TimeOfDay,Power_Consumed
5:50AM,121.133
5:51AM,153.833
5:52AM,5.083
5:53AM,5.1
5:54AM,123.183
5:55AM,4.983
5:56AM,5.483
5:57AM,120.1
5:58AM,127.617
5:59AM,5.417
6:00AM,5.083
6:01AM,123.333
6:02AM,4.983
6:03AM,116.85
6:04AM,111.367
6:05AM,123.733
6:06AM,4.883
6:07AM,4.833
6:08AM,5.433
6:09AM,126.617
6:10AM,4.883
6:11AM,5.017
6:12AM,121.217
6:13AM,141.283
6:14AM,5.383
6:15AM,5.1
6:16AM,5.35
6:17AM,125.967
6:18AM,5.433
6:19AM,5.733
6:20AM,5.033
6:21AM,127.85
6:22AM,5.1
6:23AM,5.117
6:24AM,5.05
6:25AM,133.3
6:26AM,5.517
6:27AM,4.967
6:28AM,4.867
6:29AM,126.05
6:30AM,4.75
6:31AM,5.017
6:32AM,5.667
6:33AM,104.533
6:34AM,137
6:35AM,4.133
6:36AM,3.833
6:37AM,130.7
6:38AM,5.567
6:39AM,4.717
6:40AM,5.133
6:41AM,126.55
6:42AM,4.933
6:43AM,5.15
6:44AM,34.283
6:45AM,126.983
6:46AM,4.683
6:47AM,5.15
6:48AM,5.067
6:49AM,124.767
6:50AM,4.783
6:51AM,4.95
6:52AM,4.933
6:53AM,124.233
6:54AM,4.917
6:55AM,4.733
6:56AM,5.4
6:57AM,125.167
6:58AM,5
6:59AM,5.417
7:00AM,5
7:01AM,124.65
7:02AM,5.1
7:03AM,5.067
7:04AM,5.35
7:05AM,123.7
7:06AM,5.1
7:07AM,5.117
7:08AM,5.117
7:09AM,121.617
7:10AM,4.7
7:11AM,5.033
7:12AM,4.767
7:13AM,120.8
7:14AM,5.033
7:15AM,5.117
7:16AM,5.133
7:17AM,120.483
7:18AM,9.55
7:19AM,5.183
7:20AM,119.933
7:21AM,133.35
7:22AM,114.383
7:23AM,110.867
7:24AM,107.783
7:25AM,5.117
7:26AM,5.2
7:27AM,5.433
7:28AM,140.55
7:29AM,5.417
7:30AM,5.383
7:31AM,5.583
7:32AM,136.283
7:33AM,4.95
7:34AM,5.017
7:35AM,125.7
7:36AM,5.067
7:37AM,4.967
7:38AM,120.933
7:39AM,4.65
7:40AM,5
7:41AM,121.25
7:42AM,4.217
7:43AM,4.917
7:44AM,5.117
7:45AM,125.533
7:46AM,4.633
7:47AM,125.733
7:48AM,5.183
7:49AM,128.6
7:50AM,5.05
7:51AM,5.767
7:52AM,123.05
7:53AM,4.95
7:54AM,5.383
7:55AM,125.2
7:56AM,123.217
7:57AM,4.75
7:58AM,5.167
7:59AM,5.133
8:00AM,5.433
8:01AM,5.483
8:02AM,5.1
8:03AM,5.117
8:04AM,5.083
8:05AM,5.017
8:06AM,140.8
8:07AM,135.267
8:08AM,124.95
8:09AM,124.083
8:10AM,101.667
8:11AM,5.367
8:12AM,5.117
8:13AM,5.15
8:14AM,5.133
8:15AM,5.133
8:16AM,5.083
8:17AM,5.117
8:18AM,5.283
8:19AM,5.267
8:20AM,134.233
8:21AM,5.15
8:22AM,5.067
8:23AM,5.117
8:24AM,5.117
8:25AM,122.767
8:26AM,127.367
8:27AM,4.7
8:28AM,5.017
8:29AM,5.1
8:30AM,5.083
8:31AM,123.083
8:32AM,134.433
8:33AM,4.683
8:34AM,5.55
8:35AM,5.1
8:36AM,121.133
8:37AM,114.817
8:38AM,95.8
8:39AM,5.033
8:40AM,5.133
8:41AM,124.75
8:42AM,5.083
8:43AM,5.483
8:44AM,4.9
8:45AM,5.017
8:46AM,5.017
8:47AM,5.083
8:48AM,5.1
8:49AM,5.117
8:50AM,20.983
8:51AM,5.083
8:52AM,4.733
8:53AM,4.8
8:54AM,4.85
8:55AM,5.05
8:56AM,5.1
8:57AM,5.117
8:58AM,123.117
8:59AM,126.233
9:00AM,124.55
9:01AM,125.067
9:02AM,282.783
9:03AM,135.15
9:04AM,129.6
9:05AM,136.033
9:06AM,132.633
9:07AM,139.017
9:08AM,136.583
9:09AM,5.033
9:10AM,5.167
9:11AM,5.533
9:12AM,5.1
9:13AM,5.133
9:14AM,5.067
9:15AM,5.017
9:16AM,4.75
9:17AM,5.117
9:18AM,5
9:19AM,5.033
9:20AM,5.017
9:21AM,122
9:22AM,122.133
9:23AM,123.433
9:24AM,123.817
9:25AM,125.267
9:26AM,125.533
9:27AM,124.983
9:28AM,127.9
9:29AM,127.1
9:30AM,128.383
9:31AM,135
9:32AM,5.183
9:33AM,5.067
9:34AM,4.95
9:35AM,4.883
9:36AM,4.05
9:37AM,5.083
9:38AM,5.083
9:39AM,5
9:40AM,4.967
9:41AM,5.067
9:42AM,4.967
9:43AM,4.983
9:44AM,122.2
9:45AM,121.75
9:46AM,123.5
9:47AM,128.667
9:48AM,127.45
9:49AM,137.017
9:50AM,5.117
9:51AM,5.1
9:52AM,5.117
9:53AM,5.15
9:54AM,5.05
9:55AM,4.633
9:56AM,5.883
9:57AM,116.05
9:58AM,111.333
9:59AM,107.783
10:00AM,90.183
10:01AM,5.083
10:02AM,5.033
10:03AM,142.767
10:04AM,5.017
10:05AM,137.633
10:06AM,133.267
10:07AM,5.133
10:08AM,3.85
10:09AM,124.233
10:10AM,5.083
10:11AM,5.117
10:12AM,5.133
10:13AM,122.667
10:14AM,127.967
10:15AM,5.133
10:16AM,5.067
10:17AM,4.733
10:18AM,5.033
10:19AM,123.05
10:20AM,144.15
10:21AM,4.983
10:22AM,5.05
10:23AM,5.1
10:24AM,116.5
10:25AM,111.7
10:26AM,5
10:27AM,4.667
10:28AM,4.95
10:29AM,5
10:30AM,4.783
10:31AM,4.833
10:32AM,51.433
10:33AM,122.417
10:34AM,5
10:35AM,5.017
10:36AM,4.633
10:37AM,5.017
10:38AM,5.35
10:39AM,4.75
10:40AM,5.033
10:41AM,5.033
10:42AM,5.35
10:43AM,135.1
10:44AM,135.8
10:45AM,133.3
10:46AM,125.95
10:47AM,123.05
10:48AM,121.85
10:49AM,5.05
10:50AM,5.083
10:51AM,5.017
10:52AM,4.433
10:53AM,4.733
10:54AM,4.967
10:55AM,5
10:56AM,54.883
10:57AM,127.2
10:58AM,129.333
10:59AM,135.3
11:00AM,129.05
11:01AM,138.783
11:02AM,5.067
11:03AM,5.2
11:04AM,4.733
11:05AM,5.333
11:06AM,5.083
11:07AM,32.933
11:08AM,5.117
11:09AM,4.967
11:10AM,5.017
11:11AM,5.067
11:12AM,5.45
11:13AM,106.7
11:14AM,122.767
11:15AM,127.367
11:16AM,5
11:17AM,4.933
11:18AM,116.467
11:19AM,111.4
11:20AM,108.7
11:21AM,105.4
11:22AM,104
11:23AM,105.717
11:24AM,620
11:25AM,11.383
11:26AM,5.117
11:27AM,11.383
11:28AM,5.1
11:29AM,134.45
11:30AM,5.35
11:31AM,124.617
11:32AM,143.133
11:33AM,5.05
11:34AM,5.483
11:35AM,5.067
11:36AM,124.017
11:37AM,138.05
11:38AM,5.083
11:39AM,5.017
11:40AM,5.017
11:41AM,4.867
11:42AM,4.817
11:43AM,4.783
11:44AM,4.783
11:45AM,157.733
11:46AM,5.067
11:47AM,5.117
11:48AM,5.1
11:49AM,122.983
11:50AM,113.167
11:51AM,5.1
11:52AM,4.75
11:53AM,5.3
11:54AM,4.733
11:55AM,4.833
11:56AM,122.167
11:57AM,5.017
11:58AM,4.633
11:59AM,5.483
12:00PM,126.317
12:01PM,5.05
12:02PM,4.967
12:03PM,120.983
12:04PM,143.117
12:05PM,5.017
12:06PM,5.067
12:07PM,133.833
12:08PM,4.567
12:09PM,133.417
12:10PM,4.95
12:11PM,121.083
12:12PM,5.117
12:13PM,5.1
12:14PM,122
12:15PM,5.367
12:16PM,5.25
12:17PM,120.7
12:18PM,5.1
12:19PM,5.267
12:20PM,120.883
12:21PM,5.1
12:22PM,5.033
12:23PM,126.75
12:24PM,5.083
12:25PM,4.383
12:26PM,4.533
12:27PM,4.683
12:28PM,135.117
12:29PM,5.067
12:30PM,121.7
12:31PM,5
12:32PM,4.267
12:33PM,130.8
12:34PM,5.067
12:35PM,120.25
12:36PM,112.333
12:37PM,100.1
12:38PM,4.717
12:39PM,5.05
12:40PM,140.767
12:41PM,5.35
12:42PM,123.4
12:43PM,5.333
12:44PM,25.483
12:45PM,5.2
12:46PM,4.95
12:47PM,127.017
12:48PM,5.4
12:49PM,128.133
12:50PM,4.167
12:51PM,4.317
12:52PM,133.783
12:53PM,5.083
12:54PM,122.3
12:55PM,4.933
12:56PM,4.717
12:57PM,130.6
12:58PM,5.117
12:59PM,121.933
1:00PM,5.083
1:01PM,4.75
1:02PM,131.183
1:03PM,5.283
1:04PM,121.05
1:05PM,4.983
1:06PM,5.3
1:07PM,80.433
1:08PM,5.15
1:09PM,121.633
1:10PM,45.55
1:11PM,5.367
1:12PM,120.583
1:13PM,5.05
1:14PM,5
1:15PM,120.4
1:16PM,4.95
1:17PM,4.917
1:18PM,122.85
1:19PM,142.683
1:20PM,4.233
1:21PM,22.733
1:22PM,139.833
1:23PM,4.75
1:24PM,4.75
1:25PM,137.483
1:26PM,4.95
1:27PM,5.117
1:28PM,128.1
1:29PM,4.967
1:30PM,5.283
1:31PM,133.517
1:32PM,114.65
1:33PM,110
1:34PM,615.933
1:35PM,5.317
1:36PM,5.083
1:37PM,4.767
1:38PM,123.55
1:39PM,5.017
1:40PM,5.067
1:41PM,4.833
1:42PM,4.917
1:43PM,127.817
1:44PM,4.417
1:45PM,4.683
1:46PM,5.083
1:47PM,5.083
1:48PM,123.35
1:49PM,5.067
1:50PM,5.367
1:51PM,128.067
1:52PM,4.967
1:53PM,5.033
1:54PM,90.3
1:55PM,143.1
1:56PM,5.45
1:57PM,122.633
1:58PM,5.017
1:59PM,5.1
2:00PM,145.633
2:01PM,5
2:02PM,122.25
2:03PM,5.083
2:04PM,5.067
2:05PM,5.083
2:06PM,5.1
2:07PM,122.367
2:08PM,137.3
2:09PM,4.517
2:10PM,122.2
2:11PM,4.917
2:12PM,5.433
2:13PM,130.8
2:14PM,5.517
2:15PM,119.833
2:16PM,5.033
2:17PM,5.317
2:18PM,124.017
2:19PM,121.167
2:20PM,133.383
2:21PM,4.95
2:22PM,5.217
2:23PM,126.65
2:24PM,5.383
2:25PM,5.1
2:26PM,125.9
2:27PM,4.95
2:28PM,5.15
2:29PM,135.35
2:30PM,5.017
2:31PM,5.15
2:32PM,129.217
2:33PM,4.533
2:34PM,5.133
2:35PM,121.733
2:36PM,5.7
2:37PM,5.117
2:38PM,5.05
2:39PM,123.017
2:40PM,5.317
2:41PM,5.317
2:42PM,5.733
2:43PM,122.633
2:44PM,5.467
2:45PM,5.433
2:46PM,5.067
2:47PM,119.267
2:48PM,123.75
2:49PM,112.867
2:50PM,109
2:51PM,124.233
2:52PM,4.95
2:53PM,5.067
2:54PM,124.233
2:55PM,123
2:56PM,4.967
2:57PM,5.117
2:58PM,121.833
2:59PM,5.283
3:00PM,5.333
3:01PM,5.367
3:02PM,130.65
3:03PM,5.45
3:04PM,5.117
3:05PM,122.75
3:06PM,5.417
3:07PM,30.85
3:08PM,5.017
3:09PM,121.083
3:10PM,127
3:11PM,3.733
3:12PM,5.05
3:13PM,5.2
3:14PM,5.233
3:15PM,5.35
3:16PM,135.833
3:17PM,145.45
3:18PM,612.033
3:19PM,144.167
3:20PM,18.717
3:21PM,5.083
3:22PM,136.233
3:23PM,5
3:24PM,5.067
3:25PM,140.2
3:26PM,5.083
3:27PM,5.083
3:28PM,128.1
3:29PM,5.067
3:30PM,5.05
3:31PM,4.967
3:32PM,128.833
3:33PM,4.667
3:34PM,4.95
3:35PM,4.483
3:36PM,127.3
3:37PM,5.083
3:38PM,5.017
3:39PM,5.067
3:40PM,129.433
3:41PM,5.083
3:42PM,5.45
3:43PM,121.767
3:44PM,168
3:45PM,5.167
3:46PM,4.767
3:47PM,122.55
3:48PM,144.917
3:49PM,5.1
3:50PM,5.05
3:51PM,120.4
3:52PM,127.85
3:53PM,4.983
3:54PM,4.95
3:55PM,5.017
3:56PM,124.7
3:57PM,5.1
3:58PM,4.717
3:59PM,5.067
4:00PM,125.283
4:01PM,5.1
4:02PM,5.4
4:03PM,119.733
4:04PM,143.9
4:05PM,132.567
4:06PM,115.567
4:07PM,112.883
4:08PM,110.333
4:09PM,5.05
4:10PM,5.283
4:11PM,5.1
4:12PM,4.983
4:13PM,136.85
4:14PM,5.017
4:15PM,5.067
4:16PM,130.6
4:17PM,4.967
4:18PM,5.283
4:19PM,131.85
4:20PM,5.283
4:21PM,4.967
4:22PM,4.983
4:23PM,126.05
4:24PM,5
4:25PM,4.55
4:26PM,5.1
4:27PM,124.733
4:28PM,5
4:29PM,4.733
4:30PM,4.833
4:31PM,122.733
4:32PM,136.7
4:33PM,4.95
4:34PM,4.717
4:35PM,5.083
4:36PM,125.7
4:37PM,4.717
4:38PM,5.067
4:39PM,5.017
4:40PM,122.617
4:41PM,130.217
4:42PM,5.367
4:43PM,4.917
4:44PM,5.033
4:45PM,5.317
4:46PM,124.733
4:47PM,138
4:48PM,5.117
4:49PM,5.083
4:50PM,5.133
4:51PM,5.067
4:52PM,126.583
4:53PM,80.95
4:54PM,5
4:55PM,72.85
4:56PM,127.117
4:57PM,4.567
4:58PM,122.25
4:59PM,5.067
5:00PM,120.683
5:01PM,113.05
5:02PM,100.05
5:03PM,5.05
5:04PM,5.017
5:05PM,122.783
5:06PM,4.933
5:07PM,124.75
5:08PM,5.5
5:09PM,123.067
5:10PM,5.4
5:11PM,120.383
5:12PM,4.933
5:13PM,5.05
5:14PM,5.033
5:15PM,4.983
5:16PM,5.067
5:17PM,5.383
5:18PM,138.333
5:19PM,4.8
5:20PM,126.483
5:21PM,4.717
5:22PM,122.617
5:23PM,5.017
5:24PM,120.5
5:25PM,5.1
5:26PM,5.1
5:27PM,5.133
5:28PM,5.1
5:29PM,5.067
5:30PM,5.467
5:31PM,135.283
5:32PM,4.917
5:33PM,125.317
5:34PM,5.5
5:35PM,122
5:36PM,5.05
5:37PM,121.433
5:38PM,4.883
5:39PM,5.117
5:40PM,5.083
5:41PM,5.117
5:42PM,136.417
5:43PM,4.95
5:44PM,123.65
5:45PM,4.717
5:46PM,120.433
5:47PM,5.5
5:48PM,5.1
5:49PM,142.017
5:50PM,5.083
5:51PM,125.4
5:52PM,5.117
5:53PM,121.133
5:54PM,5.483
5:55PM,5.25
5:56PM,4.983
5:57PM,5.05
5:58PM,135.05
5:59PM,5.067
6:00PM,132.767
6:01PM,5.067
6:02PM,119.85
6:03PM,5
6:04PM,116.15
6:05PM,111.35
6:06PM,5.117
6:07PM,4.667
6:08PM,4.333
6:09PM,124.4
6:10PM,5.1
6:11PM,121.567
6:12PM,5.1
6:13PM,5.067
6:14PM,5.217
6:15PM,4.717
6:16PM,139.95
6:17PM,5.283
6:18PM,125.45
6:19PM,5.317
6:20PM,120.817
6:21PM,4.633
6:22PM,4.933
6:23PM,4.767
6:24PM,5.45
6:25PM,95.083
6:26PM,4.983
6:27PM,123.467
6:28PM,4.567
6:29PM,4.717
6:30PM,141.75
6:31PM,114.617
6:32PM,171.633
6:33PM,4.7
6:34PM,5.067
6:35PM,133.367
6:36PM,4.75
6:37PM,5.067
6:38PM,5.783
6:39PM,5.25
6:40PM,5.05
6:41PM,4.95
6:42PM,4.933
6:43PM,5.067
6:44PM,5.083
6:45PM,4.917
6:46PM,5.1
6:47PM,4.817
6:48PM,5.167
6:49PM,126.15
6:50PM,5.317
6:51PM,4.7
6:52PM,122.067
6:53PM,4.65
6:54PM,9.65
6:55PM,122.75
6:56PM,134.917
6:57PM,4.283
6:58PM,120.183
6:59PM,4.933
7:00PM,5.217
7:01PM,127.783
7:02PM,5.433
7:03PM,122.8
7:04PM,5.183
7:05PM,123.35
7:06PM,5.083
7:07PM,141.05
7:08PM,5.317
7:09PM,137.167
7:10PM,5.05
7:11PM,137.65
7:12PM,13.6
7:13PM,121.5
7:14PM,5.333
7:15PM,5.25
7:16PM,136.55
7:17PM,5.4
7:18PM,124.817
7:19PM,24.35
7:20PM,5.1
7:21PM,4.75
7:22PM,5.517
7:23PM,120.133
7:24PM,5.783
7:25PM,5.167
7:26PM,5.117
7:27PM,139.167
7:28PM,5.083
7:29PM,5.017
7:30PM,4.733
7:31PM,118.583
7:32PM,112.3
7:33PM,108.567
7:34PM,92.067
7:35PM,5.05
7:36PM,4.95
7:37PM,4.7
7:38PM,18.35
7:39PM,5.117
7:40PM,121.367
7:41PM,5.083
7:42PM,5.15
7:43PM,5.067
7:44PM,5.017
7:45PM,4.967
7:46PM,91.067
7:47PM,4.767
7:48PM,129.3
7:49PM,4.717
7:50PM,5.117
7:51PM,124.867
7:52PM,5.083
7:53PM,5.017
7:54PM,126.25
7:55PM,4.917
7:56PM,5.55
7:57PM,5.517
7:58PM,5.5
7:59PM,123.283
8:00PM,121.983
8:01PM,5.5
8:02PM,121.433
8:03PM,5.017
8:04PM,4.767
8:05PM,108.183
8:06PM,5.067
8:07PM,123.767
8:08PM,5.233
8:09PM,4.8
8:10PM,4.983
8:11PM,5.05
8:12PM,123.283
8:13PM,5.133
8:14PM,5.117
8:15PM,4.717
8:16PM,5.1
8:17PM,126.05
8:18PM,4.817
8:19PM,120.833
8:20PM,5.1
8:21PM,29.933
8:22PM,5.083
8:23PM,5.083
8:24PM,4.983
8:25PM,5.417
8:26PM,5.083
8:27PM,5.45
8:28PM,137.5
8:29PM,4.917
8:30PM,130.667
8:31PM,5.317
8:32PM,125
8:33PM,4.8
8:34PM,122.317
8:35PM,5.517
8:36PM,119.817
8:37PM,5.75
8:38PM,4.75
8:39PM,5.117
8:40PM,4.767
8:41PM,5.1
8:42PM,5.033
8:43PM,90.183
8:44PM,5
8:45PM,136.683
8:46PM,5.483
8:47PM,125.767
8:48PM,5.167
8:49PM,121.717
8:50PM,5.133
8:51PM,120.65
8:52PM,5.183
8:53PM,119.2
8:54PM,5.083
8:55PM,5.117
8:56PM,5.133
8:57PM,4.683
8:58PM,145.283
8:59PM,5.083
9:00PM,135.983
9:01PM,5.1
9:02PM,124.983
9:03PM,5.083
9:04PM,122.1
9:05PM,4.933
9:06PM,120.183
9:07PM,5.333
9:08PM,4.633
9:09PM,5.067
9:10PM,5.35
9:11PM,4.867
9:12PM,5.183
9:13PM,5.15
9:14PM,117.65
9:15PM,112.783
9:16PM,92.717
9:17PM,5.083
9:18PM,5.133
9:19PM,187.8
9:20PM,4.75
9:21PM,141.183
9:22PM,4.5
9:23PM,133.367
9:24PM,5.5
9:25PM,5.133
9:26PM,131.667
9:27PM,5.033
9:28PM,5.533
9:29PM,5.433
9:30PM,5.767
9:31PM,121.583
9:32PM,5.033
9:33PM,4.933
9:34PM,126.5
9:35PM,4.933
9:36PM,5.067
9:37PM,136.583
9:38PM,5
9:39PM,5.117
9:40PM,5.167
9:41PM,5.033
9:42PM,129.95
9:43PM,4.867
9:44PM,132.983
9:45PM,117.8
9:46PM,112.4
9:47PM,108.983
9:48PM,628.167
9:49PM,5.117
9:50PM,5.1
9:51PM,5.05
9:52PM,4.783
9:53PM,5.033
9:54PM,4.833
9:55PM,131.783
9:56PM,5.083
9:57PM,135.3
9:58PM,5.067
9:59PM,136.833
10:00PM,5.567
10:01PM,137.733
10:02PM,5.117
10:03PM,129.567
10:04PM,5.017
10:05PM,129.55
10:06PM,4.983
10:07PM,120.967
10:08PM,5.117
10:09PM,4.983
10:10PM,24.45
10:11PM,5.083
10:12PM,4.767
10:13PM,119.9
10:14PM,5.117
10:15PM,120.35
10:16PM,5.033
10:17PM,119.9
10:18PM,4.717
10:19PM,118.817
10:20PM,5.033
10:21PM,4.967
10:22PM,117.433
10:23PM,5.067
10:24PM,140.683
10:25PM,5.483
10:26PM,5.483
10:27PM,127.05
10:28PM,5.283
10:29PM,5.25
10:30PM,123.717
10:31PM,15.167
10:32PM,20.667
10:33PM,118.717
10:34PM,5.083
10:35PM,4.983
10:36PM,4.983
10:37PM,5.1
10:38PM,123.517
10:39PM,5.067
10:40PM,5.1
10:41PM,123.083
10:42PM,5.4
10:43PM,4.95
10:44PM,123.867
10:45PM,114.467
10:46PM,92.8
10:47PM,5.2
10:48PM,5.083
10:49PM,5.117
10:50PM,130.6
10:51PM,4.233
10:52PM,4.05
10:53PM,128.95
10:54PM,4.983
10:55PM,5.15
10:56PM,119.067
10:57PM,5.2
10:58PM,137.7
10:59PM,5.15
11:00PM,137.267
11:01PM,5.133
11:02PM,5.133
11:03PM,121.783
11:04PM,5.217
11:05PM,5.067
11:06PM,4.75
11:07PM,137.333
11:08PM,5.383
11:09PM,123.683
11:10PM,5.35
11:11PM,5.433
11:12PM,123.483
11:13PM,5.367
11:14PM,5.35
11:15PM,123.133
11:16PM,5.283
11:17PM,5.383
11:18PM,124.017
11:19PM,140.25
11:20PM,5.333
11:21PM,123.483
11:22PM,139.617
11:23PM,5.367
11:24PM,171.283
