TimeOfDay,Power_Consumed
2:40AM,6.767
2:41AM,6.717
2:42AM,6.817
2:43AM,6.667
2:44AM,6.767
2:45AM,6.733
2:46AM,6.817
2:47AM,6.783
2:48AM,122.117
2:49AM,6.7
2:50AM,6.983
2:51AM,6.617
2:52AM,6.667
2:53AM,6.767
2:54AM,6.933
2:55AM,6.983
2:56AM,122.533
2:57AM,8.783
2:58AM,6.667
2:59AM,7.167
3:00AM,6.967
3:01AM,6.75
3:02AM,6.617
3:03AM,6.783
3:04AM,6.85
3:05AM,6.567
3:06AM,6.433
3:07AM,6.783
3:08AM,170.35
3:09AM,9.333
3:10AM,6.933
3:11AM,6.767
3:12AM,6.75
3:13AM,6.833
3:14AM,7.267
3:15AM,7.2
3:16AM,7.033
3:17AM,6.85
3:18AM,121.033
3:19AM,122.533
3:20AM,6.867
3:21AM,7.167
3:22AM,7.767
3:23AM,7.167
3:24AM,7.333
3:25AM,6.967
3:26AM,6.783
3:27AM,7.167
3:28AM,7.167
3:29AM,6.867
3:30AM,7.25
3:31AM,115.567
3:32AM,122.833
3:33AM,6.4
3:34AM,6.5
3:35AM,7.133
3:36AM,6.283
3:37AM,6.8
3:38AM,6.583
3:39AM,6.783
3:40AM,6.733
3:41AM,6.717
3:42AM,6.1
3:43AM,103.517
3:44AM,122.767
3:45AM,6.4
3:46AM,6.717
3:47AM,6.733
3:48AM,6.8
3:49AM,6.517
3:50AM,6.733
3:51AM,6.617
3:52AM,7.083
3:53AM,6.9
3:54AM,7.167
3:55AM,7.15
3:56AM,7.183
3:57AM,6.917
3:58AM,6.55
3:59AM,102.55
4:00AM,122.1
4:01AM,6.45
4:02AM,7
4:03AM,6.817
4:04AM,6.767
4:05AM,125.633
4:06AM,6.817
4:07AM,6.483
4:08AM,6.733
4:09AM,6.767
4:10AM,7.15
4:11AM,7.05
4:12AM,6.617
4:13AM,6.75
4:14AM,6.8
4:15AM,6.767
4:16AM,6.55
4:17AM,6.833
4:18AM,7.2
4:19AM,6.717
4:20AM,6.583
4:21AM,6.533
4:22AM,6.583
4:23AM,6.533
4:24AM,101.15
4:25AM,122.033
4:26AM,6.75
4:27AM,6.617
4:28AM,5.95
4:29AM,6.733
4:30AM,6.55
4:31AM,6.567
4:32AM,123.117
4:33AM,6.767
4:34AM,6.583
4:35AM,6.717
4:36AM,6.717
4:37AM,6.683
4:38AM,6.8
4:39AM,6.65
4:40AM,6.65
4:41AM,6.683
4:42AM,6.9
4:43AM,6.7
4:44AM,117.583
4:45AM,122.933
4:46AM,6.567
4:47AM,6.6
4:48AM,6.7
4:49AM,6.75
4:50AM,6.75
4:51AM,6.833
4:52AM,6.733
4:53AM,6.65
4:54AM,112.367
4:55AM,123.467
4:56AM,6.733
4:57AM,6.633
4:58AM,6.8
4:59AM,6.833
5:00AM,7.25
5:01AM,6.867
5:02AM,7.267
5:03AM,7.067
5:04AM,6.85
5:05AM,7.433
5:06AM,7.133
5:07AM,6.717
5:08AM,123.7
5:09AM,6.6
5:10AM,6.967
5:11AM,7.1
5:12AM,6.983
5:13AM,6.65
5:14AM,6.683
5:15AM,6.633
5:16AM,6.75
5:17AM,6.817
5:18AM,7.2
5:19AM,6.883
5:20AM,7.1
5:21AM,123.983
5:22AM,6.983
5:23AM,6.733
5:24AM,7.167
5:25AM,6.967
5:26AM,6.883
5:27AM,6.817
5:28AM,6.75
5:29AM,6.833
5:30AM,7.083
5:31AM,6.983
5:32AM,122.783
5:33AM,6.717
5:34AM,6.933
5:35AM,6.817
5:36AM,7.417
5:37AM,6.7
5:38AM,6.733
5:39AM,6.8
5:40AM,6.75
5:41AM,6.65
5:42AM,7.15
5:43AM,6.883
5:44AM,122.55
5:45AM,123.633
5:46AM,6.267
5:47AM,6.883
5:48AM,6.8
5:49AM,6.867
5:50AM,6.833
5:51AM,7.1
5:52AM,6.717
5:53AM,6.917
5:54AM,7.117
5:55AM,6.75
5:56AM,6.717
5:57AM,6.967
5:58AM,7.05
5:59AM,7.517
6:00AM,6.717
6:01AM,6.7
6:02AM,193.583
6:03AM,11
6:04AM,55.283
6:05AM,45.55
6:06AM,45.133
6:07AM,45.567
6:08AM,46.7
6:09AM,46.8
6:10AM,164.267
6:11AM,47.55
6:12AM,46.183
6:13AM,46.583
6:14AM,46.45
6:15AM,45.6
6:16AM,45.85
6:17AM,45.983
6:18AM,45.45
6:19AM,45.683
6:20AM,7.25
6:21AM,6.883
6:22AM,6.9
6:23AM,6.783
6:24AM,6.933
6:25AM,6.683
6:26AM,6.7
6:27AM,6.75
6:28AM,123.867
6:29AM,6.617
6:30AM,122.667
6:31AM,7.133
6:32AM,7.15
6:33AM,7.217
6:34AM,54.767
6:35AM,14.25
6:36AM,4.083
6:37AM,5.05
6:38AM,5.067
6:39AM,4.75
6:40AM,5.033
6:41AM,5.017
6:42AM,4.817
6:43AM,4.317
6:44AM,4.317
6:45AM,4.633
6:46AM,3.933
6:47AM,4.3
6:48AM,4.25
6:49AM,4.267
6:50AM,4.05
6:51AM,119.25
6:52AM,4.133
6:53AM,4.183
6:54AM,4.117
6:55AM,4.05
6:56AM,4.65
6:57AM,4.333
6:58AM,4.35
6:59AM,4.683
7:00AM,4.25
7:01AM,4.35
7:02AM,4.333
7:03AM,4.283
7:04AM,4.617
7:05AM,4.317
7:06AM,4.267
7:07AM,4.3
7:08AM,4.35
7:09AM,4
7:10AM,3.917
7:11AM,4.15
7:12AM,4.017
7:13AM,4.267
7:14AM,119.567
7:15AM,4.317
7:16AM,4.3
7:17AM,4.233
7:18AM,13.15
7:19AM,13.5
7:20AM,129.5
7:21AM,130.15
7:22AM,6.967
7:23AM,5.45
7:24AM,5.3
7:25AM,5.2
7:26AM,5.267
7:27AM,5.533
7:28AM,5.15
7:29AM,5.5
7:30AM,5.433
7:31AM,5.417
7:32AM,100.183
7:33AM,82.917
7:34AM,49.017
7:35AM,67.267
7:36AM,83.933
7:37AM,85.983
7:38AM,157.383
7:39AM,15.217
7:40AM,15.717
7:41AM,14.483
7:42AM,20.417
7:43AM,15.683
7:44AM,7.167
7:45AM,7.383
7:46AM,35.55
7:47AM,7.283
7:48AM,7.35
7:49AM,7.267
7:50AM,123.767
7:51AM,7.617
7:52AM,7.483
7:53AM,6.917
7:54AM,7.617
7:55AM,7.317
7:56AM,7.483
7:57AM,6.967
7:58AM,7.233
7:59AM,7.167
8:00AM,124.117
8:01AM,7.033
8:02AM,7.083
8:03AM,7.067
8:04AM,7.2
8:05AM,121.45
8:06AM,125.2
8:07AM,7.15
8:08AM,57.467
8:09AM,36.883
8:10AM,19.583
8:11AM,7.283
8:12AM,7.383
8:13AM,7.3
8:14AM,7.25
8:15AM,7.467
8:16AM,7.183
8:17AM,7.15
8:18AM,122.317
8:19AM,123.117
8:20AM,7.067
8:21AM,7.067
8:22AM,6.967
8:23AM,6.95
8:24AM,6.983
8:25AM,6.9
8:26AM,6.933
8:27AM,126.133
8:28AM,127.317
8:29AM,7.033
8:30AM,7.033
8:31AM,7.083
8:32AM,7
8:33AM,126.5
8:34AM,7.117
8:35AM,6.983
8:36AM,7.133
8:37AM,7
8:38AM,6.983
8:39AM,127.333
8:40AM,7
8:41AM,6.917
8:42AM,7
8:43AM,7.083
8:44AM,6.9
8:45AM,7.1
8:46AM,126.183
8:47AM,6.8
8:48AM,6.95
8:49AM,7
8:50AM,6.967
8:51AM,125.25
8:52AM,125.567
8:53AM,6.817
8:54AM,6.9
8:55AM,7.55
8:56AM,7.417
8:57AM,7.5
8:58AM,6.833
8:59AM,126.15
9:00AM,7.083
9:01AM,6.967
9:02AM,6.9
9:03AM,7.15
9:04AM,7.1
9:05AM,7.1
9:06AM,7.1
9:07AM,6.95
9:08AM,6.867
9:09AM,124.2
9:10AM,6.867
9:11AM,6.983
9:12AM,6.9
9:13AM,6.817
9:14AM,6.733
9:15AM,6.75
9:16AM,126.683
9:17AM,8.867
9:18AM,6.867
9:19AM,6.833
9:20AM,6.817
9:21AM,56.95
9:22AM,15.2
9:23AM,7.6
9:24AM,7.583
9:25AM,7.5
9:26AM,7.417
9:27AM,7.5
9:28AM,7.867
9:29AM,7.567
9:30AM,123.467
9:31AM,9.333
9:32AM,7.717
9:33AM,7.117
9:34AM,6.9
9:35AM,6.8
9:36AM,6.167
9:37AM,6.8
9:38AM,6.85
9:39AM,125.333
9:40AM,126.733
9:41AM,6.767
9:42AM,57.567
9:43AM,35.767
9:44AM,6.883
9:45AM,6.817
9:46AM,6.867
9:47AM,7.2
9:48AM,7.15
9:49AM,124.267
9:50AM,7
9:51AM,7.033
9:52AM,7.017
9:53AM,7.083
9:54AM,7.033
9:55AM,33.85
9:56AM,16.1
9:57AM,16.45
9:58AM,15.9
9:59AM,129.167
10:00AM,133.467
10:01AM,15.667
10:02AM,15.567
10:03AM,23.683
10:04AM,17.083
10:05AM,124.8
10:06AM,6.933
10:07AM,6.917
10:08AM,6.183
10:09AM,6.083
10:10AM,6.917
10:11AM,7.617
10:12AM,7.05
10:13AM,6.95
10:14AM,125.817
10:15AM,7.1
10:16AM,6.883
10:17AM,6.817
10:18AM,7.4
10:19AM,6.867
10:20AM,57.083
10:21AM,6.717
10:22AM,6.617
10:23AM,110.717
10:24AM,123.267
10:25AM,7.267
10:26AM,6.633
10:27AM,6.4
10:28AM,40.683
10:29AM,23.1
10:30AM,14.15
10:31AM,24.5
10:32AM,7.383
10:33AM,22.567
10:34AM,20.067
10:35AM,7.05
10:36AM,115.85
10:37AM,124.383
10:38AM,7.583
10:39AM,6.917
10:40AM,7.067
10:41AM,7.283
10:42AM,7.667
10:43AM,6.817
10:44AM,7
10:45AM,7.067
10:46AM,7.183
10:47AM,6.733
10:48AM,7.017
10:49AM,123.833
10:50AM,7.033
10:51AM,6.9
10:52AM,6.383
10:53AM,6.583
10:54AM,6.85
10:55AM,7.017
10:56AM,6.9
10:57AM,7.017
10:58AM,123.767
10:59AM,19.917
11:00AM,7.783
11:01AM,7.633
11:02AM,7.517
11:03AM,7.683
11:04AM,7.433
11:05AM,7.917
11:06AM,7.6
11:07AM,15.383
11:08AM,6.95
11:09AM,121.533
11:10AM,123.7
11:11AM,6.817
11:12AM,7.05
11:13AM,7.05
11:14AM,7.017
11:15AM,6.917
11:16AM,125.15
11:17AM,8.933
11:18AM,6.75
11:19AM,7
11:20AM,57.95
11:21AM,26.65
11:22AM,18.867
11:23AM,14.817
11:24AM,14.867
11:25AM,133.3
11:26AM,14.733
11:27AM,14.733
11:28AM,14.917
11:29AM,14.383
11:30AM,15
11:31AM,14.683
11:32AM,6.9
11:33AM,6.883
11:34AM,7.067
11:35AM,6.883
11:36AM,122.15
11:37AM,124.383
11:38AM,6.883
11:39AM,7.167
11:40AM,7.017
11:41AM,6.75
11:42AM,6.9
11:43AM,6.917
11:44AM,6.983
11:45AM,124.767
11:46AM,7.25
11:47AM,6.983
11:48AM,6.967
11:49AM,7.2
11:50AM,7.183
11:51AM,6.917
11:52AM,6.833
11:53AM,7.4
11:54AM,6.817
11:55AM,6.767
11:56AM,6.933
11:57AM,6.917
11:58AM,122.983
11:59AM,6.883
12:00PM,7.033
12:01PM,6.933
12:02PM,6.8
12:03PM,6.967
12:04PM,7.033
12:05PM,7.183
12:06PM,6.933
12:07PM,122.683
12:08PM,122.867
12:09PM,6.9
12:10PM,6.917
12:11PM,7.067
12:12PM,7.2
12:13PM,7
12:14PM,7.367
12:15PM,7.283
12:16PM,7.233
12:17PM,6.983
12:18PM,6.9
12:19PM,7.2
12:20PM,122.3
12:21PM,8.883
12:22PM,6.933
12:23PM,7.383
12:24PM,6.85
12:25PM,6.817
12:26PM,28.533
12:27PM,7.033
12:28PM,126.867
12:29PM,14.3
12:30PM,126.633
12:31PM,7.567
12:32PM,6.917
12:33PM,7.233
12:34PM,7.617
12:35PM,7.633
12:36PM,7.317
12:37PM,7.583
12:38PM,7.15
12:39PM,7.5
12:40PM,7.383
12:41PM,7.75
12:42PM,7.483
12:43PM,7.8
12:44PM,7.017
12:45PM,28.95
12:46PM,131.633
12:47PM,122.533
12:48PM,7.583
12:49PM,7.567
12:50PM,6.65
12:51PM,22.333
12:52PM,19.917
12:53PM,21.867
12:54PM,22.033
12:55PM,133.95
12:56PM,29.117
12:57PM,20.233
12:58PM,27.45
12:59PM,20.4
1:00PM,20.633
1:01PM,19.967
1:02PM,26.85
1:03PM,25.95
1:04PM,33.6
1:05PM,16.717
1:06PM,16.683
1:07PM,131.567
1:08PM,7.383
1:09PM,7.2
1:10PM,57.95
1:11PM,37.1
1:12PM,17.483
1:13PM,7.4
1:14PM,7.283
1:15PM,7.367
1:16PM,126
1:17PM,7.233
1:18PM,7.317
1:19PM,19.25
1:20PM,17.033
1:21PM,7.333
1:22PM,7.7
1:23PM,7.283
1:24PM,7.5
1:25PM,7.533
1:26PM,7.483
1:27PM,7.567
1:28PM,7.483
1:29PM,7.467
1:30PM,123.1
1:31PM,51.633
1:32PM,7.083
1:33PM,6.95
1:34PM,6.9
1:35PM,7.333
1:36PM,7.05
1:37PM,6.833
1:38PM,7.217
1:39PM,7.1
1:40PM,7.3
1:41PM,122.483
1:42PM,124.033
1:43PM,7.267
1:44PM,6.933
1:45PM,7.083
1:46PM,7.467
1:47PM,7.433
1:48PM,6.917
1:49PM,7.283
1:50PM,7.533
1:51PM,7.517
1:52PM,123.133
1:53PM,7.333
1:54PM,7.083
1:55PM,6.883
1:56PM,7.017
1:57PM,7.217
1:58PM,7.067
1:59PM,7.117
2:00PM,122.7
2:01PM,124.4
2:02PM,7.167
2:03PM,7.2
2:04PM,7.217
2:05PM,7.233
2:06PM,7.45
2:07PM,7.15
2:08PM,7.183
2:09PM,124.217
2:10PM,44.867
2:11PM,12.967
2:12PM,7.55
2:13PM,7.517
2:14PM,7.483
2:15PM,7.567
2:16PM,7.467
2:17PM,7.717
2:18PM,7.45
2:19PM,110.083
2:20PM,122.95
2:21PM,6.817
2:22PM,6.8
2:23PM,6.733
2:24PM,6.817
2:25PM,6.767
2:26PM,6.95
2:27PM,122.75
2:28PM,124.45
2:29PM,7.033
2:30PM,6.9
2:31PM,6.817
2:32PM,7.033
2:33PM,6.6
2:34PM,6.883
2:35PM,18.867
2:36PM,7.817
2:37PM,7.267
2:38PM,7.55
2:39PM,7.35
2:40PM,7.85
2:41PM,123.333
2:42PM,7.833
2:43PM,7.367
2:44PM,7.15
2:45PM,7.217
2:46PM,7.05
2:47PM,6.817
2:48PM,6.967
2:49PM,6.95
2:50PM,6.85
2:51PM,110.333
2:52PM,123.3
2:53PM,7.183
2:54PM,6.983
2:55PM,6.567
2:56PM,6.85
2:57PM,6.967
2:58PM,6.917
2:59PM,7.15
3:00PM,7.217
3:01PM,7.15
3:02PM,7.5
3:03PM,7.017
3:04PM,6.733
3:05PM,123.933
3:06PM,6.85
3:07PM,6.783
3:08PM,6.817
3:09PM,7.133
3:10PM,6.817
3:11PM,5.967
3:12PM,6.783
3:13PM,6.667
3:14PM,123.383
3:15PM,6.783
3:16PM,6.85
3:17PM,127.1
3:18PM,6.917
3:19PM,1188.117
3:20PM,129.983
3:21PM,7
3:22PM,6.783
3:23PM,6.867
3:24PM,6.917
3:25PM,7.1
3:26PM,6.967
3:27PM,6.8
3:28PM,6.95
3:29PM,6.833
3:30PM,6.667
3:31PM,6.917
3:32PM,6.6
3:33PM,6.317
3:34PM,119.667
3:35PM,122.183
3:36PM,6.9
3:37PM,6.883
3:38PM,7
3:39PM,35.867
3:40PM,136.833
3:41PM,138.5
3:42PM,28.2
3:43PM,26.933
3:44PM,37.883
3:45PM,26.9
3:46PM,13.383
3:47PM,19.8
3:48PM,14.067
3:49PM,14.767
3:50PM,14.783
3:51PM,14.5
3:52PM,15.3
3:53PM,15.033
3:54PM,131.317
3:55PM,19.017
3:56PM,17.317
3:57PM,7.083
3:58PM,6.667
3:59PM,7.317
4:00PM,6.95
4:01PM,6.967
4:02PM,6.95
4:03PM,6.983
4:04PM,6.883
4:05PM,6.617
4:06PM,171.1
4:07PM,142.1
4:08PM,14.683
4:09PM,20.067
4:10PM,7.05
4:11PM,7.65
4:12PM,7.117
4:13PM,7.2
4:14PM,7.233
4:15PM,7.083
4:16PM,7.133
4:17PM,7.05
4:18PM,7.817
4:19PM,7
4:20PM,7.25
4:21PM,6.917
4:22PM,6.933
4:23PM,6.7
4:24PM,7
4:25PM,177.117
4:26PM,26.567
4:27PM,13.633
4:28PM,43.083
4:29PM,25.733
4:30PM,141.317
4:31PM,8.033
4:32PM,8.4
4:33PM,8.25
4:34PM,8.15
4:35PM,8.217
4:36PM,8.05
4:37PM,7.85
4:38PM,8.333
4:39PM,8.233
4:40PM,7.983
4:41PM,8.15
4:42PM,7.933
4:43PM,7.883
4:44PM,7.917
4:45PM,122.483
4:46PM,124.45
4:47PM,8
4:48PM,8.367
4:49PM,8.083
4:50PM,8.25
4:51PM,8.217
4:52PM,141.933
4:53PM,141.65
4:54PM,22.383
4:55PM,41.833
4:56PM,35.433
4:57PM,30.5
4:58PM,31.25
4:59PM,31.317
5:00PM,33.883
5:01PM,32.583
5:02PM,32.55
5:03PM,32.1
5:04PM,31.083
5:05PM,31.217
5:06PM,142.667
5:07PM,147.117
5:08PM,22.717
5:09PM,23.117
5:10PM,23.15
5:11PM,24.233
5:12PM,23.083
5:13PM,8.05
5:14PM,8.067
5:15PM,126.267
5:16PM,24.25
5:17PM,23.783
5:18PM,22.367
5:19PM,7.967
5:20PM,7.933
5:21PM,7.933
5:22PM,8.033
5:23PM,126.5
5:24PM,8.133
5:25PM,8.1
5:26PM,8.167
5:27PM,8.083
5:28PM,8.1
5:29PM,8.3
5:30PM,8.033
5:31PM,112.85
5:32PM,124.45
5:33PM,8.45
5:34PM,8.05
5:35PM,8.067
5:36PM,43.2
5:37PM,8.05
5:38PM,126.467
5:39PM,8.233
5:40PM,24.717
5:41PM,24.317
5:42PM,24.3
5:43PM,142.667
5:44PM,23.683
5:45PM,23.95
5:46PM,24.683
5:47PM,24.767
5:48PM,23.717
5:49PM,23.917
5:50PM,24.483
5:51PM,23.917
5:52PM,23.633
5:53PM,141.433
5:54PM,26.4
5:55PM,24.533
5:56PM,23.217
5:57PM,23.433
5:58PM,24.267
5:59PM,24.117
6:00PM,74.733
6:01PM,47.45
6:02PM,30.7
6:03PM,152.233
6:04PM,24.6
6:05PM,24.617
6:06PM,23.85
6:07PM,34.267
6:08PM,23.717
6:09PM,24.617
6:10PM,24.25
6:11PM,24.383
6:12PM,24.917
6:13PM,24.167
6:14PM,140.067
6:15PM,25.883
6:16PM,24.417
6:17PM,24.867
6:18PM,24.917
6:19PM,24.783
6:20PM,24.15
6:21PM,24.033
6:22PM,34.633
6:23PM,31.333
6:24PM,24.483
6:25PM,26.45
6:26PM,63.517
6:27PM,121.367
6:28PM,129.15
6:29PM,22.983
6:30PM,6.05
6:31PM,5.95
6:32PM,6.85
6:33PM,6.983
6:34PM,7.1
6:35PM,7.05
6:36PM,6.85
6:37PM,7
6:38PM,7.35
6:39PM,7.183
6:40PM,6.967
6:41PM,97.167
6:42PM,121.533
6:43PM,6.917
6:44PM,6.85
6:45PM,6.967
6:46PM,7.1
6:47PM,6.8
6:48PM,7.117
6:49PM,6.85
6:50PM,7.317
6:51PM,6.883
6:52PM,7.1
6:53PM,6.567
6:54PM,6.983
6:55PM,7.217
6:56PM,6.517
6:57PM,120.817
6:58PM,6.933
6:59PM,6.9
7:00PM,7.017
7:01PM,7.083
7:02PM,7
7:03PM,6.85
7:04PM,7.067
7:05PM,7.017
7:06PM,6.85
7:07PM,6.783
7:08PM,7.333
7:09PM,7.083
7:10PM,6.6
7:11PM,7
7:12PM,6.85
7:13PM,6.9
7:14PM,122.933
7:15PM,123.95
7:16PM,7.35
7:17PM,7
7:18PM,124.483
7:19PM,7.6
7:20PM,6.717
7:21PM,6.583
7:22PM,18.367
7:23PM,7.5
7:24PM,7.55
7:25PM,6.867
7:26PM,7.367
7:27PM,7.05
7:28PM,7.05
7:29PM,7.233
7:30PM,6.683
7:31PM,6.85
7:32PM,6.9
7:33PM,6.833
7:34PM,6.917
7:35PM,7.033
7:36PM,112.333
7:37PM,122.517
7:38PM,6.95
7:39PM,6.883
7:40PM,6.933
7:41PM,7.167
7:42PM,6.767
7:43PM,6.9
7:44PM,57.683
7:45PM,19.8
7:46PM,12.933
7:47PM,13.65
7:48PM,13.6
7:49PM,13.283
7:50PM,13.583
7:51PM,129.367
7:52PM,13.517
7:53PM,13.583
7:54PM,13.683
7:55PM,13.417
7:56PM,7.133
7:57PM,6.967
7:58PM,6.983
7:59PM,6.983
8:00PM,6.95
8:01PM,7.217
8:02PM,7.15
8:03PM,123.25
8:04PM,6.683
8:05PM,6.817
8:06PM,6.767
8:07PM,6.967
8:08PM,6.95
8:09PM,6.733
8:10PM,6.85
8:11PM,6.917
8:12PM,6.933
8:13PM,6.8
8:14PM,6.883
8:15PM,123.317
8:16PM,7.067
8:17PM,7.25
8:18PM,6.517
8:19PM,6.567
8:20PM,6.8
8:21PM,6.783
8:22PM,6.85
8:23PM,7.267
8:24PM,63.35
8:25PM,61.6
8:26PM,18.983
8:27PM,13.25
8:28PM,163.6
8:29PM,138.283
8:30PM,23.3
8:31PM,23.717
8:32PM,23.417
8:33PM,23.417
8:34PM,23.05
8:35PM,23.233
8:36PM,26.217
8:37PM,23.517
8:38PM,23.183
8:39PM,22.85
8:40PM,23.233
8:41PM,23.45
8:42PM,23.4
8:43PM,23.333
8:44PM,139.35
8:45PM,24.8
8:46PM,24.45
8:47PM,22.867
8:48PM,24.633
8:49PM,25.633
8:50PM,23.133
8:51PM,23.3
8:52PM,22.767
8:53PM,23.217
8:54PM,23.167
8:55PM,139.85
8:56PM,25.667
8:57PM,24.667
8:58PM,23.283
8:59PM,23.483
9:00PM,24.1
9:01PM,22.9
9:02PM,23.267
9:03PM,23.333
9:04PM,24.2
9:05PM,22.85
9:06PM,23.6
9:07PM,24.35
9:08PM,139.3
9:09PM,139.433
9:10PM,23.517
9:11PM,22.633
9:12PM,8.183
9:13PM,8.433
9:14PM,8.017
9:15PM,7.883
9:16PM,162.717
9:17PM,162.433
9:18PM,23.067
9:19PM,7.683
9:20PM,7.6
9:21PM,8.283
9:22PM,7.517
9:23PM,7.9
9:24PM,7.85
9:25PM,7.5
9:26PM,7.767
9:27PM,7.883
9:28PM,7.917
9:29PM,7.533
9:30PM,8.167
9:31PM,7.767
9:32PM,7.317
9:33PM,123.833
9:34PM,7.833
9:35PM,7.7
9:36PM,7.883
9:37PM,90.15
9:38PM,45
9:39PM,15.817
9:40PM,26.883
9:41PM,23.617
9:42PM,138.433
9:43PM,25.85
9:44PM,23.667
9:45PM,23.683
9:46PM,24.233
9:47PM,24.167
9:48PM,23.917
9:49PM,24.783
9:50PM,25.333
9:51PM,25.4
9:52PM,23.567
9:53PM,25.333
9:54PM,139.317
9:55PM,25.783
9:56PM,31.1
9:57PM,29.967
9:58PM,31.883
9:59PM,30.567
10:00PM,24.483
10:01PM,28.433
10:02PM,26.783
10:03PM,26.583
10:04PM,144.033
10:05PM,145.25
10:06PM,26.9
10:07PM,26.233
10:08PM,25.217
10:09PM,25.15
10:10PM,25.7
10:11PM,24.95
10:12PM,24.833
10:13PM,24.217
10:14PM,23.067
10:15PM,24.017
10:16PM,21.983
10:17PM,22.6
10:18PM,121.35
10:19PM,137.75
10:20PM,23.95
10:21PM,22.317
10:22PM,22.917
10:23PM,22.533
10:24PM,23.017
10:25PM,24.367
10:26PM,22.467
10:27PM,22.867
10:28PM,140.4
10:29PM,24.3
10:30PM,142.567
10:31PM,22.833
10:32PM,73.467
10:33PM,47.133
10:34PM,30.233
10:35PM,29.95
10:36PM,30.733
10:37PM,31.617
10:38PM,30.017
10:39PM,30.517
10:40PM,30.283
10:41PM,30.133
10:42PM,146.233
10:43PM,30.783
10:44PM,24.3
10:45PM,24.4
10:46PM,24.367
10:47PM,23.367
10:48PM,23.017
10:49PM,24.367
10:50PM,7.083
10:51PM,122.25
10:52PM,124.3
10:53PM,7.333
10:54PM,126.517
10:55PM,7.233
10:56PM,7.4
10:57PM,7.533
10:58PM,7.367
10:59PM,7.133
11:00PM,7.583
11:01PM,7.3
11:02PM,7.233
11:03PM,7.267
11:04PM,7.317
11:05PM,6.8
11:06PM,22.683
11:07PM,124.1
11:08PM,7.183
11:09PM,6.817
11:10PM,6.983
11:11PM,7.383
11:12PM,7.267
11:13PM,7.117
11:14PM,7.35
11:15PM,115.817
11:16PM,125.15
11:17PM,6.683
11:18PM,127.483
11:19PM,7.017
11:20PM,7.25
