TimeOfDay,Power_Generated,Temperature,Voltage
8:23AM,6.153,10.72,255.687
8:24AM,5.63,8.609,257.363
8:25AM,5.719,8.535,209.306
8:26AM,5.497,11.194,225.313
8:27AM,7.349,9.394,219.609
8:28AM,6.108,9.937,198.851
8:29AM,5.961,10.956,285.003
8:30AM,6.153,11.311,205.557
8:31AM,7.337,11.648,277.882
8:32AM,5.924,9.335,222.274
8:33AM,7.124,10.632,269.12
8:34AM,7.268,11.913,236.443
8:35AM,7.486,9.66,229.561
8:36AM,6.449,10.081,284.711
8:37AM,7.57,11.117,242.658
8:38AM,7.353,9.232,286.654
8:39AM,7.482,10.543,264.101
8:40AM,7.467,9.125,242.255
8:41AM,8.105,9.535,283.336
8:42AM,7.362,12.011,231.331
8:43AM,8.235,9.14,289.916
8:44AM,8.365,10.637,216.868
8:45AM,7.701,9.662,241.339
8:46AM,9.094,11.544,223.533
8:47AM,8.523,9.203,239.376
8:48AM,6.348,12.094,222.866
8:49AM,7.967,8.858,264.67
8:50AM,9.353,11.41,273.352
8:51AM,8.385,9.564,249.374
8:52AM,7.275,12.926,262.349
8:53AM,8.155,9.579,239.961
8:54AM,9.663,10.908,215.283
8:55AM,9.637,12.137,207.29
8:56AM,7.815,9.442,278.869
8:57AM,8.079,12.352,265.107
8:58AM,8.147,12.779,289.345
8:59AM,6.895,12.284,242.867
9:00AM,9.148,13.508,265.543
9:01AM,9.329,13.505,247.048
9:02AM,7.673,10.779,222.045
9:03AM,9.511,10.695,229.317
9:04AM,9.865,10.86,248.621
9:05AM,10.106,12.704,260.494
9:06AM,8.316,9.655,295.164
9:07AM,7.881,11.053,200.152
9:08AM,10.513,11.476,275.604
9:09AM,7.668,10.012,223.4
9:10AM,9.705,10.407,218.085
9:11AM,8.314,13.42,225.341
9:12AM,10.285,10.728,255.433
9:13AM,10.075,12.859,241.65
9:14AM,10.724,11.998,270.005
9:15AM,9.507,12.337,241.641
9:16AM,8.307,12.298,214.203
9:17AM,8.885,13.321,261.443
9:18AM,9.581,11.707,248.079
9:19AM,10.383,13.528,238.613
9:20AM,10.651,10.13,212.059
9:21AM,11.94,10.121,202.458
9:22AM,8.659,12.559,239.782
9:23AM,8.857,10.231,236.686
9:24AM,8.254,12.49,226.301
9:25AM,10.461,11.273,273.509
9:26AM,9.537,11.766,274.52
9:27AM,9.777,14.721,251.979
9:28AM,8.68,11.458,239.71
9:29AM,10.512,13.325,237.935
9:30AM,11.538,10.369,245.769
9:31AM,9.129,14.934,262.258
9:32AM,9.925,14.364,245.158
9:33AM,11.579,11.937,203.117
9:34AM,8.509,14.686,242.43
9:35AM,12.055,11.204,217.316
9:36AM,10.291,14.767,210.201
9:37AM,12.057,11.984,239.95
9:38AM,11.614,11.864,214.754
9:39AM,11.322,14.596,276.24
9:40AM,11.556,13.005,284.044
9:41AM,8.999,13.155,203.94
9:42AM,13.063,15.159,259.754
9:43AM,11.87,11.371,245.822
9:44AM,10.243,13.39,198.457
9:45AM,12.301,12.435,199.595
9:46AM,9.677,12.373,205.864
9:47AM,10.081,11.651,277.745
9:48AM,10.622,10.771,265.819
9:49AM,9.511,13.403,258.094
9:50AM,11.752,14.318,292.075
9:51AM,12.687,11.014,276.222
9:52AM,10.343,16.064,241.039
9:53AM,11.315,15.322,229.408
9:54AM,12.178,14.599,265.024
9:55AM,12.493,13.21,273.875
9:56AM,11.678,15.72,199.974
9:57AM,10.582,13.488,254.839
9:58AM,13.28,12.893,236.82
9:59AM,10.148,14.733,243.693
10:00AM,11.683,15.353,236.501
10:01AM,9.881,11.554,253.913
10:02AM,12.415,14.045,253.883
10:03AM,10.881,13.667,231.731
10:04AM,12.681,14.565,244.687
10:05AM,13.58,14.302,245.116
10:06AM,10.821,14.502,256.286
10:07AM,14.428,14.977,259.133
10:08AM,13.088,13.289,217.972
10:09AM,11.929,16.491,265.06
10:10AM,12.234,12.536,225.914
10:11AM,15.158,11.927,199.523
10:12AM,14.906,15.177,256.678
10:13AM,10.796,12.584,282.453
10:14AM,11.216,13.211,234.508
10:15AM,13.637,15.358,275.911
10:16AM,10.843,17.631,269.274
10:17AM,14.957,17.552,205.162
10:18AM,14.789,14.65,216.768
10:19AM,14.267,14.399,274.706
10:20AM,12.291,12.766,257.676
10:21AM,15.149,16.932,235.396
10:22AM,10.801,15.627,261.675
10:23AM,13.118,17.097,203.242
10:24AM,15.406,12.147,246.515
10:25AM,14.679,16.527,237.069
10:26AM,11.971,17.722,271.183
10:27AM,12.858,13.878,198.256
10:28AM,15.747,15.055,214.17
10:29AM,11.733,12.734,252.463
10:30AM,15.104,13.043,212.485
10:31AM,15.36,16.729,292.798
10:32AM,11.99,14.041,235.758
10:33AM,16.498,15.861,291.723
10:34AM,11.602,16.079,208.7
10:35AM,14.87,12.366,287.816
10:36AM,14.323,13.116,268.443
10:37AM,15.477,15.636,245.914
10:38AM,11.297,18.175,280.495
10:39AM,14.508,18.011,229.571
10:40AM,12.284,18.125,247.623
10:41AM,11.689,16.623,265.257
10:42AM,16.263,13.215,222.059
10:43AM,14.213,15.78,237.555
10:44AM,11.247,14.112,227.426
10:45AM,15.716,14.202,260.211
10:46AM,16.345,14.323,242.448
10:47AM,12.991,16.712,291.18
10:48AM,16.208,12.994,256.183
10:49AM,15.245,17.428,274.488
10:50AM,12.292,17.036,233.511
10:51AM,11.923,18.055,270.64
10:52AM,14.194,13.256,298.06
10:53AM,14.079,17.994,291.139
10:54AM,15.556,13.286,261.788
10:55AM,13.404,18.007,229.05
10:56AM,12.764,14.655,269.294
10:57AM,12.976,17.801,267.981
10:58AM,16.997,19.442,225.906
10:59AM,15.113,14.835,260.131
11:00AM,12.367,14.834,233.751
11:01AM,14.565,15.905,288.473
11:02AM,12.145,19.514,246.426
11:03AM,15.155,15.405,221.285
11:04AM,15.57,16.23,248.961
11:05AM,14.727,16.867,256.671
11:06AM,13.613,16.999,225.881
11:07AM,13.461,16.784,250.182
11:08AM,12.127,19.177,289.024
11:09AM,15.548,14.418,279.388
11:10AM,14.454,19.811,275.481
11:11AM,14.195,15.995,250.123
11:12AM,15.36,15.157,261.738
11:13AM,16.388,15.528,279.208
11:14AM,16.791,17.862,289.267
11:15AM,15.068,17.655,224.389
11:16AM,13.197,16.33,239.844
11:17AM,16.234,15.48,275.13
11:18AM,14.201,19.326,276.339
11:19AM,17.236,16.487,249.443
11:20AM,12.014,16.689,276.789
11:21AM,16.389,14.778,241.464
11:22AM,15.098,15.653,210.34
11:23AM,18.083,20.33,231.741
11:24AM,18.103,17.858,220.947
11:25AM,15.156,17.025,282.6
11:26AM,16.035,17.873,229.237
11:27AM,16.285,16.967,275.063
11:28AM,14.672,19.013,261.868
11:29AM,18.36,14.015,250.214
11:30AM,16.579,18.897,277.013
11:31AM,13.094,19.029,282.842
11:32AM,12.362,15.165,244.94
11:33AM,14.987,14.265,229.881
11:34AM,12.972,15.367,242.478
11:35AM,12.836,19.502,264.889
11:36AM,15.496,20.477,233.088
11:37AM,17.976,15.857,279.418
11:38AM,13.504,16.683,293.803
11:39AM,12.31,16.168,236.457
11:40AM,16.995,17.471,220.891
11:41AM,15.783,15.996,218.909
11:42AM,15.426,20.009,281.734
11:43AM,14.487,17.319,229.098
11:44AM,14.537,15.127,254.554
11:45AM,12.25,17.773,223.364
11:46AM,14.451,16.427,296.039
11:47AM,18.322,17.391,211.195
11:48AM,13.554,19.847,246.917
11:49AM,18.27,20.763,235.778
11:50AM,18.018,14.212,283.531
11:51AM,12.941,19.054,252.295
11:52AM,12.894,18.063,291.472
11:53AM,13.91,18.102,289.529
11:54AM,17.431,15.464,241.956
11:55AM,12.546,18.247,208.045
11:56AM,13.957,15.649,281.703
11:57AM,16.768,19.122,293.241
11:58AM,14.779,20.124,199.056
11:59AM,13.084,17.254,243.021
12:00PM,17,18.242,286.46
12:01PM,15.364,17.7,243.027
12:02PM,15.22,16.402,243.734
12:03PM,12.539,20.9,294.488
12:04PM,14.355,15.021,276.868
12:05PM,12.765,15.459,228.203
12:06PM,16.597,15.328,225.316
12:07PM,14.723,19.487,274.267
12:08PM,15.634,15.632,233.119
12:09PM,17.95,19.282,286.531
12:10PM,15.647,21.329,213.507
12:11PM,15.531,18.114,299.412
12:12PM,12.614,16.89,269.826
12:13PM,12.417,18.686,225.939
12:14PM,16.299,16.205,226.777
12:15PM,17.964,17.417,257.391
12:16PM,13.593,16.777,265.176
12:17PM,16.814,17.399,226.97
12:18PM,13.735,16.763,282.729
12:19PM,13.355,21.17,228.727
12:20PM,12.865,18.247,259.039
12:21PM,15.961,17.785,293.076
12:22PM,17.377,20.192,256.572
12:23PM,17.199,14.615,280.139
12:24PM,16.25,19.294,253.143
12:25PM,18.817,19.752,246.169
12:26PM,15.422,19.126,275.828
12:27PM,17.068,19.611,235.769
12:28PM,13.709,20.43,255.608
12:29PM,17.86,16.65,218.821
12:30PM,13.246,21.142,240.539
12:31PM,14.725,21.266,206.469
12:32PM,16.265,15.029,278.04
12:33PM,14.221,14.969,261.148
12:34PM,18.323,17.537,229.94
12:35PM,17.366,15.615,273.803
12:36PM,16.931,16.211,257.908
12:37PM,14.489,19.591,228.871
12:38PM,15.574,17.161,280.802
12:39PM,13.803,17.479,264.748
12:40PM,14.757,21.855,250.677
12:41PM,14.731,19.295,213.811
12:42PM,14.868,16.063,277.087
12:43PM,15.334,17.2,269.187
12:44PM,16.689,15.852,260.774
12:45PM,13.301,20.356,233.627
12:46PM,12.783,17.526,269.559
12:47PM,17.554,15.787,209.538
12:48PM,16.228,20.759,223.097
12:49PM,13.132,21.229,257.783
12:50PM,14.033,17.948,268.828
12:51PM,13.192,21.822,208.668
12:52PM,12.862,19.371,279.135
12:53PM,13.402,18.07,296.36
12:54PM,18.295,16.694,288.486
12:55PM,17.631,19.728,252.862
12:56PM,12.756,17.573,258.396
12:57PM,11.86,16.072,201.167
12:58PM,17.994,18.887,284.241
12:59PM,12.787,20.5,282.407
1:00PM,12.964,16.868,230.44
1:01PM,12.517,16.421,292.333
1:02PM,11.801,18.959,221.843
1:03PM,15.583,15.162,215.935
1:04PM,13.093,21.492,294.711
1:05PM,16.885,21.186,290.012
1:06PM,13.437,20.26,215.994
1:07PM,16.683,18.18,252.59
1:08PM,18.105,20.629,226.724
1:09PM,16.353,16.027,241.192
1:10PM,13.524,19.997,286.224
1:11PM,17.878,16.746,216.979
1:12PM,15.999,20.605,204.345
1:13PM,17.833,21.557,211.289
1:14PM,13.923,16.083,233.645
1:15PM,14.628,21.951,227.222
1:16PM,12.136,16.801,268.941
1:17PM,17.503,16.567,205.63
1:18PM,15.888,16.607,284.149
1:19PM,16.716,16.574,245.453
1:20PM,15.554,17.574,240.37
1:21PM,16.447,17.221,237.003
1:22PM,13.499,19.468,266.088
1:23PM,16.207,15.653,210.007
1:24PM,16.658,17.023,282.927
1:25PM,11.979,18.061,227.626
1:26PM,12.768,19.151,281.902
1:27PM,17.455,19.471,290.828
1:28PM,15.699,17.047,245.177
1:29PM,16.363,17.116,202.291
1:30PM,13.276,21.291,253.711
1:31PM,14.468,17.092,254.195
1:32PM,14.993,18.595,285.648
1:33PM,16.133,15.801,234.257
1:34PM,14.27,17.116,215.236
1:35PM,14.086,15.715,294.21
1:36PM,10.566,19.537,277.848
1:37PM,9.617,19.395,261.407
1:38PM,12.963,19.883,269.812
1:39PM,8.79,15.631,199.15
1:40PM,9.653,18.66,226.021
