TimeOfDay,Power_Generated,Temperature,Voltage
3:03AM,0,8.814,236.134
3:04AM,0,10.169,241.433
3:05AM,0,8.242,271.278
3:06AM,0,7.843,255.593
3:07AM,0,10.123,273.06
3:08AM,0,9.059,291.5
3:09AM,0,8.565,218.912
3:10AM,0,8.616,205.735
3:11AM,0,8.529,286.211
3:12AM,0,10.002,249.304
3:13AM,0,10.646,212.02
3:14AM,0,9.955,197.865
3:15AM,0,8.732,242.094
3:16AM,0,10.047,287.28
3:17AM,0,8.325,221.512
3:18AM,0,10.256,230.644
3:19AM,0,10.702,234.715
3:20AM,0,8.456,281.069
3:21AM,0,9.275,200.742
3:22AM,0,8.55,236.759
3:23AM,0,8.453,249.46
3:24AM,0,9.221,223.67
3:25AM,0,8.951,199.707
3:26AM,0,9.655,203.672
3:27AM,0,8.188,256.305
3:28AM,0,10.608,202.784
3:29AM,0,8.009,250.216
3:30AM,0,8.204,275.807
3:31AM,0,8.632,250.255
3:32AM,0,11.195,212.511
3:33AM,0,7.939,200.09
3:34AM,0,10.668,235.382
3:35AM,0,8.074,271.146
3:36AM,0,11.2,228.244
3:37AM,0,10.487,221.813
3:38AM,0,11.576,202.387
3:39AM,0,7.939,260.242
3:40AM,0,9.578,209.193
3:41AM,0,11.532,201.83
3:42AM,0,8.022,210.377
3:43AM,0,8.318,237.439
3:44AM,0,10.851,238.519
3:45AM,0,9.507,231.517
3:46AM,0,11.337,259.132
3:47AM,0,11.114,212.483
3:48AM,0,8.759,235.026
3:49AM,0,11.012,219.309
3:50AM,0,7.955,275.409
3:51AM,0,11.619,250.346
3:52AM,0,8.518,269.2
3:53AM,0,10.291,292.985
3:54AM,0,8.733,267.226
3:55AM,0,9.479,283.479
3:56AM,0,8.831,244.993
3:57AM,0,7.885,206.325
3:58AM,0,10.372,254.237
3:59AM,0,10.212,264.809
4:00AM,0,8.442,216.691
4:01AM,0,8.677,203.5
4:02AM,0,9.14,272.404
4:03AM,0,8.26,219.195
4:04AM,0,11.143,220.592
4:05AM,0,10.406,254.148
4:06AM,0,9.007,273.786
4:07AM,0,10.573,249.318
4:08AM,0,10.82,196.29
4:09AM,0,9.701,225.842
4:10AM,0,11.409,249.468
4:11AM,0,10.401,240.848
4:12AM,0,10.525,195.749
4:13AM,0,8.886,203.016
4:14AM,0,11.438,208.806
4:15AM,0,8.083,209.813
4:16AM,0,9.115,290.527
4:17AM,0,9.705,224.402
4:18AM,0,8.327,238.016
4:19AM,0,8.443,237.729
4:20AM,0,11.228,277.32
4:21AM,0,11.247,212.585
4:22AM,0,9.922,213.108
4:23AM,0,11.104,288.442
4:24AM,0,10.773,197.585
4:25AM,0,9.267,270.141
4:26AM,0,9.529,262.956
4:27AM,0,10.971,208.039
4:28AM,0,11.423,234.664
4:29AM,0,8.247,245.421
4:30AM,0,8.131,246.344
4:31AM,0,9.89,229.968
4:32AM,0,10.078,196.243
4:33AM,0,9.91,243.149
4:34AM,0,7.949,239.879
4:35AM,0,9.183,264.803
4:36AM,0,8.286,266.924
4:37AM,0,8.56,262.766
4:38AM,0,8.438,202.853
4:39AM,0,8.244,288.596
4:40AM,0,9.267,238.213
4:41AM,0,10.513,271.888
4:42AM,0,7.724,218.32
4:43AM,0,9.482,272.353
4:44AM,0,9.332,283.224
4:45AM,0,10.977,270.292
4:46AM,0,8.69,249.627
4:47AM,0,11.187,287.289
4:48AM,0,8.857,276.31
4:49AM,0,10.64,227.553
4:50AM,0,9.466,238.777
4:51AM,0,8.214,206.138
4:52AM,0,8.657,222.423
4:53AM,0,9.732,228.793
4:54AM,0,9.829,259.836
4:55AM,0,10.964,271.394
4:56AM,0,9.537,226.106
4:57AM,0,7.673,275.883
4:58AM,0,7.826,239.28
4:59AM,0,10.848,234.313
5:00AM,0,9.773,214.496
5:01AM,0,8.929,288.868
5:02AM,0,10.11,220.376
5:03AM,0,7.976,250.947
5:04AM,0,7.526,263.955
5:05AM,0,8.159,228.867
5:06AM,0,10.449,236.337
5:07AM,0,7.531,221.983
5:08AM,0,10.952,240.267
5:09AM,0,9.773,204.065
5:10AM,0,9.424,234.572
5:11AM,0,10.004,290.046
5:12AM,0,9.47,216.435
5:13AM,0,9.579,214.508
5:14AM,0,7.362,230.984
5:15AM,0,10.372,197.82
5:16AM,0,8.039,278.796
5:17AM,0,8.117,199.033
5:18AM,0,10.696,248.341
5:19AM,0,10.63,233.842
5:20AM,0,10.011,199.564
5:21AM,0,7.844,252.288
5:22AM,0,9.671,222.286
5:23AM,0,7.709,257.229
5:24AM,0,9.52,217.43
5:25AM,0,9.478,198.877
5:26AM,0,8.462,209.776
5:27AM,0,9.373,240.408
5:28AM,0,9.586,229.009
5:29AM,0,10.891,273.51
5:30AM,0,8.292,261.18
5:31AM,0,8.18,280.365
5:32AM,0,8.771,279.154
5:33AM,0,9.575,214.782
5:34AM,0,8.9,206.416
5:35AM,0,11.073,254.714
5:36AM,0,10.228,231.827
5:37AM,0,7.472,254.442
5:38AM,0,7.658,216.269
5:39AM,0,10.809,250.072
5:40AM,0,10.294,263.364
5:41AM,0,8.444,275.245
5:42AM,0,8.487,231.666
5:43AM,0,7.599,210.302
5:44AM,0,7.81,262.187
5:45AM,0,9.875,204.178
5:46AM,0,7.428,249.998
5:47AM,0,9.428,208.331
5:48AM,0,10.781,214.93
5:49AM,0,9.468,207.348
5:50AM,0,9.503,235.482
5:51AM,0,9.226,269.223
5:52AM,0,8.401,203.406
5:53AM,0,8.258,258.915
5:54AM,0,8.995,260.599
5:55AM,0,8.399,280.313
5:56AM,0,8.287,230.716
5:57AM,0,8.027,282.541
5:58AM,0,9.028,217.017
5:59AM,0,7.364,229.585
6:00AM,0,10.411,265.355
6:01AM,0,9.613,240.922
6:02AM,0,10.319,250.217
6:03AM,0,8.602,232.921
6:04AM,0,7.406,267.438
6:05AM,0,8.679,204.304
6:06AM,0,7.668,251.654
6:07AM,0,7.468,220.145
6:08AM,0,8.825,228.138
6:09AM,0,8.01,197.492
6:10AM,0,10.233,216.86
6:11AM,0,9.221,229.613
6:12AM,0,10.307,267.002
6:13AM,0,8.618,237.793
6:14AM,0,6.931,276.73
6:15AM,0,7.28,209.925
6:16AM,0,7.144,194.495
6:17AM,0,7.166,274.766
6:18AM,0,7.812,265.447
6:19AM,0,8.488,208.643
6:20AM,0,7.536,248.396
6:21AM,0,8.118,241.961
6:22AM,0,7.822,230.364
6:23AM,0,10.136,241.704
6:24AM,0,7.733,262.081
6:25AM,0,6.999,207.147
6:26AM,0,9.667,233.743
6:27AM,0,8.227,213.714
6:28AM,0,8.393,274.565
6:29AM,0,10.315,230.222
6:30AM,0,8.612,241.835
6:31AM,0,7.222,219.577
6:32AM,0,9.649,253.513
6:33AM,0,9.801,274.273
6:34AM,0,9.629,204.486
6:35AM,0,9.684,274.501
6:36AM,0,9.047,220.491
6:37AM,0,6.988,261.858
6:38AM,0,10.167,275.6
6:39AM,0,8.742,286.811
6:40AM,0,9.409,223.184
6:41AM,0,9.394,241.099
6:42AM,0,9.34,210.418
6:43AM,0,7.665,216.145
6:44AM,0,7.025,285.826
6:45AM,0,8.155,250.564
6:46AM,0,8.529,253.668
6:47AM,0,7.692,225.198
6:48AM,0,6.806,234.251
6:49AM,0,9.683,205.269
6:50AM,0,8.477,217.55
6:51AM,0.021,8.937,197.433
6:52AM,0.021,9.295,193.233
6:53AM,0.013,8.341,196.331
6:54AM,0.021,8.981,229.051
6:55AM,0.02,6.896,286.73
6:56AM,0.057,7.185,245.051
6:57AM,0.049,7.533,192.835
6:58AM,0.05,8.875,240.271
6:59AM,0.029,9.653,263.418
7:00AM,0.05,7.364,277.556
7:01AM,0.091,6.719,263.495
7:02AM,0.124,9.524,229.092
7:03AM,0.099,6.776,252.93
7:04AM,0.106,8.195,192.885
7:05AM,0.174,7.724,249.45
7:06AM,0.237,6.828,283.991
7:07AM,0.18,6.754,260.026
7:08AM,0.217,7.184,217.477
7:09AM,0.162,7.692,193.711
7:10AM,0.22,8.502,276.529
7:11AM,0.25,8.333,220.461
7:12AM,0.278,8.517,256.286
7:13AM,0.312,6.788,212.739
7:14AM,0.267,9.279,204.605
7:15AM,0.394,8.626,269.752
7:16AM,0.464,8.892,226.044
7:17AM,0.451,6.531,274.593
7:18AM,0.383,8.489,210.335
7:19AM,0.353,8.014,275.472
7:20AM,0.428,8.859,245.794
7:21AM,0.458,7.605,238.575
7:22AM,0.502,7.466,279.569
7:23AM,0.559,7.846,261.145
7:24AM,0.59,7.466,287.781
7:25AM,0.591,9.119,210.669
7:26AM,0.652,8.482,239.947
7:27AM,0.552,7.201,246.512
7:28AM,0.604,8.431,244.128
7:29AM,0.454,7.908,281.488
7:30AM,0.546,9.458,205.148
7:31AM,1.142,7.265,223.449
7:32AM,1.007,7.224,238.616
7:33AM,1.218,7.049,224.099
7:34AM,0.807,7.301,220.582
7:35AM,1.265,10.047,260.629
7:36AM,2.302,6.905,267.304
7:37AM,2.073,8.805,272.653
7:38AM,1.803,6.802,240.035
7:39AM,2.387,9.105,263.244
7:40AM,2.451,9.181,276.355
7:41AM,3.04,8.826,240.88
7:42AM,2.885,7.244,207.823
7:43AM,2.829,7.106,254.092
7:44AM,2.353,9.957,239.389
7:45AM,2.706,8.822,287.414
7:46AM,3.042,7.048,256
7:47AM,3.69,7.528,233.904
7:48AM,2.719,7.364,226.031
7:49AM,3.004,8.435,207.359
7:50AM,3.859,9.317,243.45
7:51AM,4,9.425,237.577
7:52AM,3.643,10.14,258.557
7:53AM,3.83,7.187,278.763
7:54AM,3.511,7.583,288.471
7:55AM,3.243,7.895,262.439
7:56AM,3.864,7.678,239.779
7:57AM,3.835,9.485,261.217
7:58AM,3.46,7.38,249.837
7:59AM,3.948,10.048,243.177
8:00AM,3.672,8.106,261.016
8:01AM,3.556,10.581,234.566
8:02AM,3.679,10.71,216.367
8:03AM,3.545,9.756,258.051
8:04AM,4.014,9.175,288.644
8:05AM,5.096,8.703,291.663
8:06AM,4.818,7.681,277.312
8:07AM,4.981,11.284,219.717
8:08AM,5.141,8.839,289.699
8:09AM,5.411,10.123,255.147
8:10AM,5.815,7.735,204.805
8:11AM,4.463,10.087,275.124
8:12AM,4.584,9.681,228.559
8:13AM,5.399,7.733,224.454
8:14AM,5.207,8.812,244.301
8:15AM,6.001,8.411,219.214
8:16AM,5.916,8.931,274.004
8:17AM,5.582,11.673,272.673
8:18AM,5.904,9.567,223.262
8:19AM,5.381,8.92,245.27
8:20AM,5.559,8.926,225.825
8:21AM,5.995,8.438,260.249
8:22AM,6.054,8.351,275.608
8:23AM,5.072,10.179,268.887
8:24AM,6.172,11.266,292.35
8:25AM,6.293,8.508,260.391
8:26AM,6.893,11.262,207.478
8:27AM,6.813,8.37,230.851
8:28AM,7.166,9.125,200.142
8:29AM,5.725,10.006,209.725
8:30AM,6.55,11.002,217.588
8:31AM,7.903,8.812,270.344
8:32AM,8.043,12.135,212.348
8:33AM,7.355,9.14,204.055
8:34AM,6.629,10.554,265.056
8:35AM,5.74,12.81,208.226
8:36AM,7.947,9.152,229.129
8:37AM,7.599,11.682,239.789
8:38AM,6.844,11.785,211.87
8:39AM,8.459,12.149,278.422
8:40AM,7.579,9.71,254.215
8:41AM,7.923,11.2,277.432
8:42AM,7.396,12.136,266.919
8:43AM,6.568,11.063,224.629
8:44AM,7.258,12.678,254.672
8:45AM,6.136,9.745,248.419
8:46AM,8.523,11.72,230.681
8:47AM,9.256,10.821,236.806
8:48AM,8.88,12.721,202.597
8:49AM,8.43,10.494,237.977
8:50AM,8.345,8.976,204.13
8:51AM,7.573,9.787,199.908
8:52AM,7.96,12.165,289.806
8:53AM,9.302,11.173,209.839
8:54AM,7.766,11.321,248.762
8:55AM,6.689,9.448,272.314
8:56AM,9.834,11.024,236.244
8:57AM,8.619,10.209,199.047
8:58AM,8.395,11.932,265.624
8:59AM,7.4,12.914,267.042
9:00AM,9.658,12.85,231.054
9:01AM,8.063,12.324,246.917
9:02AM,7.805,10.168,262.964
9:03AM,9.125,11.957,248.168
9:04AM,9.134,13.058,217.22
9:05AM,7.902,11.831,288.151
9:06AM,10.65,12.922,270.973
9:07AM,8.358,13.716,204.241
9:08AM,7.436,13.922,268.627
9:09AM,7.546,13.186,247.197
9:10AM,8.723,10.706,285.844
9:11AM,8.442,9.721,274.809
9:12AM,10.456,9.699,289.537
9:13AM,7.597,13.154,292.775
9:14AM,7.868,10.566,276.877
9:15AM,10.929,9.42,246.385
9:16AM,10.795,10.837,213.667
9:17AM,10.729,11.009,206.632
9:18AM,11.486,11.779,276.632
9:19AM,8.854,11.001,260.67
9:20AM,10.925,10.472,230.789
9:21AM,8.648,10.863,222.659
9:22AM,10.714,11.392,265.663
9:23AM,9.551,11.848,240.029
9:24AM,8,13.891,288.655
9:25AM,11.427,10.731,261.385
9:26AM,9.42,10.71,289.397
9:27AM,9.281,11.296,250.429
9:28AM,9.708,12.767,293.488
9:29AM,11.524,11.09,256.717
9:30AM,12.424,12.583,275.492
9:31AM,9.641,11.269,261.523
9:32AM,11.348,14.707,199.714
9:33AM,10.992,11.273,263.387
9:34AM,11.818,12.02,277.87
9:35AM,11.883,13.921,239.729
9:36AM,9.448,11.021,222.753
9:37AM,9.48,10.142,209.309
9:38AM,11.938,12.818,289.182
9:39AM,12.223,14.23,265.439
9:40AM,10.051,14.314,206.412
9:41AM,9.321,12.965,292.691
9:42AM,11.859,14.195,261.396
9:43AM,10.26,10.899,227.963
9:44AM,11.751,13.942,289.605
9:45AM,10.223,12.943,283.78
9:46AM,12.551,13.902,277.643
9:47AM,11.524,13.984,206.82
9:48AM,10.918,15.019,246.449
9:49AM,12.328,13.657,266.356
9:50AM,12.886,14.964,207.114
9:51AM,11.03,12.115,237.449
9:52AM,12.205,14.524,291.3
9:53AM,13.502,11.185,202.061
9:54AM,13.17,15.482,200.748
9:55AM,13.941,13.621,226.92
9:56AM,10.575,13.207,209.268
9:57AM,10.106,11.233,219.128
9:58AM,14.098,14.721,219.104
9:59AM,14.723,14.778,260.122
10:00AM,12.126,15.994,213.464
10:01AM,14.471,13.72,232.593
10:02AM,10.838,12.369,244.192
10:03AM,12.407,14.441,269.692
10:04AM,14.358,15.426,250.506
10:05AM,13.577,14.892,272.315
10:06AM,10.488,13.165,228.677
10:07AM,10.859,14.082,210.759
10:08AM,13.036,15.208,271.519
10:09AM,14.436,13.614,251.842
10:10AM,11.149,15.265,295.986
10:11AM,11.801,14.131,210.428
10:12AM,14.686,16.812,233.165
10:13AM,13.679,16.305,221.549
10:14AM,14.399,15.953,273.067
10:15AM,12.163,12.746,219.071
10:16AM,13.842,12.672,291.839
10:17AM,12.639,17.534,229.908
10:18AM,11.931,13.531,243.965
10:19AM,10.44,14.061,280.879
10:20AM,13.569,13.828,278.183
10:21AM,15.334,14.062,203.924
10:22AM,14.346,15.627,240.57
10:23AM,12.844,17.354,284.846
10:24AM,12.794,14.386,259.1
10:25AM,11.112,14.421,274.462
10:26AM,12.625,13.34,249.256
10:27AM,13.481,13.391,228.997
10:28AM,13.798,16.516,259.908
10:29AM,14.164,18.194,209.497
10:30AM,14.209,17.314,245.361
10:31AM,13.708,12.59,238.815
10:32AM,12.948,17.622,229.614
10:33AM,14.904,16.052,248.697
10:34AM,15.077,13.844,221.014
10:35AM,11.516,12.589,251.391
10:36AM,15.01,13.774,283.968
10:37AM,14.89,16.447,212.877
10:38AM,12.889,12.859,207.735
10:39AM,13.93,14.35,257.309
10:40AM,13.463,13.269,257.685
10:41AM,12.927,17.346,200.161
10:42AM,13.45,18.301,226.981
10:43AM,12.408,16.773,243.929
10:44AM,13.722,16.684,251.856
10:45AM,11.298,17.201,288.571
10:46AM,11.756,15.837,262.645
10:47AM,12.062,18.817,270.461
10:48AM,12.796,19.012,213.705
10:49AM,13.357,13.715,293.169
10:50AM,13.402,18.871,252.506
10:51AM,15.708,14.795,251.236
10:52AM,16.847,15.969,250.055
10:53AM,12.838,17.35,214.319
10:54AM,13.114,16.187,256.764
10:55AM,13.943,14.42,201.509
10:56AM,15.185,15.124,234.808
10:57AM,12.805,15.889,283.746
10:58AM,17.462,15.332,215.742
10:59AM,16.952,13.645,277.62
11:00AM,16.909,13.688,273.021
11:01AM,13.746,19.117,276.209
11:02AM,17.294,18.127,237.455
11:03AM,11.888,13.787,227.381
11:04AM,14.215,18.885,282.585
11:05AM,14.589,18.593,245.119
11:06AM,12.676,19.11,274.65
11:07AM,12.563,18.515,284.314
11:08AM,15.275,14.029,246.45
11:09AM,15.737,18.248,292.05
11:10AM,13.905,13.983,235.437
11:11AM,16.23,16.099,257.586
11:12AM,14.354,20.061,257.583
11:13AM,16.824,17.034,245.365
11:14AM,15.681,17.679,221.258
11:15AM,12.588,19.026,254.869
11:16AM,12.122,17.034,250.916
11:17AM,16.316,18.722,226.216
11:18AM,12.311,18.794,233.829
11:19AM,17.558,18.71,275.854
11:20AM,13.838,15.591,198.838
11:21AM,15.059,18.485,202.535
11:22AM,17.937,18.623,248.723
11:23AM,13.625,14.413,285.684
11:24AM,17.647,16.253,229.878
11:25AM,14.104,17.262,211.411
11:26AM,16.192,17.492,231.275
11:27AM,17.928,18.429,222.963
11:28AM,14.768,18.277,229.906
11:29AM,12.786,18.543,259.371
11:30AM,13.561,17.363,217.086
11:31AM,17.373,17.42,221.377
11:32AM,15.097,15.378,288.226
11:33AM,13.225,15.17,207.208
11:34AM,12.481,19.251,238.291
11:35AM,16.348,20.122,235.407
11:36AM,18.045,19.469,222.019
11:37AM,13.623,16.052,218.039
11:38AM,15.016,16.946,257.08
11:39AM,16.855,14.519,201.027
11:40AM,16.569,20.112,198.661
11:41AM,17.576,14.298,255.267
11:42AM,16.353,14.58,281.641
11:43AM,12.723,20.033,229.494
11:44AM,13.579,17.362,236.374
11:45AM,13.776,20.233,288.394
11:46AM,17.637,19.606,276.845
11:47AM,18.16,15.074,290.072
11:48AM,14.822,14.266,222.226
11:49AM,18.349,16.854,209.179
11:50AM,16.457,19.2,210.704
11:51AM,17.871,17.486,228.091
11:52AM,12.872,15.399,271.483
11:53AM,17.583,21.057,275.147
11:54AM,15.601,20.5,288.859
11:55AM,17.985,21.453,278.451
11:56AM,17.428,15.618,250.99
11:57AM,16.624,20.741,225.761
11:58AM,13.769,19.811,268.349
11:59AM,12.949,17.9,198.336
12:00PM,14.594,19.238,265.203
12:01PM,17.026,17.431,211.031
12:02PM,13.603,16.746,296.871
12:03PM,12.924,15.552,266.944
12:04PM,13.453,14.476,280.294
12:05PM,12.465,17.391,224.852
12:06PM,12.412,17.617,201.723
12:07PM,14.964,15.552,219.581
12:08PM,15.895,21.161,280.848
12:09PM,17.611,18.989,268.881
12:10PM,15.986,21.459,267.011
12:11PM,17.085,17.939,226.916
12:12PM,13.044,20.03,244.189
12:13PM,17.337,19.719,265.945
12:14PM,17.382,19.81,201.017
12:15PM,17.759,18.288,287.621
12:16PM,15.359,15.948,233.823
12:17PM,15.17,14.921,204.029
12:18PM,18.63,20.914,251.582
12:19PM,15.427,15.59,247.757
12:20PM,14.092,16.776,267.909
12:21PM,14.191,17.834,216.811
12:22PM,12.397,17.357,251.431
12:23PM,15.712,20.967,263.492
12:24PM,17.646,15.89,270.679
12:25PM,14.824,18.769,241.162
12:26PM,13.617,19.667,241.016
12:27PM,18.156,17.172,243.174
12:28PM,14.556,15.507,291.752
12:29PM,16.388,20.03,258.607
12:30PM,16.835,19.211,261.681
12:31PM,18.109,18.299,241.236
12:32PM,18.165,18.419,227.442
12:33PM,17.324,20.674,212.688
12:34PM,14.374,21.378,230.214
12:35PM,16.471,19.356,286.662
12:36PM,14.417,19.302,229.278
12:37PM,12.883,16.822,243.883
12:38PM,12.732,17.339,294.202
12:39PM,13.894,21.715,233.37
12:40PM,13.966,17.615,264.761
12:41PM,18.131,20.561,228.374
12:42PM,12.522,20.989,270.344
12:43PM,14.267,17.593,209.184
12:44PM,13.312,17.339,290.339
12:45PM,14.144,19.049,247.362
12:46PM,13.226,19.619,250.489
12:47PM,12.794,17.038,214.013
12:48PM,14.275,19.636,234.445
12:49PM,13.514,21.333,214.642
12:50PM,15.364,20.139,257.516
12:51PM,18.204,19.121,244.405
12:52PM,15.15,17.924,213.995
12:53PM,12.514,19.787,280.473
12:54PM,13.33,14.968,224.805
12:55PM,13.445,21.823,295.239
12:56PM,12.064,20.556,278.672
12:57PM,11.848,15.653,230.541
12:58PM,17.239,16.214,209.494
12:59PM,13.297,19.489,214.515
1:00PM,13.11,21.009,296.121
1:01PM,14.57,20.966,267.956
1:02PM,14.81,16.35,278.907
1:03PM,15.215,20.806,217.743
1:04PM,11.986,15.68,299.868
1:05PM,16.689,21.465,229.826
1:06PM,17.539,15.584,272.882
1:07PM,14.787,19.724,213.43
1:08PM,14.287,22.241,262.224
1:09PM,13.878,15.529,240.811
1:10PM,14.131,22.068,280.3
1:11PM,18.049,15.429,284.458
1:12PM,17.125,19.364,219.657
1:13PM,15.479,20.058,275.128
1:14PM,13.042,15.443,297.971
1:15PM,15.738,16.067,300.232
1:16PM,13.549,16.103,229.044
1:17PM,16.628,19.712,254.677
1:18PM,14.455,19.168,219.375
1:19PM,16.981,16.525,285.286
1:20PM,12.069,16.957,211.813
1:21PM,13.934,16.013,285.465
1:22PM,13.951,17.631,205.255
1:23PM,12.572,21.531,230.303
1:24PM,12.262,17.531,240.342
1:25PM,17.434,16.843,256.726
1:26PM,12.597,20.528,282.199
1:27PM,15.258,22.117,293.403
1:28PM,12.192,18.9,231.029
1:29PM,13.146,19.122,250.473
1:30PM,15.105,14.911,237.789
1:31PM,13.096,18.621,242.383
1:32PM,14.555,20.701,293.148
1:33PM,11.51,16.597,279.957
1:34PM,16.124,16.091,227.762
1:35PM,16.254,20.197,229.42
1:36PM,10.169,18.274,228.668
1:37PM,9.843,19.942,242.501
1:38PM,9.967,18.248,226.74
1:39PM,7.687,16.939,257.889
1:40PM,8.419,15.878,274.006
