TimeOfDay,Power_Generated,Temperature,Voltage
1:43AM,0,11.289,210.047
1:44AM,0,9.094,270.29
1:45AM,0,8.063,242.948
1:46AM,0,11.196,289.493
1:47AM,0,10.542,282.103
1:48AM,0,8.152,226.98
1:49AM,0,10.271,211.756
1:50AM,0,11.861,252.44
1:51AM,0,10.183,274.722
1:52AM,0,10.778,259.612
1:53AM,0,10.145,218.312
1:54AM,0,8.502,243.189
1:55AM,0,8.346,219.354
1:56AM,0,11.327,283.963
1:57AM,0,9.476,263.252
1:58AM,0,8.886,195.16
1:59AM,0,10.686,268.426
2:00AM,0,8.537,218.37
2:01AM,0,8.573,279.361
2:02AM,0,8.497,266.406
2:03AM,0,10.935,226.447
2:04AM,0,11.594,221.25
2:05AM,0,9.321,246.285
2:06AM,0,11.302,288.97
2:07AM,0,11.693,267.626
2:08AM,0,8.453,254.798
2:09AM,0,8.955,227.92
2:10AM,0,9.54,198.111
2:11AM,0,9.057,235.591
2:12AM,0,9.655,291.997
2:13AM,0,10.197,290.021
2:14AM,0,11.305,205.54
2:15AM,0,8.2,241.4
2:16AM,0,11.819,283.041
2:17AM,0,9.678,278.869
2:18AM,0,9.933,216.03
2:19AM,0,11.323,199.007
2:20AM,0,10.604,282.899
2:21AM,0,8.404,230.67
2:22AM,0,11.518,258.905
2:23AM,0,10.768,285.855
2:24AM,0,10.84,223.516
2:25AM,0,10.004,205.678
2:26AM,0,10.533,202.301
2:27AM,0,9.681,223.12
2:28AM,0,9.138,290.617
2:29AM,0,8.301,272.221
2:30AM,0,9.883,252.624
2:31AM,0,9.379,283.745
2:32AM,0,8.406,265.776
2:33AM,0,9.038,211.051
2:34AM,0,10.093,220.981
2:35AM,0,11.571,262.648
2:36AM,0,11.015,289.496
2:37AM,0,11.251,215.045
2:38AM,0,8.298,217.533
2:39AM,0,11.603,275.162
2:40AM,0,8.281,274.59
2:41AM,0,10.414,218.24
2:42AM,0,10.119,232.529
2:43AM,0,11.414,237.014
2:44AM,0,11.318,230.749
2:45AM,0,9.064,281.759
2:46AM,0,9.655,232.451
2:47AM,0,10.244,224.925
2:48AM,0,8.223,256.503
2:49AM,0,11.703,221.378
2:50AM,0,9.681,211.68
2:51AM,0,9.25,214.358
2:52AM,0,11.613,285.17
2:53AM,0,10.34,231.761
2:54AM,0,8.561,283.361
2:55AM,0,10.666,291.729
2:56AM,0,8.064,274.282
2:57AM,0,10.141,244.205
2:58AM,0,8.248,244.415
2:59AM,0,7.997,250.281
3:00AM,0,11.58,253.889
3:01AM,0,10.606,239.258
3:02AM,0,9.724,247.559
3:03AM,0,10.031,229.87
3:04AM,0,11.753,276.535
3:05AM,0,11.679,238.183
3:06AM,0,8.979,232.868
3:07AM,0,9.976,286.691
3:08AM,0,9.164,282.294
3:09AM,0,9.693,220.668
3:10AM,0,11.164,285.824
3:11AM,0,9.467,262.612
3:12AM,0,8.59,242.486
3:13AM,0,8.913,219.212
3:14AM,0,10.472,244.512
3:15AM,0,9.294,253.493
3:16AM,0,9.494,208.101
3:17AM,0,8.226,269.222
3:18AM,0,11.623,235.937
3:19AM,0,10.391,231.912
3:20AM,0,10.144,196.673
3:21AM,0,9.695,265.387
3:22AM,0,10.232,252.896
3:23AM,0,8.759,272.628
3:24AM,0,11.554,197.447
3:25AM,0,8.574,280.913
3:26AM,0,7.867,290.029
3:27AM,0,11.754,200.485
3:28AM,0,10.284,268.787
3:29AM,0,8.524,239.507
3:30AM,0,8.258,248.361
3:31AM,0,11.356,262.709
3:32AM,0,8.557,214.939
3:33AM,0,7.948,269.931
3:34AM,0,9.918,213.952
3:35AM,0,8.305,210.46
3:36AM,0,7.979,271.779
3:37AM,0,8.717,258.67
3:38AM,0,8.857,253.348
3:39AM,0,8.322,278.819
3:40AM,0,8.745,238.324
3:41AM,0,11.125,208.111
3:42AM,0,11.022,200.625
3:43AM,0,11.264,196.042
3:44AM,0,10.255,291.5
3:45AM,0,8.879,241.407
3:46AM,0,10.839,245.27
3:47AM,0,9.471,208.341
3:48AM,0,10.627,280.846
3:49AM,0,10.512,257.485
3:50AM,0,8.831,199.874
3:51AM,0,10.964,271.588
3:52AM,0,11.146,260.735
3:53AM,0,8.107,223.039
3:54AM,0,9.316,209.868
3:55AM,0,11.099,254.037
3:56AM,0,8.517,290.533
3:57AM,0,8.123,228.361
3:58AM,0,9.169,274.621
3:59AM,0,9.548,207.609
4:00AM,0,9.121,207.191
4:01AM,0,8.671,255.404
4:02AM,0,9.027,273.895
4:03AM,0,11.18,234.822
4:04AM,0,10.877,262.868
4:05AM,0,9.692,198.36
4:06AM,0,11.247,280
4:07AM,0,8.661,244.645
4:08AM,0,11.544,212.267
4:09AM,0,7.774,239.59
4:10AM,0,7.826,234.71
4:11AM,0,10.869,266.305
4:12AM,0,10.406,210.516
4:13AM,0,10.904,246.46
4:14AM,0,9.539,224.987
4:15AM,0,8.984,222.428
4:16AM,0,8.182,278.265
4:17AM,0,8.924,248.838
4:18AM,0,11.522,205.75
4:19AM,0,10.717,219.432
4:20AM,0,8.717,225.589
4:21AM,0,8.622,278.261
4:22AM,0,8.722,194.712
4:23AM,0,7.991,273.55
4:24AM,0,9.48,203.149
4:25AM,0,9.592,269.822
4:26AM,0,8.058,258.54
4:27AM,0,7.92,280.41
4:28AM,0,8.437,261.872
4:29AM,0,8.827,273.934
4:30AM,0,9.811,283.539
4:31AM,0,8,246.873
4:32AM,0,9.345,215.116
4:33AM,0,9.885,198.845
4:34AM,0,10.336,198.014
4:35AM,0,11.134,277.793
4:36AM,0,11.079,241.865
4:37AM,0,9.186,259.722
4:38AM,0,9.713,216.061
4:39AM,0,10.569,200.159
4:40AM,0,8.187,290.462
4:41AM,0,8.914,248.181
4:42AM,0,11.273,233.145
4:43AM,0,8.106,201.838
4:44AM,0,10.454,246.694
4:45AM,0,9.895,230.606
4:46AM,0,9.595,222.186
4:47AM,0,8.938,230.797
4:48AM,0,8.567,205.209
4:49AM,0,8.694,244.586
4:50AM,0,10.431,258.518
4:51AM,0,8.568,233.087
4:52AM,0,7.911,226.242
4:53AM,0,8.089,284.498
4:54AM,0,10.999,269.016
4:55AM,0,10.47,258.728
4:56AM,0,11.218,286.293
4:57AM,0,9.73,214.351
4:58AM,0,8.765,269.689
4:59AM,0,10.723,200.946
5:00AM,0,9.96,258.261
5:01AM,0,8.348,228.83
5:02AM,0,8.986,239.89
5:03AM,0,9.466,242.584
5:04AM,0,8.888,232.643
5:05AM,0,8.768,237.716
5:06AM,0,10.755,241.62
5:07AM,0,7.788,225.504
5:08AM,0,9.091,212.111
5:09AM,0,8.78,285.99
5:10AM,0,9.011,218.54
5:11AM,0,7.521,242.822
5:12AM,0,9.485,261.662
5:13AM,0,11.037,230.942
5:14AM,0,11.034,235.282
5:15AM,0,10.34,215.747
5:16AM,0,8.886,287.01
5:17AM,0,7.368,284.989
5:18AM,0,11.023,246.404
5:19AM,0,8.502,267.909
5:20AM,0,10.871,196.561
5:21AM,0,9.252,205.145
5:22AM,0,10.299,225.88
5:23AM,0,7.782,272.941
5:24AM,0,8.082,284.214
5:25AM,0,8.465,205.864
5:26AM,0,7.9,258.674
5:27AM,0,9.933,289.029
5:28AM,0,8.619,237.892
5:29AM,0,10.07,199.248
5:30AM,0,10.931,220.538
5:31AM,0,8.337,198.911
5:32AM,0,9.93,241.816
5:33AM,0,8.188,197.485
5:34AM,0,10.851,226.899
5:35AM,0,9.574,272.846
5:36AM,0,9.175,266.643
5:37AM,0,9.04,212.885
5:38AM,0,8.201,224.507
5:39AM,0,9.321,215.059
5:40AM,0,10.765,203.838
5:41AM,0,10.765,208.233
5:42AM,0,10.364,286.81
5:43AM,0,10.119,251.031
5:44AM,0,9.513,283.782
5:45AM,0,7.583,264.801
5:46AM,0,10.508,264.116
5:47AM,0,8.525,214.624
5:48AM,0,9.401,242.762
5:49AM,0,10.453,197.237
5:50AM,0,8.512,207.834
5:51AM,0,9.609,220.682
5:52AM,0,9.679,290.069
5:53AM,0,9.512,267.354
5:54AM,0,7.794,263.672
5:55AM,0,10.027,276.397
5:56AM,0,8.887,208.329
5:57AM,0,8.675,259.214
5:58AM,0,7.297,253.239
5:59AM,0,10.684,230.135
6:00AM,0,8.861,288.881
6:01AM,0,7.64,236.464
6:02AM,0,8.452,284.888
6:03AM,0,9.469,235.812
6:04AM,0,8.804,218.296
6:05AM,0,9.672,212.294
6:06AM,0,7.455,268.417
6:07AM,0,9.763,229.904
6:08AM,0,7.494,281.538
6:09AM,0,9.688,254.361
6:10AM,0,7.14,258.074
6:11AM,0,8.797,207.73
6:12AM,0,10.127,288.838
6:13AM,0,9.433,235.108
6:14AM,0,9.105,268.989
6:15AM,0,9.79,286.459
6:16AM,0,8.633,217.051
6:17AM,0,8.155,273.154
6:18AM,0,10.184,256.749
6:19AM,0,6.937,288.726
6:20AM,0,10.082,248.178
6:21AM,0,10.154,255.044
6:22AM,0,7.28,279.776
6:23AM,0,7.453,274.335
6:24AM,0,7.58,233.465
6:25AM,0,9.522,210.225
6:26AM,0,7.535,222.914
6:27AM,0,7.144,218.216
6:28AM,0,7.821,257.3
6:29AM,0,7.028,247.716
6:30AM,0,7.578,280.781
6:31AM,0,9.568,266.591
6:32AM,0,9.063,256.52
6:33AM,0,10.27,263.382
6:34AM,0,8.052,225.879
6:35AM,0,7.714,210.293
6:36AM,0,7.781,217.709
6:37AM,0,6.855,277.073
6:38AM,0,8.939,281.395
6:39AM,0,10.192,263.704
6:40AM,0,9.962,202.602
6:41AM,0,8.902,193.829
6:42AM,0,7.504,237.577
6:43AM,0,8.434,205.821
6:44AM,0,8.371,213.688
6:45AM,0,9.787,264.262
6:46AM,0,10.082,195.923
6:47AM,0,8.242,266.049
6:48AM,0,6.759,209.354
6:49AM,0,7.839,208.189
6:50AM,0,8.555,257.507
6:51AM,0.023,7.174,194.75
6:52AM,0.022,9.122,259.936
6:53AM,0.011,8.208,193.821
6:54AM,0.022,9.191,268.177
6:55AM,0.02,9.809,244.902
6:56AM,0.055,6.987,260.812
6:57AM,0.047,7.952,285.176
6:58AM,0.057,8.3,240.319
6:59AM,0.022,6.736,250.842
7:00AM,0.068,9.657,278
7:01AM,0.102,9.345,283.062
7:02AM,0.102,8.63,221.913
7:03AM,0.075,9.766,207.745
7:04AM,0.083,8.573,240.701
7:05AM,0.136,9.165,259.052
7:06AM,0.238,7.265,198.071
7:07AM,0.193,7.882,213.241
7:08AM,0.205,8.872,207.547
7:09AM,0.195,7.395,255.752
7:10AM,0.218,7.627,259.846
7:11AM,0.23,8.144,246.419
7:12AM,0.274,7.872,282.49
7:13AM,0.336,8.764,226.875
7:14AM,0.23,8.052,208.414
7:15AM,0.344,6.901,270.948
7:16AM,0.381,8.671,263.851
7:17AM,0.436,7.653,273.625
7:18AM,0.35,7.167,244.137
7:19AM,0.432,9.261,206.338
7:20AM,0.481,8.94,228.454
7:21AM,0.512,8.598,254.406
7:22AM,0.448,9.478,200.035
7:23AM,0.606,9.316,225.744
7:24AM,0.555,6.868,242.882
7:25AM,0.583,7.637,279.281
7:26AM,0.519,9.231,243.848
7:27AM,0.526,7.172,244.469
7:28AM,0.661,8.658,281.557
7:29AM,0.642,8.106,219.196
7:30AM,0.524,7.794,245.111
7:31AM,1.138,6.921,278.649
7:32AM,1.131,8.388,269.071
7:33AM,1.16,6.814,208.745
7:34AM,0.762,8.053,266.045
7:35AM,1.15,6.934,215.421
7:36AM,1.864,9.589,272.628
7:37AM,1.82,8.852,287.201
7:38AM,1.987,8.217,243.33
7:39AM,2.26,9.207,286.214
7:40AM,2.263,8.738,234.355
7:41AM,2.858,9.87,238.784
7:42AM,3.126,10.101,199.836
7:43AM,2.784,9.274,271.375
7:44AM,1.833,8.599,269.069
7:45AM,2.956,8.973,263.785
7:46AM,3.718,8.755,255.726
7:47AM,3.507,8.846,259.373
7:48AM,3.089,8.348,271.123
7:49AM,3.349,7.565,253.447
7:50AM,3.234,7.526,275.199
7:51AM,4.114,9.775,243.351
7:52AM,4.047,10.207,251.354
7:53AM,3.142,9.083,204.408
7:54AM,2.981,9.322,207.338
7:55AM,3.057,8.72,205.256
7:56AM,3.607,7.822,276.543
7:57AM,4.26,7.159,216.332
7:58AM,3.86,7.083,200.069
7:59AM,4.438,8.354,245.787
8:00AM,4.545,7.921,269.737
8:01AM,4.338,8.407,249.16
8:02AM,5.162,8.263,265.1
8:03AM,3.976,9.489,260.455
8:04AM,3.718,9.21,283.417
8:05AM,4.658,9.633,279.9
8:06AM,5.014,9.27,281.759
8:07AM,5.08,9.09,288.734
8:08AM,5.331,9.834,206.733
8:09AM,5.008,9.503,273.179
8:10AM,4.947,7.627,252.73
8:11AM,4.255,10.023,235.624
8:12AM,4.891,10.337,236.524
8:13AM,5.429,7.832,216.229
8:14AM,5.024,11.079,255.522
8:15AM,4.618,10.113,251.202
8:16AM,5.03,10.789,241.804
8:17AM,4.736,8.571,283.262
8:18AM,5.862,11.32,274.734
8:19AM,6.228,10.234,260.532
8:20AM,5.56,9.168,273.183
8:21AM,6.72,11.091,255.795
8:22AM,4.941,8.081,278.196
8:23AM,5.899,8.672,275.958
8:24AM,5.7,11.6,232.853
8:25AM,6.613,9.054,243.303
8:26AM,5.872,10.268,287.421
8:27AM,6.369,9.146,265.843
8:28AM,5.929,8.972,275.621
8:29AM,6.675,9.679,260.908
8:30AM,6.73,10.056,200.981
8:31AM,7.696,8.868,266.845
8:32AM,6.514,10.436,204.491
8:33AM,5.182,8.415,254.656
8:34AM,7.449,11.549,251.737
8:35AM,7.41,11.988,219.798
8:36AM,7.142,12.863,260.543
8:37AM,6.733,10.767,200.255
8:38AM,7.822,12.564,198.724
8:39AM,5.953,11.281,250.655
8:40AM,8.118,10.354,255.543
8:41AM,6.448,12.4,263
8:42AM,8.106,11.582,273.907
8:43AM,7.829,9.759,277.418
8:44AM,6.984,10.204,247.449
8:45AM,7.036,11.955,243.876
8:46AM,6.896,11.361,245.333
8:47AM,8.146,9.396,243.298
8:48AM,6.35,9.957,199.998
8:49AM,6.102,8.707,221.831
8:50AM,8.662,10.319,282.275
8:51AM,8.242,9.673,265.93
8:52AM,9.578,11.272,286.081
8:53AM,9.341,12.744,203.887
8:54AM,7.917,12.588,263.793
8:55AM,9.247,12.941,209.186
8:56AM,8.692,11.232,202.585
8:57AM,8.33,13.022,285.938
8:58AM,6.932,9.884,214.587
8:59AM,7.221,9.766,258.263
9:00AM,9.235,12.885,259.3
9:01AM,8.891,13.866,285.359
9:02AM,10.421,13.451,209.898
9:03AM,10.024,10.995,221.134
9:04AM,9.104,10.632,271.906
9:05AM,8.65,9.978,227.504
9:06AM,10.329,10.215,229.223
9:07AM,10.594,11.677,257.206
9:08AM,8.087,10.114,236.568
9:09AM,10.896,11.497,290.209
9:10AM,9.448,13.307,236.119
9:11AM,8.635,10.343,210.804
9:12AM,9.142,13.473,285.456
9:13AM,10.465,13.326,203.429
9:14AM,11.265,12.504,203.02
9:15AM,10.676,13.693,261.229
9:16AM,8.209,12.532,206.961
9:17AM,11.113,11.172,293.019
9:18AM,8.909,13.031,221.907
9:19AM,7.881,11.287,274.712
9:20AM,9.825,14.496,236.92
9:21AM,8.726,11.152,246.097
9:22AM,11.643,11.102,201.626
9:23AM,10.375,9.716,219.87
9:24AM,9.683,9.789,228.225
9:25AM,9.303,14.195,275.905
9:26AM,10.619,11.923,217.2
9:27AM,11.447,14.24,278.357
9:28AM,11.808,13.24,246.472
9:29AM,9.94,14.588,243.987
9:30AM,12.033,12.088,250.962
9:31AM,8.861,11.474,281.731
9:32AM,11.476,14.103,234.897
9:33AM,11.042,14.827,261.494
9:34AM,10.987,12.614,257.735
9:35AM,12.48,12.293,228.061
9:36AM,11.608,10.271,276.785
9:37AM,10.779,12.463,289.748
9:38AM,11.401,13.818,214.547
9:39AM,11.258,11.776,261.973
9:40AM,13.211,12.361,228.565
9:41AM,11.45,14.571,258.739
9:42AM,12.057,12.144,272.491
9:43AM,11.067,13.192,211.643
9:44AM,10.817,10.243,243.898
9:45AM,11.506,11.447,230.896
9:46AM,10.197,15.868,219.87
9:47AM,9.9,14.626,292.691
9:48AM,12.416,12.948,290.208
9:49AM,12.031,13.325,250.755
9:50AM,12.693,10.981,243.426
9:51AM,12.876,13.693,246.614
9:52AM,11.063,10.908,272.942
9:53AM,9.446,11.685,209.05
9:54AM,12.087,11.811,240.039
9:55AM,12.584,10.946,245.129
9:56AM,11.901,11.01,256.828
9:57AM,13.931,12.798,233.354
9:58AM,11.886,15.138,267.831
9:59AM,11.57,15.613,229.59
10:00AM,13.19,11.181,279.692
10:01AM,10.877,14.911,252.707
10:02AM,13.139,14.522,242.456
10:03AM,14.603,11.889,209.616
10:04AM,12.649,11.919,277.883
10:05AM,10.365,14.19,252.948
10:06AM,12.877,11.03,239.24
10:07AM,12.133,12.151,244.967
10:08AM,14.867,16.226,267.69
10:09AM,10.551,12.754,273.44
10:10AM,14.214,17.613,213.433
10:11AM,12.426,13.668,208.898
10:12AM,11.637,13.871,242.637
10:13AM,14.669,17.749,232.066
10:14AM,10.327,14.935,279.553
10:15AM,12.601,13.504,213.069
10:16AM,13.157,13.865,213.875
10:17AM,11.036,16.876,283.339
10:18AM,14.94,13.286,288.132
10:19AM,12.106,13.506,284.919
10:20AM,14.822,15.285,234.389
10:21AM,14.103,13.136,216.494
10:22AM,15.511,12.805,282.664
10:23AM,14.402,17.026,222.985
10:24AM,11.245,16.049,197.107
10:25AM,11.113,14.765,257.867
10:26AM,14.121,15.022,254.375
10:27AM,13.601,15.559,292.353
10:28AM,13.854,15.992,211.895
10:29AM,12.159,15.378,205.805
10:30AM,11.712,17.782,205.408
10:31AM,14.007,12.304,238.754
10:32AM,15.93,14.193,227.961
10:33AM,14.56,15.219,209.186
10:34AM,12.408,17.342,246.013
10:35AM,16.182,12.451,213.756
10:36AM,15.992,17.352,274.413
10:37AM,12.768,16.73,274.838
10:38AM,12.828,14.197,196.737
10:39AM,13.424,12.856,250.658
10:40AM,11.343,17.013,256.96
10:41AM,15.528,15.815,285.853
10:42AM,12.199,16.138,258.668
10:43AM,14.472,13.308,206.499
10:44AM,12.872,18.824,292.663
10:45AM,13.855,14.14,266.979
10:46AM,13.961,16.935,256.342
10:47AM,17.237,15.301,265.663
10:48AM,13.139,18.48,216.742
10:49AM,13.147,14.128,266.878
10:50AM,14.048,16.543,220.84
10:51AM,16.002,16.877,277.742
10:52AM,14.567,16.248,232.085
10:53AM,15.068,17.748,246.289
10:54AM,14.814,14.938,270.409
10:55AM,15.565,19.448,271.596
10:56AM,16.443,18.621,205.647
10:57AM,13.429,19.292,242.168
10:58AM,17.437,13.523,230.212
10:59AM,17.195,16.306,261.646
11:00AM,15.953,19.054,232.358
11:01AM,17.204,14.209,256.834
11:02AM,16.933,16.783,239.588
11:03AM,12.751,19.395,274.03
11:04AM,13.99,18.915,293.766
11:05AM,12.332,15.955,209.425
11:06AM,17.465,17.599,289.178
11:07AM,14.477,16.792,237.544
11:08AM,15.437,14.061,258.837
11:09AM,16.326,18.616,251.706
11:10AM,14.619,17.839,298.797
11:11AM,16.112,19.845,282.268
11:12AM,12.751,18.054,212.976
11:13AM,12.82,19.382,242.864
11:14AM,13.804,18.153,289.433
11:15AM,14.023,20.017,206.508
11:16AM,14.938,19.643,263.217
11:17AM,13.332,20.285,288.725
11:18AM,16.496,15.441,240.399
11:19AM,17.92,15.695,201.422
11:20AM,17.927,14.474,272.363
11:21AM,17.669,18.667,230.851
11:22AM,16.919,18.496,294.056
11:23AM,12.805,20.527,275.166
11:24AM,18.2,19.589,272.965
11:25AM,15.156,14.78,278.495
11:26AM,15.244,16.046,217.425
11:27AM,15.527,15.879,289.615
11:28AM,17.662,15.629,263.205
11:29AM,12.828,20.526,262.83
11:30AM,14.665,15.091,231.557
11:31AM,13.052,14.991,271.308
11:32AM,16.531,17.195,292.488
11:33AM,15.647,18.014,223.387
11:34AM,12.828,16.497,287.594
11:35AM,17.772,15.971,210.088
11:36AM,13.129,16.088,209.241
11:37AM,16.009,17.565,294.089
11:38AM,17.435,17.447,277.631
11:39AM,17.266,14.197,241.512
11:40AM,16.26,18.887,267.304
11:41AM,14.056,19.131,276.292
11:42AM,14.812,20.169,264.924
11:43AM,12.296,19.588,267.573
11:44AM,17.457,20.527,274.944
11:45AM,18.039,17.069,291.094
11:46AM,12.547,14.238,198.08
11:47AM,15.65,20.827,266.719
11:48AM,15.84,19.882,267.606
11:49AM,14.539,16.207,266.747
11:50AM,18.306,20.381,240.679
11:51AM,15.604,20.687,284.994
11:52AM,15.77,19.909,263.741
11:53AM,13.143,17.37,237.999
11:54AM,15.069,15.254,247.846
11:55AM,14.834,19.692,255.38
11:56AM,13.605,20.596,203.242
11:57AM,17.735,19.953,296.287
11:58AM,15.035,15.211,269.793
11:59AM,12.519,19.75,286.342
12:00PM,13.056,14.722,253.398
12:01PM,18.585,14.8,287.799
12:02PM,14.105,16.748,296.596
12:03PM,17.992,17.187,258.83
12:04PM,14.112,20.86,256.3
12:05PM,16.046,15.083,279.546
12:06PM,13.516,15.297,205.65
12:07PM,13.059,15.533,240.887
12:08PM,16.282,14.843,208.705
12:09PM,15.081,14.901,278.101
12:10PM,13.282,18.146,204.619
12:11PM,17.286,14.573,238.27
12:12PM,17.653,17.609,207.344
12:13PM,16.192,15.46,241.292
12:14PM,15.961,16.698,247.727
12:15PM,15.259,18.824,287.453
12:16PM,15.07,20.454,201.796
12:17PM,18.049,20.336,262.275
12:18PM,17.695,21.368,288.787
12:19PM,13.357,16.944,299.204
12:20PM,17.112,20.302,225.157
12:21PM,13.605,19.646,285.706
12:22PM,15.719,17.883,287.342
12:23PM,13.525,19.785,264.942
12:24PM,17.123,18.509,297.472
12:25PM,16.618,18.204,283.965
12:26PM,18.259,15.796,245.33
12:27PM,13.701,14.556,223.54
12:28PM,17.109,16.194,270.315
12:29PM,15.106,21.354,205.574
12:30PM,15.254,19.769,209.282
12:31PM,12.709,20.653,232.989
12:32PM,13.166,17.428,259.04
12:33PM,15.953,21.096,212.819
12:34PM,18.273,16.313,209.217
12:35PM,14.425,16.061,225.478
12:36PM,16.362,16.099,243.409
12:37PM,12.528,16.241,216.35
12:38PM,15.641,18.917,279.516
12:39PM,12.462,17.98,249.042
12:40PM,13.383,15.756,253.893
12:41PM,17.464,19.855,204.385
12:42PM,15.863,19.514,274.56
12:43PM,16.445,18.353,214.878
12:44PM,14.017,17.124,230.884
12:45PM,14.403,16.405,280.393
12:46PM,13.308,17.753,204.775
12:47PM,15.258,20.593,276.046
12:48PM,16.305,18.153,250.039
12:49PM,18.161,18.722,225.352
12:50PM,15.766,15.805,294.879
12:51PM,12.989,18.156,275.606
12:52PM,15.825,16.041,254.646
12:53PM,12.702,20.719,255.387
12:54PM,15.468,22.087,271.207
12:55PM,13.961,20.556,290.213
12:56PM,13.581,16.335,235.908
12:57PM,9.577,21.238,204.932
12:58PM,14.889,19.983,236.222
12:59PM,14.736,16.276,225.043
1:00PM,11.353,19.447,211.34
1:01PM,14.204,15.688,236.728
1:02PM,12.961,16.014,289.076
1:03PM,15.801,20.3,207.195
1:04PM,11.6,15.554,261.816
1:05PM,15.42,21.839,282.077
1:06PM,12.432,17.388,269.908
1:07PM,16.05,15.486,235.148
1:08PM,17.506,18.816,227.967
1:09PM,17.71,19.589,277.079
1:10PM,14.396,20.849,298.368
1:11PM,13.821,18.615,217.926
1:12PM,14.688,22.435,287.401
1:13PM,14.105,15.57,262.493
1:14PM,12.131,17.117,247.542
1:15PM,13.802,20.549,277.364
1:16PM,14.274,22.246,274.928
1:17PM,15.133,20.589,287.108
1:18PM,15.255,22.167,255.14
1:19PM,16.613,19.544,259.885
1:20PM,12.241,17.392,252.593
1:21PM,12.415,16.4,294.91
1:22PM,12.28,22.336,260.874
1:23PM,14.236,15.505,294.043
1:24PM,17.205,20.421,224.549
1:25PM,12.128,19.522,277.375
1:26PM,16.795,19.434,276.362
1:27PM,14.601,18.405,266.451
1:28PM,11.621,21.107,203.196
1:29PM,12.3,20.35,253.137
1:30PM,14.987,19.802,238.532
1:31PM,12.698,16.707,276.559
1:32PM,11.593,21.506,210.483
1:33PM,13.715,16.328,277.313
1:34PM,11.817,14.895,289.593
1:35PM,15.266,19.485,202.694
1:36PM,12.463,18.557,232.91
1:37PM,10.407,21.585,198.003
1:38PM,13.952,19.302,281.514
1:39PM,10.09,15.742,233.57
1:40PM,9.661,22.274,220.839
1:41PM,6.889,20.915,236.638
