TimeOfDay,Power_Consumed
1:41AM,0.75
1:42AM,0.5
1:43AM,0.683
1:44AM,0.483
1:45AM,0.233
1:46AM,0.717
1:47AM,0.333
1:48AM,0.683
1:49AM,0.35
1:50AM,0.75
1:51AM,0.35
1:52AM,0.633
1:53AM,0.617
1:54AM,0.317
1:55AM,0.533
1:56AM,0.217
1:57AM,0.383
1:58AM,0.483
1:59AM,0.433
2:00AM,0.417
2:01AM,0.683
2:02AM,0.733
2:03AM,0.65
2:04AM,0.917
2:05AM,0.833
2:06AM,0.433
2:07AM,0.817
2:08AM,0.133
2:09AM,0.433
2:10AM,0.683
2:11AM,0.5
2:12AM,0.533
2:13AM,0.433
2:14AM,0.35
2:15AM,0.4
2:16AM,0.3
2:17AM,0.367
2:18AM,0.617
2:19AM,0.617
2:20AM,0.267
2:21AM,0.483
2:22AM,0.45
2:23AM,0.667
2:24AM,0.75
2:25AM,0.333
2:26AM,0.833
2:27AM,0.583
2:28AM,0.6
2:29AM,0.267
2:30AM,0.617
2:31AM,0.5
2:32AM,0.383
2:33AM,0.3
2:34AM,0.317
2:35AM,0.667
2:36AM,0.7
2:37AM,0.367
2:38AM,0.7
2:39AM,0.717
2:40AM,0.333
2:41AM,0.7
2:42AM,0.617
2:43AM,0.667
2:44AM,0.6
2:45AM,0.35
2:46AM,0.65
2:47AM,0.683
2:48AM,0.383
2:49AM,0.717
2:50AM,0.65
2:51AM,0.35
2:52AM,0.733
2:53AM,0.667
2:54AM,0.233
2:55AM,0.617
2:56AM,0.333
2:57AM,2.5
2:58AM,0.733
2:59AM,0.317
3:00AM,0.683
3:01AM,0.683
3:02AM,0.4
3:03AM,0.667
3:04AM,0.65
3:05AM,0.75
3:06AM,0.733
3:07AM,0.4
3:08AM,0.617
3:09AM,0.717
3:10AM,0.383
3:11AM,0.717
3:12AM,0.367
3:13AM,0.717
3:14AM,0.683
3:15AM,0.367
3:16AM,0.683
3:17AM,0.65
3:18AM,0.717
3:19AM,0.717
3:20AM,0.367
3:21AM,0.7
3:22AM,0.65
3:23AM,0.45
3:24AM,0.567
3:25AM,0.7
3:26AM,0.417
3:27AM,0.717
3:28AM,0.633
3:29AM,0.75
3:30AM,0.617
3:31AM,0.467
3:32AM,0.617
3:33AM,0.733
3:34AM,0.417
3:35AM,0.65
3:36AM,0.483
3:37AM,0.667
3:38AM,0.717
3:39AM,0.367
3:40AM,0.683
3:41AM,0.717
3:42AM,0.3
3:43AM,0.35
3:44AM,0.433
3:45AM,0.55
3:46AM,0.417
3:47AM,0.6
3:48AM,0.667
3:49AM,0.733
3:50AM,0.7
3:51AM,0.45
3:52AM,0.6
3:53AM,0.283
3:54AM,0.583
3:55AM,0.267
3:56AM,0.533
3:57AM,0.667
3:58AM,0.733
3:59AM,0.7
4:00AM,0.383
4:01AM,0.733
4:02AM,0.6
4:03AM,0.383
4:04AM,0.717
4:05AM,0.7
4:06AM,0.717
4:07AM,0
4:08AM,0.733
4:09AM,0.7
4:10AM,0.533
4:11AM,0.4
4:12AM,0.767
4:13AM,0.7
4:14AM,0.4
4:15AM,0.417
4:16AM,0.55
4:17AM,0.717
4:18AM,0.55
4:19AM,0.383
4:20AM,0.833
4:21AM,0.65
4:22AM,840.267
4:23AM,0.767
4:24AM,0.767
4:25AM,0.8
4:26AM,0.85
4:27AM,0.817
4:28AM,0.883
4:29AM,0.383
4:30AM,0.333
4:31AM,0.317
4:32AM,0.45
4:33AM,0.8
4:34AM,0.5
4:35AM,0.267
4:36AM,0.717
4:37AM,0.7
4:38AM,0.683
4:39AM,0.383
4:40AM,0.7
4:41AM,0.667
4:42AM,0.583
4:43AM,0.4
4:44AM,0.733
4:45AM,0.683
4:46AM,0.567
4:47AM,0.417
4:48AM,0.733
4:49AM,0.617
4:50AM,0.4
4:51AM,0.4
4:52AM,0.733
4:53AM,0.75
4:54AM,0.533
4:55AM,0.233
4:56AM,0.317
4:57AM,0.4
4:58AM,0.4
4:59AM,0.333
5:00AM,0.633
5:01AM,0.7
5:02AM,0.25
5:03AM,0.667
5:04AM,0.733
5:05AM,0.3
5:06AM,0.617
5:07AM,0.25
5:08AM,0.717
5:09AM,0.417
5:10AM,0.6
5:11AM,0.683
5:12AM,0.383
5:13AM,0.667
5:14AM,0.7
5:15AM,0.35
5:16AM,0.7
5:17AM,0.717
5:18AM,0.283
5:19AM,0.583
5:20AM,0.483
5:21AM,0.3
5:22AM,2.6
5:23AM,0.75
5:24AM,0.6
5:25AM,0.333
5:26AM,0.7
5:27AM,0.733
5:28AM,0.383
5:29AM,0.683
5:30AM,0.6
5:31AM,0.867
5:32AM,0.317
5:33AM,0.283
5:34AM,0.333
5:35AM,0.683
5:36AM,0.567
5:37AM,0.567
5:38AM,0.35
5:39AM,0.667
5:40AM,0.667
5:41AM,0.367
5:42AM,0.55
5:43AM,0.6
5:44AM,0.35
5:45AM,0.617
5:46AM,0.783
5:47AM,0.45
5:48AM,0.683
5:49AM,0.717
5:50AM,0.367
5:51AM,0.233
5:52AM,0.65
5:53AM,0.7
5:54AM,0.267
5:55AM,0.617
5:56AM,0.7
5:57AM,0.3
5:58AM,0.317
5:59AM,0.6
6:00AM,0.667
6:01AM,0.35
6:02AM,0.733
6:03AM,0.383
6:04AM,0.4
6:05AM,0.417
6:06AM,0.583
6:07AM,0.183
6:08AM,0.667
6:09AM,0.467
6:10AM,0.833
6:11AM,0.6
6:12AM,0.367
6:13AM,0.25
6:14AM,0.583
6:15AM,0.733
6:16AM,0.617
6:17AM,0.35
6:18AM,0.633
6:19AM,0.583
6:20AM,0.65
6:21AM,0.383
6:22AM,0.733
6:23AM,0.667
6:24AM,0.667
6:25AM,0.333
6:26AM,0.717
6:27AM,0.683
6:28AM,0.9
6:29AM,0.317
6:30AM,0.817
6:31AM,1.283
6:32AM,1.167
6:33AM,0.95
6:34AM,0.85
6:35AM,1.017
6:36AM,1
6:37AM,0.317
6:38AM,0.867
6:39AM,0.75
6:40AM,0.683
6:41AM,0.333
6:42AM,0.867
6:43AM,0.7
6:44AM,0.617
6:45AM,0.283
6:46AM,0.733
6:47AM,0.717
6:48AM,0.717
6:49AM,0.35
6:50AM,0.717
6:51AM,0.717
6:52AM,0.7
6:53AM,0.383
6:54AM,0.717
6:55AM,0.733
6:56AM,0.6
6:57AM,0.367
6:58AM,0.65
6:59AM,0.583
7:00AM,0.75
7:01AM,0.367
7:02AM,0.7
7:03AM,0.733
7:04AM,0.6
7:05AM,0.35
7:06AM,0.733
7:07AM,0.683
7:08AM,0.667
7:09AM,0.417
7:10AM,0.7
7:11AM,0.667
7:12AM,0.717
7:13AM,0.383
7:14AM,0.683
7:15AM,0.683
7:16AM,0.683
7:17AM,0.383
7:18AM,0.367
7:19AM,0.7
7:20AM,0.383
7:21AM,0.35
7:22AM,0.617
7:23AM,0.4
7:24AM,0.417
7:25AM,0.683
7:26AM,0.667
7:27AM,0.567
7:28AM,0.333
7:29AM,0.567
7:30AM,0.583
7:31AM,0.717
7:32AM,0.3
7:33AM,0.667
7:34AM,0.783
7:35AM,0.417
7:36AM,0.783
7:37AM,0.683
7:38AM,0.35
7:39AM,0.717
7:40AM,0.767
7:41AM,0.517
7:42AM,0.967
7:43AM,0.717
7:44AM,0.9
7:45AM,0.5
7:46AM,0.617
7:47AM,0.3
7:48AM,0.683
7:49AM,0.35
7:50AM,0.7
7:51AM,0.583
7:52AM,0.267
7:53AM,0.75
7:54AM,0.583
7:55AM,0.367
7:56AM,0.25
7:57AM,0.75
7:58AM,0.7
7:59AM,0.7
8:00AM,0.7
8:01AM,0.683
8:02AM,0.667
8:03AM,0.65
8:04AM,0.65
8:05AM,0.7
8:06AM,0.333
8:07AM,0.317
8:08AM,0.367
8:09AM,0.35
8:10AM,0.4
8:11AM,0.717
8:12AM,0.7
8:13AM,0.717
8:14AM,0.7
8:15AM,0.7
8:16AM,0.7
8:17AM,0.7
8:18AM,0.55
8:19AM,0.617
8:20AM,0.267
8:21AM,0.7
8:22AM,0.65
8:23AM,0.683
8:24AM,0.683
8:25AM,0.35
8:26AM,0.4
8:27AM,0.717
8:28AM,0.717
8:29AM,0.667
8:30AM,0.667
8:31AM,0.383
8:32AM,0.417
8:33AM,0.717
8:34AM,0.733
8:35AM,0.7
8:36AM,0.417
8:37AM,0.433
8:38AM,0.483
8:39AM,0.717
8:40AM,0.717
8:41AM,0.383
8:42AM,0.65
8:43AM,0.667
8:44AM,0.6
8:45AM,0.7
8:46AM,0.717
8:47AM,0.683
8:48AM,0.683
8:49AM,0.7
8:50AM,0.633
8:51AM,0.733
8:52AM,0.717
8:53AM,0.683
8:54AM,0.7
8:55AM,0.633
8:56AM,0.683
8:57AM,0.683
8:58AM,0.433
8:59AM,0.4
9:00AM,0.383
9:01AM,0.4
9:02AM,0
9:03AM,0.4
9:04AM,0.367
9:05AM,0.317
9:06AM,0.367
9:07AM,0.35
9:08AM,0.233
9:09AM,0.783
9:10AM,0.75
9:11AM,0.717
9:12AM,0.8
9:13AM,0.817
9:14AM,0.7
9:15AM,0.683
9:16AM,0.75
9:17AM,0.7
9:18AM,0.583
9:19AM,0.65
9:20AM,0.633
9:21AM,0.383
9:22AM,0.433
9:23AM,0.367
9:24AM,0.417
9:25AM,0.383
9:26AM,0.383
9:27AM,0.4
9:28AM,0.317
9:29AM,0.35
9:30AM,0.4
9:31AM,0.417
9:32AM,0.85
9:33AM,0.683
9:34AM,0.683
9:35AM,0.65
9:36AM,0.717
9:37AM,0.667
9:38AM,0.667
9:39AM,0.7
9:40AM,0.683
9:41AM,0.717
9:42AM,0.633
9:43AM,0.633
9:44AM,0.467
9:45AM,0.4
9:46AM,0.4
9:47AM,0.417
9:48AM,0.333
9:49AM,0.35
9:50AM,0.7
9:51AM,0.683
9:52AM,0.683
9:53AM,0.7
9:54AM,0.683
9:55AM,0.633
9:56AM,683.367
9:57AM,0.283
9:58AM,0.417
9:59AM,0.417
10:00AM,0.483
10:01AM,0.633
10:02AM,0.633
10:03AM,0.35
10:04AM,0.683
10:05AM,0.433
10:06AM,0.3
10:07AM,0.717
10:08AM,0.867
10:09AM,0.55
10:10AM,0.65
10:11AM,0.683
10:12AM,0.683
10:13AM,0.383
10:14AM,0.383
10:15AM,0.667
10:16AM,0.733
10:17AM,0.717
10:18AM,0.667
10:19AM,0.433
10:20AM,0.25
10:21AM,0.683
10:22AM,0.683
10:23AM,0.65
10:24AM,0.45
10:25AM,0.383
10:26AM,0.7
10:27AM,0.75
10:28AM,0.667
10:29AM,0.7
10:30AM,0.95
10:31AM,0.933
10:32AM,0.633
10:33AM,0.35
10:34AM,0.583
10:35AM,0.7
10:36AM,0.767
10:37AM,0.717
10:38AM,0.583
10:39AM,0.75
10:40AM,0.683
10:41AM,0.633
10:42AM,0.583
10:43AM,0.517
10:44AM,0.367
10:45AM,0.35
10:46AM,0.4
10:47AM,0.4
10:48AM,0.383
10:49AM,0.7
10:50AM,0.717
10:51AM,0.7
10:52AM,0.783
10:53AM,0.717
10:54AM,0.633
10:55AM,0.617
10:56AM,0.6
10:57AM,0.45
10:58AM,0.45
10:59AM,0.4
11:00AM,0.367
11:01AM,0.383
11:02AM,0.7
11:03AM,0.667
11:04AM,0.717
11:05AM,0.617
11:06AM,0.717
11:07AM,0.567
11:08AM,0.7
11:09AM,0.65
11:10AM,0.683
11:11AM,0.667
11:12AM,0.683
11:13AM,0.417
11:14AM,0.383
11:15AM,0.417
11:16AM,0.7
11:17AM,0.533
11:18AM,0.45
11:19AM,0.017
11:20AM,0.483
11:21AM,0.683
11:22AM,0.933
11:23AM,0.417
11:24AM,0.65
11:25AM,0.683
11:26AM,0.683
11:27AM,0.683
11:28AM,0.683
11:29AM,0.433
11:30AM,0.583
11:31AM,0.367
11:32AM,0.333
11:33AM,0.633
11:34AM,0.667
11:35AM,0.65
11:36AM,0.383
11:37AM,0.433
11:38AM,0.683
11:39AM,0.7
11:40AM,0.717
11:41AM,0.567
11:42AM,0.733
11:43AM,0.683
11:44AM,0.7
11:45AM,0.4
11:46AM,0.8
11:47AM,0.667
11:48AM,0.667
11:49AM,0.367
11:50AM,0.383
11:51AM,0.717
11:52AM,0.733
11:53AM,0.517
11:54AM,0.733
11:55AM,0.633
11:56AM,0.333
11:57AM,0.717
11:58AM,0.783
11:59AM,0.7
12:00PM,0.417
12:01PM,0.7
12:02PM,0.717
12:03PM,0.417
12:04PM,0.333
12:05PM,0.717
12:06PM,0.733
12:07PM,0.333
12:08PM,0.583
12:09PM,0.367
12:10PM,0.717
12:11PM,0.483
12:12PM,0.733
12:13PM,0.717
12:14PM,0.317
12:15PM,0.633
12:16PM,0.65
12:17PM,0.433
12:18PM,0.7
12:19PM,0.55
12:20PM,0.217
12:21PM,0.717
12:22PM,0.75
12:23PM,0.283
12:24PM,0.717
12:25PM,2.383
12:26PM,0.75
12:27PM,0.717
12:28PM,0.417
12:29PM,0.717
12:30PM,0.467
12:31PM,0.717
12:32PM,0.8
12:33PM,0.417
12:34PM,0.667
12:35PM,0.4
12:36PM,0.417
12:37PM,0.45
12:38PM,0.717
12:39PM,0.7
12:40PM,0.433
12:41PM,0.6
12:42PM,0.35
12:43PM,0.6
12:44PM,0.6
12:45PM,0.533
12:46PM,0.683
12:47PM,0.45
12:48PM,0.75
12:49PM,0.333
12:50PM,0.933
12:51PM,0.767
12:52PM,0.65
12:53PM,0.85
12:54PM,0.3
12:55PM,0.683
12:56PM,0.7
12:57PM,0.35
12:58PM,0.75
12:59PM,0.417
1:00PM,0.683
1:01PM,0.75
1:02PM,0.283
1:03PM,0.617
1:04PM,0.35
1:05PM,0.617
1:06PM,0.583
1:07PM,0.533
1:08PM,0.667
1:09PM,0.417
1:10PM,1.183
1:11PM,0.65
1:12PM,0.433
1:13PM,0.7
1:14PM,0.7
1:15PM,0.383
1:16PM,0.7
1:17PM,0.75
1:18PM,0.55
1:19PM,0.517
1:20PM,0.95
1:21PM,0.717
1:22PM,0.283
1:23PM,0.767
1:24PM,0.75
1:25PM,0.35
1:26PM,0.683
1:27PM,0.667
1:28PM,0.4
1:29PM,0.617
1:30PM,0.617
1:31PM,0.35
1:32PM,0.333
1:33PM,0.4
1:34PM,0.617
1:35PM,0.583
1:36PM,0.667
1:37PM,0.717
1:38PM,0.417
1:39PM,0.667
1:40PM,0.717
1:41PM,0.617
1:42PM,0.667
1:43PM,0.367
1:44PM,0.75
1:45PM,0.667
1:46PM,0.767
1:47PM,0.65
1:48PM,0.433
1:49PM,0.7
1:50PM,0.583
1:51PM,0.267
1:52PM,0.7
1:53PM,0.617
1:54PM,0.5
1:55PM,0.317
1:56PM,0.717
1:57PM,0.4
1:58PM,0.733
1:59PM,0.683
2:00PM,0.333
2:01PM,0.683
2:02PM,0.417
2:03PM,0.683
2:04PM,0.683
2:05PM,0.7
2:06PM,0.683
2:07PM,0.467
2:08PM,0.433
2:09PM,0.733
2:10PM,0.3
2:11PM,0.733
2:12PM,0.7
2:13PM,0.383
2:14PM,0.683
2:15PM,0.4
2:16PM,0.683
2:17PM,0.6
2:18PM,0.367
2:19PM,0.333
2:20PM,0.4
2:21PM,0.733
2:22PM,0.683
2:23PM,0.367
2:24PM,0.667
2:25PM,0.683
2:26PM,0.35
2:27PM,0.667
2:28PM,0.683
2:29PM,0.367
2:30PM,0.667
2:31PM,0.717
2:32PM,0.4
2:33PM,0.8
2:34PM,0.717
2:35PM,0.367
2:36PM,0.617
2:37PM,0.733
2:38PM,0.717
2:39PM,0.433
2:40PM,0.6
2:41PM,0.65
2:42PM,0.583
2:43PM,0.35
2:44PM,0.7
2:45PM,0.683
2:46PM,0.7
2:47PM,0.45
2:48PM,0.4
2:49PM,0.417
2:50PM,0.4
2:51PM,0.417
2:52PM,0.717
2:53PM,0.683
2:54PM,0.367
2:55PM,0.367
2:56PM,0.7
2:57PM,0.65
2:58PM,0.433
2:59PM,0.683
3:00PM,0.683
3:01PM,0.683
3:02PM,0.3
3:03PM,0.683
3:04PM,0.75
3:05PM,0.417
3:06PM,0.667
3:07PM,0.983
3:08PM,0.7
3:09PM,0.35
3:10PM,0.417
3:11PM,0.867
3:12PM,0.717
3:13PM,0.733
3:14PM,0.75
3:15PM,0.667
3:16PM,0.283
3:17PM,0.4
3:18PM,0.683
3:19PM,0.467
3:20PM,0.683
3:21PM,0.717
3:22PM,0.45
3:23PM,0.633
3:24PM,0.65
3:25PM,0.317
3:26PM,0.617
3:27PM,0.633
3:28PM,0.3
3:29PM,0.633
3:30PM,0.6
3:31PM,0.633
3:32PM,0.35
3:33PM,0.733
3:34PM,0.7
3:35PM,0.8
3:36PM,0.367
3:37PM,0.667
3:38PM,0.7
3:39PM,0.767
3:40PM,0.667
3:41PM,0.967
3:42PM,0.817
3:43PM,0.617
3:44PM,0.667
3:45PM,0.683
3:46PM,0.733
3:47PM,0.4
3:48PM,0.3
3:49PM,0.667
3:50PM,0.7
3:51PM,0.417
3:52PM,0.367
3:53PM,0.617
3:54PM,0.7
3:55PM,0.683
3:56PM,0.25
3:57PM,0.683
3:58PM,0.717
3:59PM,0.667
4:00PM,0.383
4:01PM,0.683
4:02PM,0.717
4:03PM,0.417
4:04PM,0.317
4:05PM,0.4
4:06PM,0.467
4:07PM,0.517
4:08PM,0.333
4:09PM,0.667
4:10PM,0.717
4:11PM,0.7
4:12PM,0.7
4:13PM,0.367
4:14PM,0.667
4:15PM,0.7
4:16PM,0.383
4:17PM,0.617
4:18PM,0.6
4:19PM,0.283
4:20PM,0.6
4:21PM,0.667
4:22PM,0.683
4:23PM,0.4
4:24PM,0.65
4:25PM,0.783
4:26PM,0.7
4:27PM,0.367
4:28PM,0.667
4:29PM,0.683
4:30PM,0.633
4:31PM,0.367
4:32PM,0.333
4:33PM,0.633
4:34PM,0.683
4:35PM,0.667
4:36PM,0.367
4:37PM,0.733
4:38PM,0.7
4:39PM,0.667
4:40PM,0.4
4:41PM,0.333
4:42PM,0.667
4:43PM,0.55
4:44PM,0.683
4:45PM,0.683
4:46PM,0.4
4:47PM,0.333
4:48PM,0.7
4:49PM,0.683
4:50PM,0.683
4:51PM,0.667
4:52PM,0.4
4:53PM,0.517
4:54PM,0.617
4:55PM,0.667
4:56PM,0.633
4:57PM,0.783
4:58PM,0.383
4:59PM,0.65
5:00PM,0.4
5:01PM,0.4
5:02PM,0.433
5:03PM,0.683
5:04PM,0.667
5:05PM,0.3
5:06PM,0.683
5:07PM,0.283
5:08PM,0.683
5:09PM,0.4
5:10PM,0.683
5:11PM,0.4
5:12PM,0.667
5:13PM,0.7
5:14PM,0.683
5:15PM,0.7
5:16PM,0.683
5:17PM,0.767
5:18PM,0.4
5:19PM,0.717
5:20PM,0.383
5:21PM,0.6
5:22PM,0.417
5:23PM,0.683
5:24PM,0.4
5:25PM,0.667
5:26PM,0.7
5:27PM,0.7
5:28PM,0.7
5:29PM,0.633
5:30PM,0.683
5:31PM,0.267
5:32PM,0.65
5:33PM,0.383
5:34PM,0.7
5:35PM,0.35
5:36PM,0.683
5:37PM,0.433
5:38PM,0.7
5:39PM,0.717
5:40PM,0.7
5:41PM,0.717
5:42PM,0.367
5:43PM,0.683
5:44PM,0.4
5:45PM,0.683
5:46PM,0.4
5:47PM,0.717
5:48PM,0.683
5:49PM,0.35
5:50PM,0.7
5:51PM,0.383
5:52PM,0.7
5:53PM,0.383
5:54PM,0.683
5:55PM,0.6
5:56PM,0.683
5:57PM,0.65
5:58PM,0.333
5:59PM,0.667
6:00PM,0.35
6:01PM,0.7
6:02PM,0.45
6:03PM,0.767
6:04PM,0.433
6:05PM,0.433
6:06PM,0.65
6:07PM,0.717
6:08PM,0.75
6:09PM,0.283
6:10PM,0.683
6:11PM,0.4
6:12PM,0.683
6:13PM,0.717
6:14PM,0.65
6:15PM,0.733
6:16PM,0.383
6:17PM,0.65
6:18PM,0.35
6:19PM,0.633
6:20PM,0.35
6:21PM,0.667
6:22PM,0.867
6:23PM,0.75
6:24PM,0.7
6:25PM,0.517
6:26PM,0.667
6:27PM,0.417
6:28PM,0.783
6:29PM,0.817
6:30PM,0.517
6:31PM,0.617
6:32PM,0.3
6:33PM,0.683
6:34PM,0.667
6:35PM,0.35
6:36PM,0.75
6:37PM,0.7
6:38PM,0.6
6:39PM,0.633
6:40PM,0.683
6:41PM,0.633
6:42PM,0.667
6:43PM,0.7
6:44PM,0.65
6:45PM,0.617
6:46PM,0.6
6:47PM,0.683
6:48PM,0.583
6:49PM,0.4
6:50PM,0.717
6:51PM,0.817
6:52PM,0.433
6:53PM,0.75
6:54PM,0.767
6:55PM,0.383
6:56PM,0.2
6:57PM,0.783
6:58PM,0.367
6:59PM,0.7
7:00PM,0.7
7:01PM,0.383
7:02PM,0.683
7:03PM,0.4
7:04PM,0.667
7:05PM,0.317
7:06PM,0.667
7:07PM,0.3
7:08PM,0.6
7:09PM,0.383
7:10PM,0.8
7:11PM,0.433
7:12PM,0.683
7:13PM,0.433
7:14PM,0.733
7:15PM,0.683
7:16PM,0.25
7:17PM,0.617
7:18PM,0.367
7:19PM,0.467
7:20PM,0.767
7:21PM,0.75
7:22PM,0.717
7:23PM,0.35
7:24PM,0.583
7:25PM,0.75
7:26PM,0.7
7:27PM,0.383
7:28PM,0.683
7:29PM,0.617
7:30PM,0.717
7:31PM,0.333
7:32PM,0.417
7:33PM,0.433
7:34PM,0.45
7:35PM,0.65
7:36PM,0.733
7:37PM,0.75
7:38PM,0.667
7:39PM,0.683
7:40PM,0.383
7:41PM,0.7
7:42PM,0.75
7:43PM,0.683
7:44PM,0.65
7:45PM,0.517
7:46PM,0.633
7:47PM,0.733
7:48PM,0.367
7:49PM,0.733
7:50PM,0.683
7:51PM,0.35
7:52PM,0.667
7:53PM,0.6
7:54PM,0.383
7:55PM,0.65
7:56PM,0.767
7:57PM,0.683
7:58PM,0.683
7:59PM,0.4
8:00PM,0.383
8:01PM,0.683
8:02PM,0.267
8:03PM,0.7
8:04PM,0.7
8:05PM,0.417
8:06PM,0.633
8:07PM,0.317
8:08PM,0.717
8:09PM,0.7
8:10PM,0.717
8:11PM,0.7
8:12PM,0.383
8:13PM,0.683
8:14PM,0.683
8:15PM,0.75
8:16PM,0.683
8:17PM,0.267
8:18PM,0.75
8:19PM,0.367
8:20PM,0.683
8:21PM,0.65
8:22PM,0.7
8:23PM,0.7
8:24PM,0.717
8:25PM,0.683
8:26PM,0.767
8:27PM,0.683
8:28PM,0.267
8:29PM,0.667
8:30PM,0.317
8:31PM,0.583
8:32PM,0.367
8:33PM,0.783
8:34PM,0.4
8:35PM,0.683
8:36PM,0.417
8:37PM,0.617
8:38PM,0.75
8:39PM,0.7
8:40PM,0.75
8:41PM,0.7
8:42PM,0.733
8:43PM,0.333
8:44PM,0.733
8:45PM,0.383
8:46PM,0.7
8:47PM,0.433
8:48PM,0.717
8:49PM,0.367
8:50PM,0.783
8:51PM,0.5
8:52PM,0.817
8:53PM,0.483
8:54PM,0.833
8:55PM,0.8
8:56PM,0.683
8:57PM,0.783
8:58PM,0.367
8:59PM,0.6
9:00PM,0.283
9:01PM,0.7
9:02PM,0.4
9:03PM,0.65
9:04PM,0.367
9:05PM,0.7
9:06PM,0.317
9:07PM,0.6
9:08PM,0.75
9:09PM,0.667
9:10PM,0.85
9:11PM,0.867
9:12PM,0.667
9:13PM,0.717
9:14PM,0.433
9:15PM,0.533
9:16PM,0.5
9:17PM,0.867
9:18PM,0.783
9:19PM,0.117
9:20PM,0.75
9:21PM,0.55
9:22PM,0.817
9:23PM,0.35
9:24PM,0.717
9:25PM,0.683
9:26PM,0.433
9:27PM,0.65
9:28PM,0.7
9:29PM,0.633
9:30PM,0.583
9:31PM,0.45
9:32PM,0.6
9:33PM,0.733
9:34PM,0.317
9:35PM,0.817
9:36PM,0.833
9:37PM,0.3
9:38PM,0.733
9:39PM,0.683
9:40PM,0.8
9:41PM,1.033
9:42PM,0.433
9:43PM,0.717
9:44PM,0.433
9:45PM,0.467
9:46PM,0.567
9:47PM,0.433
9:48PM,0.6
9:49PM,0.7
9:50PM,0.7
9:51PM,0.767
9:52PM,0.75
9:53PM,0.633
9:54PM,0.683
9:55PM,0.467
9:56PM,0.683
9:57PM,0.35
9:58PM,0.767
9:59PM,0.483
10:00PM,0.833
10:01PM,0.333
10:02PM,0.733
10:03PM,0.45
10:04PM,0.717
10:05PM,0.4
10:06PM,0.65
10:07PM,0.6
10:08PM,0.933
10:09PM,0.717
10:10PM,0.7
10:11PM,0.7
10:12PM,0.767
10:13PM,0.35
10:14PM,0.7
10:15PM,0.45
10:16PM,0.667
10:17PM,0.35
10:18PM,0.767
10:19PM,0.35
10:20PM,0.683
10:21PM,0.7
10:22PM,0.417
10:23PM,0.7
10:24PM,0.333
10:25PM,0.7
10:26PM,0.667
10:27PM,0.4
10:28PM,0.717
10:29PM,0.7
10:30PM,0.417
10:31PM,0.767
10:32PM,0.6
10:33PM,0.5
10:34PM,0.95
10:35PM,0.717
10:36PM,0.683
10:37PM,0.683
10:38PM,0.417
10:39PM,0.65
10:40PM,0.7
10:41PM,0.3
10:42PM,0.7
10:43PM,0.633
10:44PM,0.417
10:45PM,0.383
10:46PM,0.55
10:47PM,0.817
10:48PM,0.7
10:49PM,0.7
10:50PM,0.533
10:51PM,1.117
10:52PM,1.017
10:53PM,0.533
10:54PM,0.683
10:55PM,0.783
10:56PM,0.533
10:57PM,0.85
10:58PM,0.233
10:59PM,0.783
11:00PM,0.383
11:01PM,0.717
11:02PM,0.717
11:03PM,0.367
11:04PM,0.667
11:05PM,0.633
11:06PM,0.733
11:07PM,0.267
11:08PM,0.717
11:09PM,0.4
11:10PM,0.65
11:11PM,0.833
11:12PM,0.467
11:13PM,0.7
11:14PM,0.7
11:15PM,0.4
11:16PM,0.733
