TimeOfDay,Power_Generated,Temperature,Voltage
1:59AM,0,8.365,287.849
2:00AM,0,8.703,247.642
2:01AM,0,8.217,209.36
2:02AM,0,11.586,231.543
2:03AM,0,8.941,228.05
2:04AM,0,9.628,275.358
2:05AM,0,11.849,206.078
2:06AM,0,10.052,254.246
2:07AM,0,9.929,262.564
2:08AM,0,9.708,214.249
2:09AM,0,9.369,249.108
2:10AM,0,8.999,290.403
2:11AM,0,9.091,211.468
2:12AM,0,10.744,217.998
2:13AM,0,8.805,197.926
2:14AM,0,10.458,290.284
2:15AM,0,8.202,231.009
2:16AM,0,9.78,286.195
2:17AM,0,11.635,252.352
2:18AM,0,11.584,263.836
2:19AM,0,8.027,257.172
2:20AM,0,9.214,251.075
2:21AM,0,10.944,292.754
2:22AM,0,9.223,209.393
2:23AM,0,10.684,223.421
2:24AM,0,10.835,227.041
2:25AM,0,8.129,281.022
2:26AM,0,10.444,233.307
2:27AM,0,11.061,283.835
2:28AM,0,9.742,228.791
2:29AM,0,10.755,232.212
2:30AM,0,11.432,263.131
2:31AM,0,7.959,283.661
2:32AM,0,11.167,279.387
2:33AM,0,11.56,268.022
2:34AM,0,9.07,270.591
2:35AM,0,7.892,213.226
2:36AM,0,10.889,279.236
2:37AM,0,8.385,233.695
2:38AM,0,8.323,246.834
2:39AM,0,8.635,225.515
2:40AM,0,11.656,254.464
2:41AM,0,8.589,275.656
2:42AM,0,8.92,267.702
2:43AM,0,8.286,219.714
2:44AM,0,10.732,263.467
2:45AM,0,10.213,243.7
2:46AM,0,11.674,241.489
2:47AM,0,8.36,289.089
2:48AM,0,10.367,268.464
2:49AM,0,9.248,283.174
2:50AM,0,10.967,256.211
2:51AM,0,9.126,290.836
2:52AM,0,9.635,207.439
2:53AM,0,8.039,267.677
2:54AM,0,11.136,260.462
2:55AM,0,11.017,234.831
2:56AM,0,10.19,246.249
2:57AM,0,9.917,217.576
2:58AM,0,9.777,277.811
2:59AM,0,8.808,249.028
3:00AM,0,8.99,285.22
3:01AM,0,8.007,226.913
3:02AM,0,9.659,236.018
3:03AM,0,9.826,210.075
3:04AM,0,8.594,286.524
3:05AM,0,10.653,224.711
3:06AM,0,11.426,277.704
3:07AM,0,10.214,270.193
3:08AM,0,9.208,222.076
3:09AM,0,10.656,277.251
3:10AM,0,9.79,216.241
3:11AM,0,11.246,269.848
3:12AM,0,10.19,273.787
3:13AM,0,11.677,229.58
3:14AM,0,11.663,204.848
3:15AM,0,10.405,228.89
3:16AM,0,8.221,271.918
3:17AM,0,9.194,228.369
3:18AM,0,10.686,263.205
3:19AM,0,9.638,263.809
3:20AM,0,8.729,268.968
3:21AM,0,10.132,196.688
3:22AM,0,10.967,227.47
3:23AM,0,11.418,207.126
3:24AM,0,11.551,287.415
3:25AM,0,9.233,257.15
3:26AM,0,7.881,263.428
3:27AM,0,8.235,256.231
3:28AM,0,10.134,210.368
3:29AM,0,11.222,209.495
3:30AM,0,10.446,209.285
3:31AM,0,9.015,269.179
3:32AM,0,9.467,233.729
3:33AM,0,9.542,279.306
3:34AM,0,8.34,213.667
3:35AM,0,8.055,234.708
3:36AM,0,8.673,231.93
3:37AM,0,9.699,239.541
3:38AM,0,8.281,207.995
3:39AM,0,9.787,293.483
3:40AM,0,7.983,287.152
3:41AM,0,8.147,219.856
3:42AM,0,9.27,258.963
3:43AM,0,11.201,287.582
3:44AM,0,10.023,252.062
3:45AM,0,11.315,290.79
3:46AM,0,9.308,247.77
3:47AM,0,9.634,258.31
3:48AM,0,7.81,212.915
3:49AM,0,8.17,213.475
3:50AM,0,9.607,283.606
3:51AM,0,8.638,232.731
3:52AM,0,10.995,198.554
3:53AM,0,10.402,261.008
3:54AM,0,8.582,228.897
3:55AM,0,10.931,284.582
3:56AM,0,8.384,214.875
3:57AM,0,10.431,206.177
3:58AM,0,8.165,251.33
3:59AM,0,9.343,203.568
4:00AM,0,8.865,221.967
4:01AM,0,9.925,234.353
4:02AM,0,11.054,229.128
4:03AM,0,11.316,202.425
4:04AM,0,9.698,264.19
4:05AM,0,7.763,220.84
4:06AM,0,9.088,213.584
4:07AM,0,10.944,286.551
4:08AM,0,9.597,271.171
4:09AM,0,11.336,206.458
4:10AM,0,10.185,236.084
4:11AM,0,11.113,233.007
4:12AM,0,8.875,257.898
4:13AM,0,9.258,288.704
4:14AM,0,10.369,218.238
4:15AM,0,8.563,212.567
4:16AM,0,10.062,204.282
4:17AM,0,11.507,200.617
4:18AM,0,10.827,239.336
4:19AM,0,9.634,202.441
4:20AM,0,8.708,284.296
4:21AM,0,9.205,222.601
4:22AM,0,7.699,256.299
4:23AM,0,9.535,263.598
4:24AM,0,9.116,287.537
4:25AM,0,10.443,208.964
4:26AM,0,11.01,220.305
4:27AM,0,9.175,225.163
4:28AM,0,9.638,255.604
4:29AM,0,7.92,200.327
4:30AM,0,7.927,272.336
4:31AM,0,8.9,205.891
4:32AM,0,8.93,221.128
4:33AM,0,9.519,214.216
4:34AM,0,8.029,206.232
4:35AM,0,10.315,255.159
4:36AM,0,10.157,202.79
4:37AM,0,10.027,255.2
4:38AM,0,7.7,281.515
4:39AM,0,8.495,281.913
4:40AM,0,8.726,287.394
4:41AM,0,9.082,237.256
4:42AM,0,7.782,201.269
4:43AM,0,8.308,233.856
4:44AM,0,10.44,233.251
4:45AM,0,7.774,223.084
4:46AM,0,9.898,273.155
4:47AM,0,8.467,231.447
4:48AM,0,9.848,233.692
4:49AM,0,10.367,221.493
4:50AM,0,9.141,203.567
4:51AM,0,8.613,210.145
4:52AM,0,11.2,260.971
4:53AM,0,9.322,255.938
4:54AM,0,8.542,240.42
4:55AM,0,9.187,280.544
4:56AM,0,10.352,289.094
4:57AM,0,9.076,251.067
4:58AM,0,9.982,198.566
4:59AM,0,9.768,269.263
5:00AM,0,10.267,223.003
5:01AM,0,9.785,267.276
5:02AM,0,9.327,238.382
5:03AM,0,10.424,200.578
5:04AM,0,9.451,208.638
5:05AM,0,9.036,288.938
5:06AM,0,8.456,210.717
5:07AM,0,10.877,290.932
5:08AM,0,9.664,195.674
5:09AM,0,8.433,255.775
5:10AM,0,9.849,231.034
5:11AM,0,9.738,266.712
5:12AM,0,10.166,258.072
5:13AM,0,8.732,286.031
5:14AM,0,11.01,284.847
5:15AM,0,11.022,281.367
5:16AM,0,10.713,214.066
5:17AM,0,9.798,223.781
5:18AM,0,9.28,269.971
5:19AM,0,9.152,290.064
5:20AM,0,10.285,214.615
5:21AM,0,7.785,208.181
5:22AM,0,9.968,279.19
5:23AM,0,10.588,262.001
5:24AM,0,8.054,284.384
5:25AM,0,7.818,288.083
5:26AM,0,8.913,255.769
5:27AM,0,7.79,231.576
5:28AM,0,7.707,195.832
5:29AM,0,8.686,206.639
5:30AM,0,7.605,221.386
5:31AM,0,11.102,250.735
5:32AM,0,9.723,279.868
5:33AM,0,8.275,224.194
5:34AM,0,7.574,202.168
5:35AM,0,10.221,240.594
5:36AM,0,8.836,237.339
5:37AM,0,8.294,203.644
5:38AM,0,9.728,264.471
5:39AM,0,8.797,199.993
5:40AM,0,9.589,230.976
5:41AM,0,8.935,270.872
5:42AM,0,9.738,213.857
5:43AM,0,9.131,239.696
5:44AM,0,8.35,210.696
5:45AM,0,7.678,197.844
5:46AM,0,10.784,223.658
5:47AM,0,9.956,284.741
5:48AM,0,7.957,272.524
5:49AM,0,8.528,229.444
5:50AM,0,10.743,216.232
5:51AM,0,9.666,253.93
5:52AM,0,8.417,252.9
5:53AM,0,7.629,203.749
5:54AM,0,7.429,280.86
5:55AM,0,9.818,287.561
5:56AM,0,7.313,245.72
5:57AM,0,9.08,238.142
5:58AM,0,9.328,281.556
5:59AM,0,7.423,219.941
6:00AM,0,8.051,226.092
6:01AM,0,8.878,248.619
6:02AM,0,8.121,252.682
6:03AM,0,8.413,271.618
6:04AM,0,7.231,275.607
6:05AM,0,7.866,259.689
6:06AM,0,9.413,235.997
6:07AM,0,7.839,221.592
6:08AM,0,7.567,232.462
6:09AM,0,7.198,201.185
6:10AM,0,8.669,215.69
6:11AM,0,7.979,276.441
6:12AM,0,8.408,245.585
6:13AM,0,9.497,238.43
6:14AM,0,8.243,255.717
6:15AM,0,7.751,242.899
6:16AM,0,8.712,225.104
6:17AM,0,8.192,227.871
6:18AM,0,7.274,288.453
6:19AM,0,6.839,223.658
6:20AM,0,8.359,211.8
6:21AM,0,9.656,280.17
6:22AM,0,7.184,260.43
6:23AM,0,8.3,272.355
6:24AM,0,9.273,286.009
6:25AM,0,8.634,277.409
6:26AM,0,7.29,282.192
6:27AM,0,7.532,243.479
6:28AM,0,8.685,202.048
6:29AM,0,8.741,210.664
6:30AM,0,9.499,235.319
6:31AM,0,7.552,220.69
6:32AM,0,9.865,246.581
6:33AM,0,7.522,208.912
6:34AM,0,9.133,204.172
6:35AM,0,7.253,260.185
6:36AM,0,9.839,256.51
6:37AM,0,8.179,281.087
6:38AM,0,7.86,221.643
6:39AM,0,9.666,225.617
6:40AM,0,9.198,248.987
6:41AM,0,7.203,261.106
6:42AM,0,9.915,244.605
6:43AM,0,9.182,255.499
6:44AM,0,9.895,283.106
6:45AM,0,7.047,245.06
6:46AM,0,7.584,232.655
6:47AM,0,8.391,255.809
6:48AM,0,9.278,225.177
6:49AM,0,9.579,278.968
6:50AM,0,8.722,197.856
6:51AM,0.018,9.742,236.679
6:52AM,0.022,7.674,241.629
6:53AM,0.012,7.059,209.091
6:54AM,0.017,9.084,208.244
6:55AM,0.019,9.256,239.072
6:56AM,0.062,8.761,212.06
6:57AM,0.059,7.538,245.196
6:58AM,0.062,8.036,214.493
6:59AM,0.028,9.947,226.936
7:00AM,0.057,9.527,200.646
7:01AM,0.117,8.932,203.027
7:02AM,0.108,6.994,287.017
7:03AM,0.084,7.187,268.224
7:04AM,0.083,9.927,203.175
7:05AM,0.151,7.395,266.373
7:06AM,0.199,8.356,286.304
7:07AM,0.21,8.434,211.268
7:08AM,0.226,7.421,224.382
7:09AM,0.18,7.614,241.373
7:10AM,0.192,8.853,221.336
7:11AM,0.237,6.666,216.919
7:12AM,0.269,8.215,195.027
7:13AM,0.243,7.953,258.306
7:14AM,0.257,8.177,238.418
7:15AM,0.326,8.812,219.64
7:16AM,0.377,8.681,211.229
7:17AM,0.383,7.881,238.8
7:18AM,0.328,8.164,224.344
7:19AM,0.467,9.58,236.467
7:20AM,0.48,6.786,270.967
7:21AM,0.478,7.248,240.3
7:22AM,0.453,9.26,282.751
7:23AM,0.588,6.939,260.547
7:24AM,0.552,7.86,202.045
7:25AM,0.494,7.517,195.615
7:26AM,0.689,7.23,241.274
7:27AM,0.46,6.606,250.515
7:28AM,0.524,8.812,214.326
7:29AM,0.633,8.819,242.071
7:30AM,0.757,6.985,245.775
7:31AM,1.048,7.633,222.772
7:32AM,1.088,6.556,216.807
7:33AM,1.372,9.533,271.901
7:34AM,0.652,8.241,241.441
7:35AM,1.194,9.192,289.042
7:36AM,1.916,7.058,209.457
7:37AM,1.589,7.332,260.519
7:38AM,2.247,9.186,196.206
7:39AM,1.762,7.289,241.078
7:40AM,1.891,8.955,206.236
7:41AM,2.473,9.927,288.309
7:42AM,2.402,7.387,209.039
7:43AM,2.949,8.264,225.551
7:44AM,2.413,9.313,224.078
7:45AM,3.35,9.321,240.968
7:46AM,2.807,9.814,195.351
7:47AM,2.905,8.491,257.049
7:48AM,2.956,9.158,193.672
7:49AM,3.716,9.085,246.051
7:50AM,3.107,9.289,275.833
7:51AM,4.005,9.441,221.492
7:52AM,3.971,10.148,255.428
7:53AM,3.458,8.171,249.918
7:54AM,3.899,9.002,259.976
7:55AM,4.295,8.706,238.145
7:56AM,3.917,7.907,197.331
7:57AM,3.875,7.365,228.454
7:58AM,4.119,7.147,216.277
7:59AM,4.007,7.387,224.723
8:00AM,5.077,8.178,246.806
8:01AM,4.642,9.339,268.439
8:02AM,4.325,7.344,197.496
8:03AM,3.557,10.82,271.973
8:04AM,4.978,9.537,241.221
8:05AM,4.491,9.132,278.919
8:06AM,5.868,9.554,207.441
8:07AM,4.821,9.449,231.705
8:08AM,4.825,10.435,250.398
8:09AM,4.783,8.628,262.024
8:10AM,4.156,8.445,277.391
8:11AM,4.786,9.718,203.032
8:12AM,4.268,8.423,203.265
8:13AM,6.154,8.967,240.769
8:14AM,5.089,8.908,221.996
8:15AM,4.765,10.212,248.36
8:16AM,6.243,7.873,256.487
8:17AM,5.118,9.738,249.503
8:18AM,4.852,9.223,272.457
8:19AM,4.786,8.066,269.45
8:20AM,4.989,11.669,270.764
8:21AM,5.386,11.684,270.682
8:22AM,6.998,9.9,196.597
8:23AM,5.663,9.475,214.361
8:24AM,6.474,8.027,210.915
8:25AM,6.578,8.393,210.46
8:26AM,5.268,8.964,202.21
8:27AM,5.063,10.431,219.091
8:28AM,5.256,10.687,267.299
8:29AM,5.683,8.534,209.05
8:30AM,5.928,11.476,206.962
8:31AM,6.492,11.323,233.592
8:32AM,7.256,8.788,231.7
8:33AM,6.489,9.239,211.751
8:34AM,6.911,10.142,255.897
8:35AM,6.792,11.313,240.519
8:36AM,6.798,10.949,223.163
8:37AM,7.631,8.98,275.405
8:38AM,7.704,9.394,229.417
8:39AM,7.253,9.909,223.258
8:40AM,5.908,11.515,231.411
8:41AM,8.522,9.02,248.379
8:42AM,6.082,10.56,224.513
8:43AM,8.169,12.825,201.394
8:44AM,8.118,11.308,292.65
8:45AM,8.761,10.573,211.374
8:46AM,8.438,11.178,204.958
8:47AM,7.205,12.49,258.016
8:48AM,9.052,11.619,274.826
8:49AM,6.993,11.32,253.365
8:50AM,6.563,9.54,274.917
8:51AM,6.796,10.854,259.85
8:52AM,8.966,11.734,231.817
8:53AM,6.716,10.402,211.882
8:54AM,6.999,11.549,249.189
8:55AM,7.269,12.602,242.28
8:56AM,9.747,13.042,261.398
8:57AM,7.166,12.903,259.272
8:58AM,7.377,12.234,268.156
8:59AM,9.257,9.071,241.692
9:00AM,9.531,12.967,274.497
9:01AM,9.489,12.779,274.314
9:02AM,7.945,12.654,208.422
9:03AM,8.338,9.876,276.895
9:04AM,9.88,11.976,221.896
9:05AM,10.446,9.912,223.174
9:06AM,7.743,12.346,274.111
9:07AM,8.518,11.62,278.863
9:08AM,10.741,13.396,221.814
9:09AM,7.945,13.492,264.283
9:10AM,10.916,9.6,261.665
9:11AM,10.96,10.844,255.101
9:12AM,8.865,11.362,285.069
9:13AM,10.328,13.794,212.607
9:14AM,8.818,11.482,264.84
9:15AM,10.788,11.029,230.389
9:16AM,9.127,10.749,260.639
9:17AM,9.526,12.618,233.172
9:18AM,10.364,11.397,224.819
9:19AM,11.511,13.448,281.233
9:20AM,9.973,10.139,276.458
9:21AM,9.721,11.798,202.195
9:22AM,8.837,14.029,219.288
9:23AM,10.529,12.52,262.9
9:24AM,9.522,11.414,263.079
9:25AM,10.795,9.726,198.036
9:26AM,8.928,10.404,244.268
9:27AM,12.124,14.027,258.657
9:28AM,8.446,12.245,237.19
9:29AM,9.398,10.879,288.278
9:30AM,9.617,12.045,260.778
9:31AM,8.563,11.101,281.817
9:32AM,10.132,14.62,200.083
9:33AM,11.364,13.412,243.898
9:34AM,8.906,13.622,262.399
9:35AM,12.951,10.434,224.773
9:36AM,11.763,10.335,235.339
9:37AM,9.996,14.186,265.369
9:38AM,10.482,13.186,228.61
9:39AM,9.533,12.079,294.89
9:40AM,11.657,14.587,264.686
9:41AM,10.243,12.547,217.864
9:42AM,9.092,12.301,213.901
9:43AM,12.66,11.54,209.081
9:44AM,13.32,12.895,241.417
9:45AM,9.046,14.941,206.833
9:46AM,13.66,10.978,236.686
9:47AM,9.624,13.738,216.053
9:48AM,11.816,10.814,255.451
9:49AM,13.625,14.061,255.838
9:50AM,12.029,11.438,247.6
9:51AM,9.645,15.981,274.131
9:52AM,13.212,15.073,231.495
9:53AM,11.608,15.811,268.615
9:54AM,10.001,15.468,273.657
9:55AM,10.726,12.356,227.626
9:56AM,10.834,12.829,278.438
9:57AM,10.91,11.997,231.322
9:58AM,12.684,13.563,229.043
9:59AM,12.242,14.849,231.525
10:00AM,12.887,11.137,268.966
10:01AM,12.639,12.184,211.75
10:02AM,12.805,15.856,251.493
10:03AM,13.115,11.875,296.742
10:04AM,13.513,13.5,209.667
10:05AM,13.162,10.852,267.981
10:06AM,12.305,12.483,272.806
10:07AM,11.273,15.379,225.256
10:08AM,14.027,13.244,290.96
10:09AM,10.865,13.588,245.504
10:10AM,12.527,13.614,205.35
10:11AM,10.196,16.734,285.931
10:12AM,15.251,15.042,261.189
10:13AM,13.408,15.818,233.45
10:14AM,14.06,15.416,214.468
10:15AM,14.325,14.749,268.145
10:16AM,11.443,17.41,245.991
10:17AM,13.376,12.4,243.423
10:18AM,13.305,13.954,231.387
10:19AM,12.568,16.633,286.94
10:20AM,11.461,14.506,243.87
10:21AM,10.815,13.304,282.973
10:22AM,15.305,16.483,260.244
10:23AM,11.915,16.177,240.942
10:24AM,11.057,16.868,254.973
10:25AM,12.852,15.334,207.764
10:26AM,11.232,18.031,280.434
10:27AM,11.856,17.958,248.684
10:28AM,15.961,17.282,218.841
10:29AM,13.905,14.652,246.001
10:30AM,13.615,15.467,271.664
10:31AM,14.923,14.735,219.589
10:32AM,15.483,16.382,233.14
10:33AM,12.689,17.516,267.661
10:34AM,11.253,18.155,220.048
10:35AM,11.41,15.444,224.897
10:36AM,16.01,13.429,276.221
10:37AM,12.406,14.45,277.766
10:38AM,11.466,12.227,243.283
10:39AM,16.434,12.737,232.576
10:40AM,14.712,14.726,230.606
10:41AM,11.975,16.946,210.873
10:42AM,15.044,14.874,232.562
10:43AM,13.271,15.86,278.852
10:44AM,15.296,17.57,205.59
10:45AM,12,13.434,292.73
10:46AM,12.943,18.507,228.548
10:47AM,16.988,17.359,218.5
10:48AM,15.376,14.757,215.892
10:49AM,16.839,16.733,239.433
10:50AM,15.959,18.997,258.58
10:51AM,11.592,17.238,252.108
10:52AM,13.776,19.023,227.46
10:53AM,12.153,15.368,215.811
10:54AM,17.004,16.356,265.603
10:55AM,17.202,16.186,254.474
10:56AM,15.936,19.176,284.115
10:57AM,14.676,17.463,215.577
10:58AM,12.131,17.78,261.414
10:59AM,12.538,16.119,237.918
11:00AM,17.419,18.159,270.859
11:01AM,17.281,17.216,259.825
11:02AM,13.127,18.093,214.213
11:03AM,14.95,18.123,220.594
11:04AM,15.804,14.453,255.29
11:05AM,12.488,19.773,219.818
11:06AM,14.941,18.32,281.149
11:07AM,15.44,14.965,270.067
11:08AM,15.038,14.832,224.46
11:09AM,14.256,19.556,292.166
11:10AM,17.146,15.463,244.416
11:11AM,17.26,14.698,259.424
11:12AM,14.574,13.715,288.845
11:13AM,12.349,18.907,272.855
11:14AM,14.296,14.992,217.497
11:15AM,16.015,19.374,246.042
11:16AM,15.651,20.116,270.286
11:17AM,14.594,17.803,275.345
11:18AM,15.54,16.024,253.586
11:19AM,12.232,16.25,235.125
11:20AM,14.174,19.365,278.03
11:21AM,13.62,18.3,246.18
11:22AM,16.966,19.293,202.454
11:23AM,17.902,18.597,296.251
11:24AM,14.159,17.162,290.352
11:25AM,12.805,15.34,198.689
11:26AM,15.545,20.224,238.257
11:27AM,17.115,19.536,197.9
11:28AM,13.581,17.138,264.508
11:29AM,16.436,16.034,278.924
11:30AM,12.465,16.779,259.627
11:31AM,15.664,18.797,293.449
11:32AM,18.03,15.39,252.008
11:33AM,16.392,20.279,202.64
11:34AM,14.778,18.419,222.95
11:35AM,16.894,15.033,209.109
11:36AM,17.339,17.671,209.624
11:37AM,15.634,17.654,242.384
11:38AM,18.226,18.275,295.327
11:39AM,17.173,14.226,214.664
11:40AM,17.122,14.772,244.041
11:41AM,13.531,20.582,224.431
11:42AM,14.375,19.6,275.072
11:43AM,18.111,15.156,201.766
11:44AM,15.031,20.005,203.739
11:45AM,14.49,16.624,216.698
11:46AM,17.026,17.612,232.76
11:47AM,15.791,20.111,279.317
11:48AM,16.827,17.751,290.549
11:49AM,13.359,18.295,210.172
11:50AM,18.589,15.136,214.951
11:51AM,14.748,20.552,275.292
11:52AM,15.933,15.697,270.771
11:53AM,18.553,16.871,232.841
11:54AM,14.374,20.518,232.964
11:55AM,12.786,14.936,263.922
11:56AM,14.804,18.503,221.04
11:57AM,17.277,14.66,249.534
11:58AM,17.369,16.06,222.273
11:59AM,16.483,17.995,237.464
12:00PM,14.593,15.589,216.245
12:01PM,16.551,21.288,199.582
12:02PM,17.831,14.894,291.159
12:03PM,14.134,20.008,212.198
12:04PM,15.245,19.811,211.159
12:05PM,18.537,16.053,295.574
12:06PM,15.232,18.82,241.937
12:07PM,13.954,19.923,299.507
12:08PM,17.826,15.7,208.553
12:09PM,16.392,18.365,264.364
12:10PM,15.635,20.931,269.881
12:11PM,14.576,19.061,219.147
12:12PM,13.457,19.153,290.597
12:13PM,14.552,15.959,200.734
12:14PM,16.831,15.352,279.126
12:15PM,13.073,16.985,228.156
12:16PM,14.951,20.277,200.103
12:17PM,14.093,15.725,288.573
12:18PM,18.586,14.892,239.56
12:19PM,13.591,19.989,277.869
12:20PM,17.824,15.876,250.824
12:21PM,14.114,19.64,286.194
12:22PM,14.971,15.121,210.454
12:23PM,18.077,20.359,257.04
12:24PM,12.911,15.217,239.917
12:25PM,15.164,18.232,264.046
12:26PM,13.74,20.125,282.767
12:27PM,17.352,16.223,274.253
12:28PM,16.363,16.359,273.262
12:29PM,17.533,17.154,257.873
12:30PM,17.095,21.859,288.331
12:31PM,12.988,17.861,201.452
12:32PM,15.229,17.856,240.424
12:33PM,17.841,19.425,225.625
12:34PM,13.254,18.091,298.762
12:35PM,14.806,16.285,207.131
12:36PM,15.371,18.853,253.05
12:37PM,16.882,21.857,298.633
12:38PM,18.179,15.431,294.869
12:39PM,17.089,19.475,246.683
12:40PM,13.23,19.353,273.246
12:41PM,15.631,15.711,283.668
12:42PM,16.662,21.597,267.007
12:43PM,14.822,21.526,209.412
12:44PM,13.932,16.862,213.735
12:45PM,15.931,19.439,279.235
12:46PM,17.104,16.403,203.995
12:47PM,16.581,17.258,280.839
12:48PM,12.748,15.148,201.966
12:49PM,17.969,16.03,234.74
12:50PM,12.843,20.157,280.36
12:51PM,18.182,20.625,203.502
12:52PM,15.422,19.557,235.129
12:53PM,13.332,20.225,230.037
12:54PM,14.802,15.443,265.509
12:55PM,14.882,18.495,270.079
12:56PM,13.554,17.551,247.232
12:57PM,10.366,14.849,243.723
12:58PM,14.793,18.225,230.201
12:59PM,15.507,18.318,209.344
1:00PM,12.565,20.631,276.368
1:01PM,13.246,17.225,220.955
1:02PM,13.489,17.115,251.93
1:03PM,13.005,15.215,301.406
1:04PM,12.536,19.335,250.136
1:05PM,16.931,16.812,226.35
1:06PM,13.064,19.452,256.977
1:07PM,14.334,15.298,282.457
1:08PM,17.39,21.539,273.401
1:09PM,14.467,18.5,233.917
1:10PM,16.465,19.262,217.875
1:11PM,13.594,17.333,295.525
1:12PM,15.284,15.414,276.813
1:13PM,14.711,16.028,219.582
1:14PM,13.151,20.471,232.626
1:15PM,14.861,20.42,239.862
1:16PM,17.219,20.288,219.1
1:17PM,12.131,20.904,287.027
1:18PM,15.089,18.799,273.661
1:19PM,17.684,18.422,244.111
1:20PM,14.531,22.059,282.143
1:21PM,12.765,17.926,247.525
1:22PM,16.611,16.471,229.155
1:23PM,14.883,16.601,220.266
1:24PM,14.581,20.45,246.056
1:25PM,13.883,16.154,230.284
1:26PM,14.563,17.982,214.901
1:27PM,13.583,18.16,277.78
1:28PM,12.371,19.986,277.367
1:29PM,13.472,20.277,280.759
1:30PM,12.633,19.208,259.616
1:31PM,12.99,21.984,220.69
1:32PM,13.132,14.881,235.003
1:33PM,15.501,19.584,253.619
1:34PM,11.507,17.809,249.013
1:35PM,16.262,19.046,206.504
1:36PM,11.435,16.126,232.866
1:37PM,9.121,18.314,202.451
1:38PM,11.28,16.069,247.282
1:39PM,7.192,15.224,268.689
1:40PM,8.929,18.836,243.515
