TimeOfDay,Power_Generated,Temperature,Voltage
5:20AM,0,10.508,282.927
5:21AM,0,9.018,234.544
5:22AM,0,8.486,235.743
5:23AM,0,11.18,223.451
5:24AM,0,10.219,278.008
5:25AM,0,10.958,223.013
5:26AM,0,9.249,268.18
5:27AM,0,8.295,278.542
5:28AM,0,9.011,221.063
5:29AM,0,9.524,215.287
5:30AM,0,9.007,220.235
5:31AM,0,9.527,272.233
5:32AM,0,10.1,277.836
5:33AM,0,9.242,278.456
5:34AM,0,10.547,210.49
5:35AM,0,10.324,242.024
5:36AM,0,8.033,214.907
5:37AM,0,7.797,241.171
5:38AM,0,9.435,257.286
5:39AM,0,9.696,198.76
5:40AM,0,8.9,267.661
5:41AM,0,10.161,249.641
5:42AM,0,10.642,214.903
5:43AM,0,7.864,213.811
5:44AM,0,8.913,291.421
5:45AM,0,8.241,230.399
5:46AM,0,9.431,254.666
5:47AM,0,7.629,230.313
5:48AM,0,8.325,225.062
5:49AM,0,10.764,196.043
5:50AM,0,10.192,202.427
5:51AM,0,9.656,200.321
5:52AM,0,10.571,201.102
5:53AM,0,10.317,279.582
5:54AM,0,7.575,196.352
5:55AM,0,8.884,259.748
5:56AM,0,7.821,223.23
5:57AM,0,8.437,200.399
5:58AM,0,8.489,227.696
5:59AM,0,7.945,242.576
6:00AM,0,8.1,288.03
6:01AM,0,10.37,229.752
6:02AM,0,9.412,267.791
6:03AM,0,9.778,229.642
6:04AM,0,7.566,265.541
6:05AM,0,8.703,194.474
6:06AM,0,10.402,270.867
6:07AM,0,8,266.8
6:08AM,0,10.018,235.217
6:09AM,0,8.326,223.514
6:10AM,0,9.514,258.377
6:11AM,0,8.094,249.572
6:12AM,0,7.198,208.969
6:13AM,0,10.048,275.268
6:14AM,0,8.841,231.765
6:15AM,0,10.232,216.638
6:16AM,0,9.157,275.923
6:17AM,0,6.922,214.395
6:18AM,0,8.887,285.285
6:19AM,0,8.431,196.053
6:20AM,0,7.1,215.23
6:21AM,0,7.545,197.671
6:22AM,0,9.376,266.204
6:23AM,0,9.643,232.932
6:24AM,0,9.231,201.56
6:25AM,0,9.469,265.221
6:26AM,0,9.681,280.553
6:27AM,0,9.382,262.229
6:28AM,0,8.282,261.508
6:29AM,0,9.991,264.841
6:30AM,0,9.403,252.934
6:31AM,0,9.451,271.872
6:32AM,0,8.585,226.392
6:33AM,0,7.778,217.034
6:34AM,0,7.537,275.236
6:35AM,0,8.684,225.476
6:36AM,0,9.476,279.048
6:37AM,0,9.744,259.839
6:38AM,0,9.506,231.132
6:39AM,0,6.962,273.654
6:40AM,0,7.658,275.84
6:41AM,0,8.625,205.164
6:42AM,0,9.231,287.28
6:43AM,0,7.937,217.641
6:44AM,0,6.857,245.812
6:45AM,0,9.194,244.107
6:46AM,0,6.802,278.29
6:47AM,0,7.863,204.175
6:48AM,0,8.142,274.803
6:49AM,0,6.789,285.569
6:50AM,0,7.055,237.498
6:51AM,0.02,6.667,287.41
6:52AM,0.02,8.24,253.518
6:53AM,0.013,8.806,268.171
6:54AM,0.019,9.552,233.368
6:55AM,0.025,9.292,272.921
6:56AM,0.045,8.205,197.254
6:57AM,0.062,8.812,192.472
6:58AM,0.062,9.881,282.059
6:59AM,0.026,7.2,203.483
7:00AM,0.055,9.551,260.494
7:01AM,0.089,9.477,215.572
7:02AM,0.116,9.611,193.73
7:03AM,0.087,7.493,216.342
7:04AM,0.118,7.078,226.696
7:05AM,0.141,6.654,237.85
7:06AM,0.216,7.365,252.677
7:07AM,0.148,9.217,244.437
7:08AM,0.244,8.495,235.938
7:09AM,0.177,8.512,195.188
7:10AM,0.177,8.832,220.964
7:11AM,0.277,7.999,266.776
7:12AM,0.268,7.643,289.034
7:13AM,0.258,9.366,279.748
7:14AM,0.29,8.436,213.363
7:15AM,0.378,9.594,242.962
7:16AM,0.409,9.21,286.269
7:17AM,0.382,6.613,284.181
7:18AM,0.342,7.335,202.33
7:19AM,0.351,6.829,221.15
7:20AM,0.482,7.557,224.54
7:21AM,0.576,8.096,249.81
7:22AM,0.538,7.656,257.103
7:23AM,0.532,6.524,255.952
7:24AM,0.497,8.098,228.287
7:25AM,0.587,7.006,210.662
7:26AM,0.588,6.714,249.14
7:27AM,0.657,9.012,260.746
7:28AM,0.466,8.253,251.241
7:29AM,0.527,6.459,209.947
7:30AM,0.692,9.261,214.477
7:31AM,1.103,8.036,241.078
7:32AM,0.976,9.197,199.044
7:33AM,1.206,9.266,247.089
7:34AM,0.794,6.577,269.564
7:35AM,1.111,6.737,244.175
7:36AM,2.075,9.331,200.175
7:37AM,2.015,9.6,194.109
7:38AM,2.063,9.632,243.153
7:39AM,2.091,9.867,283.349
7:40AM,2.487,8.757,229.199
7:41AM,2.542,9.863,206.976
7:42AM,2.715,9.413,204.539
7:43AM,3.037,7.322,228.164
7:44AM,1.843,9.186,216.462
7:45AM,2.526,7.148,267.308
7:46AM,3.896,9.519,249.16
7:47AM,2.71,9.628,216.954
7:48AM,2.656,9.616,197.162
7:49AM,2.888,6.928,244.849
7:50AM,4.064,10.31,280.3
7:51AM,3.099,9.187,219.187
7:52AM,3.242,8.204,206.862
7:53AM,3.64,10.077,218.329
7:54AM,3.324,9.401,255.366
7:55AM,4.109,9.658,210.106
7:56AM,4.561,9.374,271.825
7:57AM,4.201,9.46,214.062
7:58AM,3.923,10.197,276.045
7:59AM,3.443,8.485,210.087
8:00AM,3.583,7.883,268.063
8:01AM,4.582,10.752,212.891
8:02AM,4.292,7.212,200.962
8:03AM,5.207,10.226,264.883
8:04AM,4.582,8.345,276.994
8:05AM,4.272,10.152,202.023
8:06AM,5.145,9.114,290.989
8:07AM,5.431,9.334,227.517
8:08AM,5.253,8.501,220.74
8:09AM,5.153,10.51,268.165
8:10AM,4.889,7.885,290.454
8:11AM,6.12,9.757,264.6
8:12AM,5.227,10.762,275.015
8:13AM,5.149,8.572,271.063
8:14AM,4.409,10.603,278.936
8:15AM,4.417,8.085,240.305
8:16AM,5.123,7.879,216.938
8:17AM,5.987,9.809,290.854
8:18AM,4.834,8.46,267.402
8:19AM,5.365,10.917,258.434
8:20AM,6.667,10.833,218.729
8:21AM,5.323,10.048,269.075
8:22AM,6.506,10.386,262.265
8:23AM,5.044,11.137,278.366
8:24AM,5.249,8.464,209.769
8:25AM,5.463,10.929,261.906
8:26AM,6.206,10.478,207.174
8:27AM,7.005,9.278,267.4
8:28AM,6.445,10.532,251.02
8:29AM,4.971,11.143,229.687
8:30AM,7.691,8.257,292.373
8:31AM,6.072,10.445,244.278
8:32AM,6.831,11.766,218.314
8:33AM,5.451,9.418,242.732
8:34AM,7.588,9.106,214.571
8:35AM,6.632,10.988,231.39
8:36AM,8.031,12.885,238.11
8:37AM,5.97,12.846,212.429
8:38AM,7.238,9.205,237.069
8:39AM,7.18,12.112,283.913
8:40AM,6.34,11.869,276.899
8:41AM,6.913,9.261,270.646
8:42AM,8.372,8.944,256.131
8:43AM,7.813,11.556,195.795
8:44AM,7.126,10.332,228.413
8:45AM,7.957,8.58,207.587
8:46AM,8.167,9.158,208.413
8:47AM,6.974,9.382,278.87
8:48AM,9.236,12.745,207.193
8:49AM,8.564,11.373,236.778
8:50AM,6.662,8.956,196.412
8:51AM,7.587,12.832,256.207
8:52AM,8.482,10.808,201.539
8:53AM,7.852,11.119,241.213
8:54AM,8.895,9.592,223.494
8:55AM,7.958,11.565,253.177
8:56AM,9.797,13.52,205.076
8:57AM,7.551,13.163,257.394
8:58AM,9.351,13.214,248.96
8:59AM,10.115,10.876,221.985
9:00AM,9.252,9.52,236.764
9:01AM,7.719,12.07,258.516
9:02AM,7.043,9.934,240.385
9:03AM,9.683,14.016,251.469
9:04AM,7.305,9.948,257.292
9:05AM,9.511,11.525,195.968
9:06AM,9.498,11.635,224.129
9:07AM,9.236,13.971,269.978
9:08AM,8.555,12.993,203.094
9:09AM,8.746,11.878,286.608
9:10AM,7.762,12.389,201.423
9:11AM,10.552,12.845,245.23
9:12AM,7.673,11.775,256.184
9:13AM,9.949,11.307,246.639
9:14AM,8.004,9.784,286.297
9:15AM,9.593,10.319,278.743
9:16AM,11.507,10.031,248.573
9:17AM,9.844,11.557,287.415
9:18AM,11.554,10.074,201.324
9:19AM,10.366,13.883,274.801
9:20AM,10.09,12.683,253.285
9:21AM,10.116,12.865,230.561
9:22AM,10.266,11.017,232.746
9:23AM,8.409,12.777,288.029
9:24AM,9.584,14.202,202.345
9:25AM,11.398,11.727,283.274
9:26AM,11.802,13.968,250.84
9:27AM,9.288,12.007,239.539
9:28AM,9.899,12.628,219.283
9:29AM,8.724,13.734,259.534
9:30AM,10.195,11.936,260.627
9:31AM,11.828,10.444,275.984
9:32AM,12.654,13.035,240.945
9:33AM,11.057,15.1,290.083
9:34AM,10.402,14.416,242.352
9:35AM,11.3,10.77,244.699
9:36AM,12.509,11.145,265.801
9:37AM,9.528,14.254,203.447
9:38AM,9.899,11.74,221.37
9:39AM,9.351,10.811,210.217
9:40AM,9.326,12.141,244.172
9:41AM,12.156,14.26,225.275
9:42AM,10.248,13.567,284.015
9:43AM,10.144,14.389,281.252
9:44AM,10.878,11.681,279.373
9:45AM,11.74,14.738,250.625
9:46AM,13.701,14.859,237.665
9:47AM,12.401,11.959,258.126
9:48AM,13.665,12.118,251.977
9:49AM,11.905,13.555,271.327
9:50AM,12.094,14.759,241.38
9:51AM,10.921,13.077,256.296
9:52AM,11.689,14.674,215.074
9:53AM,10.299,12.394,251.155
9:54AM,12.334,14.019,233.725
9:55AM,13.463,14.737,252.491
9:56AM,10.786,14.287,253.755
9:57AM,13.293,11.722,233.186
9:58AM,13.338,12.782,214.095
9:59AM,14.055,15.014,239.258
10:00AM,13.426,14.55,203.441
10:01AM,10.425,14.491,205.805
10:02AM,11.776,11.438,281.727
10:03AM,10.964,11.45,201.265
10:04AM,11.58,15.051,245.988
10:05AM,14.078,11.501,261.614
10:06AM,11.426,11.484,253.342
10:07AM,14.804,13.312,288.33
10:08AM,11.025,16.241,258.684
10:09AM,10.456,14.347,206.035
10:10AM,12.378,15.42,294.421
10:11AM,14.051,14.452,259.282
10:12AM,12.631,14.721,291.287
10:13AM,11.657,14.574,259.176
10:14AM,13.784,12.004,248.82
10:15AM,12.872,14.026,234.817
10:16AM,14.809,17.099,219.954
10:17AM,12.932,15.627,264.298
10:18AM,14.712,16.311,230.999
10:19AM,11.045,17.494,277.027
10:20AM,12.837,13.746,248.273
10:21AM,14.495,16.864,245.101
10:22AM,10.822,15.587,228.413
10:23AM,15.308,14.369,258.082
10:24AM,14.436,17.906,257.739
10:25AM,15.78,13.927,228.184
10:26AM,12.769,16.151,246.047
10:27AM,11.928,13.496,267.264
10:28AM,15.248,17.632,195.913
10:29AM,12.199,17.586,267.27
10:30AM,12.191,14.144,252.114
10:31AM,11.632,17.115,211.486
10:32AM,11.241,17.862,216.989
10:33AM,11.22,14.923,270.426
10:34AM,11.179,12.177,244.37
10:35AM,14.534,17.147,261.12
10:36AM,11.465,17.883,239.662
10:37AM,11.223,17.005,224.06
10:38AM,12.853,13.764,204.676
10:39AM,15.631,17.816,285.01
10:40AM,13.869,17.606,266.894
10:41AM,14.53,16.321,202.776
10:42AM,11.541,16.316,210.835
10:43AM,13.893,17.937,232.026
10:44AM,11.806,14.754,217.151
10:45AM,15.495,13.604,218.68
10:46AM,12.613,14.118,206.464
10:47AM,13.492,14.15,292.945
10:48AM,13.027,14.422,251.994
10:49AM,13.099,17.71,253.271
10:50AM,11.971,14.815,199.759
10:51AM,13.333,16.497,263.52
10:52AM,11.815,15.942,239.036
10:53AM,14.059,16.587,220.835
10:54AM,14.636,16.834,205.772
10:55AM,12.037,18.887,241.102
10:56AM,12.078,16.744,207.093
10:57AM,16.762,16.9,268.005
10:58AM,16.571,14.192,257.461
10:59AM,16.16,15.263,233.222
11:00AM,14.779,18.332,278.35
11:01AM,15.159,15.895,257.057
11:02AM,13.815,18.568,280.365
11:03AM,14.964,17.866,270.202
11:04AM,16.587,18.492,267.216
11:05AM,16.749,18.487,262.211
11:06AM,17.032,14.838,234.638
11:07AM,12.498,15.039,222.795
11:08AM,14.543,14.528,268.759
11:09AM,13.554,16.524,235.734
11:10AM,12.155,15.776,210.373
11:11AM,12.269,20.013,275.432
11:12AM,14.425,20.219,216.495
11:13AM,14.903,18.804,207.384
11:14AM,15.485,17.277,283.922
11:15AM,14.346,14.068,276.118
11:16AM,12.097,20.32,235.216
11:17AM,17.81,19.583,213.859
11:18AM,18.07,16.386,255.12
11:19AM,15.564,14.36,219.794
11:20AM,17.343,14.08,231.156
11:21AM,15.037,17.246,237.788
11:22AM,15.993,19.08,285.266
11:23AM,17.655,16.88,281.8
11:24AM,15.091,16.676,241.086
11:25AM,13.982,17.414,265.678
11:26AM,14.674,14.625,211.55
11:27AM,17.991,15.884,248.783
11:28AM,12.271,14.505,243.463
11:29AM,18.135,14.265,251.678
11:30AM,13.348,19.723,282.023
11:31AM,18.306,18.087,268.59
11:32AM,16.893,15.171,201.188
11:33AM,14.886,19.456,227.929
11:34AM,17.618,14.584,250.496
11:35AM,15.613,17.748,241.761
11:36AM,16.596,19.286,284.34
11:37AM,17.714,15.469,295.11
11:38AM,12.769,21.006,271.911
11:39AM,17.251,17.375,237.27
11:40AM,17.902,18.766,266.235
11:41AM,14.203,19.264,256.817
11:42AM,18.196,17.644,278.203
11:43AM,16.609,17.821,234.598
11:44AM,16.195,20.759,234.26
11:45AM,17.394,14.322,218.989
11:46AM,18.491,17.563,256.099
11:47AM,12.461,15.855,231.424
11:48AM,16.651,16.381,264.19
11:49AM,17.609,20.5,261.007
11:50AM,18.494,20.815,266.759
11:51AM,16.347,17.876,208.017
11:52AM,16.121,18.232,234.726
11:53AM,18.251,18.056,199.201
11:54AM,16.211,14.273,218.298
11:55AM,15.381,15.999,222.843
11:56AM,16.196,15.938,291.399
11:57AM,15.678,20.215,294.233
11:58AM,17.322,20.855,238.629
11:59AM,14.669,18.988,238.174
12:00PM,18.302,15.109,257.06
12:01PM,13.561,19.638,256.817
12:02PM,16.625,14.41,239.874
12:03PM,14.058,16.028,243.749
12:04PM,17.668,14.695,293.502
12:05PM,15.917,17.207,223.22
12:06PM,13.159,15.596,207.773
12:07PM,14.875,16.115,266.536
12:08PM,16.6,17.444,211.17
12:09PM,16.84,20.267,259.784
12:10PM,16.585,16.077,291.73
12:11PM,18.491,14.458,242.485
12:12PM,14.991,17.557,226.025
12:13PM,16.268,20.381,222.359
12:14PM,17.461,17.065,298.9
12:15PM,15.525,19.53,277.203
12:16PM,12.616,16.073,250.971
12:17PM,13.417,16.041,247.452
12:18PM,14.525,18.082,286.057
12:19PM,18.211,17.956,230.492
12:20PM,15.058,21.162,217.582
12:21PM,17.369,18.442,298.369
12:22PM,15.582,20.588,203.145
12:23PM,15.57,15.526,295.236
12:24PM,18.682,18.005,233.364
12:25PM,17.939,18.572,286.997
12:26PM,16.676,15.86,271.8
12:27PM,14.486,19.447,259.243
12:28PM,12.932,18.271,201.245
12:29PM,15.222,19.183,249.478
12:30PM,15.679,18.235,294.359
12:31PM,18.055,15.879,289.497
12:32PM,12.474,14.735,280.848
12:33PM,18.303,21.572,284.97
12:34PM,16.699,18.32,207.533
12:35PM,15.573,16.068,272.832
12:36PM,13.229,18.169,292.546
12:37PM,18.324,16.496,229.523
12:38PM,15.932,15.52,223.646
12:39PM,15.959,20.086,203.769
12:40PM,18.469,15.454,221.404
12:41PM,15.698,21.783,266.073
12:42PM,12.467,14.91,232.841
12:43PM,15.151,20.735,256.81
12:44PM,12.852,19.781,225.272
12:45PM,17.762,19.236,220.595
12:46PM,15.63,18.766,233.445
12:47PM,14.228,17.071,217.787
12:48PM,15.981,19.092,225.521
12:49PM,16.429,17.449,206.327
12:50PM,16.546,18.177,229.217
12:51PM,17.155,14.937,286.259
12:52PM,16.12,16.248,255.881
12:53PM,14.969,18.767,217.888
12:54PM,14.795,19.896,266.965
12:55PM,14.408,21.518,257.374
12:56PM,9.718,20.066,251.235
12:57PM,9.748,15.255,219.91
12:58PM,16.47,19.873,279.893
12:59PM,10.808,21.95,238.591
1:00PM,10.741,17.458,266.199
1:01PM,12.91,20.616,237.04
1:02PM,13.39,17.053,268.552
1:03PM,14.804,16.561,243.055
1:04PM,13.613,15.624,201.591
1:05PM,13.312,21.419,263.92
1:06PM,15.23,16.451,269.622
1:07PM,16.556,19.455,267.655
1:08PM,15.438,19.483,240.948
1:09PM,12.802,15.215,234.789
1:10PM,12.408,19.307,224.097
1:11PM,13.082,22.378,218.425
1:12PM,15.167,15.848,291.202
1:13PM,13.831,15.572,261.439
1:14PM,17.427,19.734,248.496
1:15PM,12.57,17.881,295.61
1:16PM,12.798,19.256,279.132
1:17PM,12.857,19.03,276.326
1:18PM,16.076,20.514,275.013
1:19PM,17.957,20.396,217.483
1:20PM,17.355,16.46,225.543
1:21PM,13.681,17.659,265.068
1:22PM,12.841,18.688,211.591
1:23PM,16.553,19.862,276.49
1:24PM,15.927,16.716,211.984
1:25PM,12.173,21.059,295.547
1:26PM,12.779,18.406,221.238
1:27PM,14.291,21.759,247.434
1:28PM,14.739,21.516,203.357
1:29PM,14.462,18.41,225.524
1:30PM,13.88,18.724,239.095
1:31PM,15.28,17.308,288.966
1:32PM,13.036,18.988,228.703
1:33PM,15.403,21.538,290.141
1:34PM,15.523,17.516,291.854
1:35PM,11,18.248,231.165
1:36PM,12.549,19.525,289.851
1:37PM,10.467,20.923,222.884
1:38PM,14.598,18.76,224.946
1:39PM,9.809,20.79,244.766
1:40PM,8.664,20.24,198.677
