TimeOfDay,Power_Generated,Temperature,Voltage
1:45AM,0,8.532,236.071
1:46AM,0,9.996,223.875
1:47AM,0,10.162,279.769
1:48AM,0,11.126,210.557
1:49AM,0,9.282,203.855
1:50AM,0,9.002,291.64
1:51AM,0,10.847,282.732
1:52AM,0,9.154,278.993
1:53AM,0,9.856,264.055
1:54AM,0,8.848,242.256
1:55AM,0,8.816,209.284
1:56AM,0,11.07,289.845
1:57AM,0,11.013,204.619
1:58AM,0,10.718,205.008
1:59AM,0,11.414,239.244
2:00AM,0,11.835,257.424
2:01AM,0,10.503,234.335
2:02AM,0,8.063,269.841
2:03AM,0,8.294,278.148
2:04AM,0,9.596,198.777
2:05AM,0,10.619,228.332
2:06AM,0,10.617,252.974
2:07AM,0,8.152,249.546
2:08AM,0,9.676,244.042
2:09AM,0,8.662,199.035
2:10AM,0,11.867,237.885
2:11AM,0,8.153,244.822
2:12AM,0,8.38,252.839
2:13AM,0,11.676,214.442
2:14AM,0,11.217,264.475
2:15AM,0,8.651,230.884
2:16AM,0,10.823,198.318
2:17AM,0,9.763,215.823
2:18AM,0,11.055,287.329
2:19AM,0,10.06,216.527
2:20AM,0,9.43,279.406
2:21AM,0,11.051,205.708
2:22AM,0,8.489,231.798
2:23AM,0,9.94,251.508
2:24AM,0,9.014,268.006
2:25AM,0,10.291,218.22
2:26AM,0,11.826,221.411
2:27AM,0,11.153,240.536
2:28AM,0,7.95,248.082
2:29AM,0,9.988,222.127
2:30AM,0,11.799,252.318
2:31AM,0,8.597,251.397
2:32AM,0,10.506,197.557
2:33AM,0,10.644,199.361
2:34AM,0,9.911,216.885
2:35AM,0,7.916,212.381
2:36AM,0,9.7,212.125
2:37AM,0,8.787,249.735
2:38AM,0,10.854,249.877
2:39AM,0,10.662,272.96
2:40AM,0,8.567,255.396
2:41AM,0,11.624,248.183
2:42AM,0,9.316,206.509
2:43AM,0,8.045,289.977
2:44AM,0,8.798,222.658
2:45AM,0,8.392,225.053
2:46AM,0,9.988,196.223
2:47AM,0,10.816,201.939
2:48AM,0,11.233,267.499
2:49AM,0,9.498,235.942
2:50AM,0,11.552,287.042
2:51AM,0,7.983,247.27
2:52AM,0,11.355,250.47
2:53AM,0,9.683,258.408
2:54AM,0,9.029,236.811
2:55AM,0,9.783,293.123
2:56AM,0,10.688,257.026
2:57AM,0,8.444,212.423
2:58AM,0,8.641,237.286
2:59AM,0,11.744,205.34
3:00AM,0,11.62,288.859
3:01AM,0,8.429,206.279
3:02AM,0,11.678,216.226
3:03AM,0,10.963,219.525
3:04AM,0,10.058,203.374
3:05AM,0,9.039,240.781
3:06AM,0,11.374,232.206
3:07AM,0,10.783,263.99
3:08AM,0,10.844,273.475
3:09AM,0,9.606,277.111
3:10AM,0,11.311,283.693
3:11AM,0,11.262,245.213
3:12AM,0,9.248,210.672
3:13AM,0,8.511,246.231
3:14AM,0,9.909,286.782
3:15AM,0,9.827,253.436
3:16AM,0,9.462,283.858
3:17AM,0,11.356,205.099
3:18AM,0,8.078,216.796
3:19AM,0,11.407,233.458
3:20AM,0,8.866,247.704
3:21AM,0,10.366,284.984
3:22AM,0,8.938,263.641
3:23AM,0,10.49,288.124
3:24AM,0,9.125,267.266
3:25AM,0,11.57,217.311
3:26AM,0,9.42,220.884
3:27AM,0,10.476,199.112
3:28AM,0,8.358,292.161
3:29AM,0,10.709,274.94
3:30AM,0,9.534,239.449
3:31AM,0,7.856,284.594
3:32AM,0,9.463,281.914
3:33AM,0,8,217.736
3:34AM,0,9.887,267.742
3:35AM,0,10.457,251.353
3:36AM,0,11.215,206.364
3:37AM,0,9.703,245.268
3:38AM,0,8.242,253.335
3:39AM,0,9.487,245.785
3:40AM,0,9.844,249.324
3:41AM,0,8.846,219.47
3:42AM,0,9.829,227.37
3:43AM,0,11.116,248.186
3:44AM,0,10.661,231.128
3:45AM,0,8.96,210.291
3:46AM,0,11.57,241.345
3:47AM,0,9.475,279.547
3:48AM,0,8.929,287.932
3:49AM,0,10.263,283.324
3:50AM,0,9.685,291.054
3:51AM,0,8.134,245.174
3:52AM,0,7.818,219.558
3:53AM,0,9.524,208.973
3:54AM,0,9.869,196.968
3:55AM,0,10.287,268.582
3:56AM,0,8.116,273.168
3:57AM,0,8.508,239.209
3:58AM,0,9.712,204.518
3:59AM,0,8.447,290.536
4:00AM,0,9.912,280.735
4:01AM,0,9.702,230.289
4:02AM,0,11.517,257.761
4:03AM,0,9.134,223.01
4:04AM,0,10.886,245.651
4:05AM,0,8.437,281.855
4:06AM,0,8.27,257.795
4:07AM,0,10.856,248.477
4:08AM,0,11.179,224.057
4:09AM,0,9.017,252.297
4:10AM,0,11.584,276.178
4:11AM,0,8.503,282.019
4:12AM,0,10.931,198.546
4:13AM,0,7.785,260.955
4:14AM,0,8.87,266.2
4:15AM,0,9.821,231.839
4:16AM,0,10.496,226.155
4:17AM,0,10.944,198.675
4:18AM,0,8.123,267.722
4:19AM,0,9.039,254.373
4:20AM,0,7.881,256.817
4:21AM,0,9.406,230.087
4:22AM,0,10.154,254.233
4:23AM,0,8.005,228.979
4:24AM,0,8.452,206.696
4:25AM,0,8.092,244.369
4:26AM,0,9.976,228.428
4:27AM,0,9.972,253.332
4:28AM,0,8.533,207.682
4:29AM,0,11.343,202.99
4:30AM,0,11.295,241.581
4:31AM,0,9.955,287.105
4:32AM,0,7.845,275.668
4:33AM,0,7.918,280.813
4:34AM,0,8.898,255.861
4:35AM,0,8.989,257.71
4:36AM,0,9.003,291.543
4:37AM,0,9.573,266.412
4:38AM,0,8.177,240.519
4:39AM,0,10.708,217.6
4:40AM,0,10.124,263.447
4:41AM,0,9.438,211.361
4:42AM,0,9.24,255.148
4:43AM,0,11.128,201.673
4:44AM,0,9.298,247.398
4:45AM,0,8.145,221.23
4:46AM,0,8.635,278.862
4:47AM,0,10.803,249.731
4:48AM,0,10.915,232.498
4:49AM,0,8.119,235.848
4:50AM,0,7.526,217.274
4:51AM,0,8.035,231.287
4:52AM,0,8.449,273.739
4:53AM,0,7.898,282.234
4:54AM,0,10.339,236.073
4:55AM,0,9.659,201.074
4:56AM,0,10.549,194.717
4:57AM,0,7.752,242.627
4:58AM,0,10.317,271.066
4:59AM,0,9.152,250.832
5:00AM,0,7.981,221.094
5:01AM,0,10.071,283.926
5:02AM,0,7.759,224.133
5:03AM,0,8.457,281.042
5:04AM,0,9.461,212.805
5:05AM,0,9.068,205.809
5:06AM,0,7.986,226.032
5:07AM,0,9.399,227.976
5:08AM,0,8.41,285.187
5:09AM,0,8.221,232.196
5:10AM,0,7.514,272.981
5:11AM,0,9.851,288.983
5:12AM,0,10.409,200.004
5:13AM,0,7.684,241.89
5:14AM,0,7.485,244.486
5:15AM,0,10.096,246.933
5:16AM,0,8.844,221.899
5:17AM,0,11.02,220.253
5:18AM,0,9.057,249.879
5:19AM,0,10.205,233.441
5:20AM,0,7.707,276.741
5:21AM,0,9.468,218.148
5:22AM,0,8.217,276.443
5:23AM,0,8.707,256.442
5:24AM,0,9.711,202.422
5:25AM,0,9.618,244.95
5:26AM,0,8.619,247.1
5:27AM,0,9.136,275.348
5:28AM,0,10.961,199.092
5:29AM,0,11.2,215.538
5:30AM,0,10.066,199.936
5:31AM,0,9.371,291.184
5:32AM,0,10.585,239.602
5:33AM,0,7.538,245.637
5:34AM,0,7.785,201.719
5:35AM,0,9.71,229.171
5:36AM,0,8.982,282.094
5:37AM,0,7.782,239.123
5:38AM,0,9.622,258.76
5:39AM,0,10.345,257.26
5:40AM,0,9.325,217.215
5:41AM,0,10.323,254.881
5:42AM,0,8.843,205.596
5:43AM,0,8.048,263.711
5:44AM,0,9.401,222.329
5:45AM,0,9.902,227.115
5:46AM,0,9.087,224.101
5:47AM,0,8.711,248.832
5:48AM,0,8.688,253.074
5:49AM,0,10.289,284.13
5:50AM,0,9.709,198.011
5:51AM,0,7.536,241.641
5:52AM,0,7.655,221.802
5:53AM,0,7.535,214
5:54AM,0,7.669,216.258
5:55AM,0,10.778,246.499
5:56AM,0,10.251,281.312
5:57AM,0,8.12,226.569
5:58AM,0,9.032,210.361
5:59AM,0,8.321,237.276
6:00AM,0,10.747,253.118
6:01AM,0,9.828,247.345
6:02AM,0,8.029,240.355
6:03AM,0,9.567,253.289
6:04AM,0,8.291,233.372
6:05AM,0,8.505,220.517
6:06AM,0,7.385,229.423
6:07AM,0,8.428,285.806
6:08AM,0,6.992,231.036
6:09AM,0,8.63,249.148
6:10AM,0,9.134,268.388
6:11AM,0,8.407,201.383
6:12AM,0,7.084,226.15
6:13AM,0,8.73,266.707
6:14AM,0,8.24,206.089
6:15AM,0,7.811,285.355
6:16AM,0,7.639,199.427
6:17AM,0,7.961,211.633
6:18AM,0,10.044,247.828
6:19AM,0,7.368,265.347
6:20AM,0,10.071,266.147
6:21AM,0,8.427,202.397
6:22AM,0,7.602,276.893
6:23AM,0,8.544,230.639
6:24AM,0,9.099,251.133
6:25AM,0,6.962,197.278
6:26AM,0,9.519,264.555
6:27AM,0,9.673,216.934
6:28AM,0,8.462,221.483
6:29AM,0,9.626,240.756
6:30AM,0,10.234,279.886
6:31AM,0,8.754,247.27
6:32AM,0,7.516,281.311
6:33AM,0,8.526,198.874
6:34AM,0,9.052,263.462
6:35AM,0,10.292,258.571
6:36AM,0,8.486,284.876
6:37AM,0,9.687,234.26
6:38AM,0,9.43,210.866
6:39AM,0,8.339,196.97
6:40AM,0,7.687,236.154
6:41AM,0,9.562,247.588
6:42AM,0,7.975,206.37
6:43AM,0,8.878,274.26
6:44AM,0,9.491,220.556
6:45AM,0,7.992,210.168
6:46AM,0,9.602,238.704
6:47AM,0,10.148,221.829
6:48AM,0,10.072,202.987
6:49AM,0,8.744,268.361
6:50AM,0,8.357,266.108
6:51AM,0.023,7.41,210.935
6:52AM,0.022,9.043,268.928
6:53AM,0.01,7.255,251.907
6:54AM,0.02,8.514,275.329
6:55AM,0.02,7.924,196.77
6:56AM,0.045,7.741,229.102
6:57AM,0.043,9.952,247.443
6:58AM,0.054,7.291,218.082
6:59AM,0.021,9.422,270.953
7:00AM,0.059,6.743,265.635
7:01AM,0.105,8.856,204.891
7:02AM,0.087,7.51,246.764
7:03AM,0.071,6.831,255.586
7:04AM,0.097,7.79,254.663
7:05AM,0.192,6.858,236.326
7:06AM,0.195,8.085,251.345
7:07AM,0.152,7.713,217.122
7:08AM,0.201,7.874,240.231
7:09AM,0.157,7.663,195.503
7:10AM,0.252,8.22,275.979
7:11AM,0.328,8.831,207.028
7:12AM,0.368,7.125,277.172
7:13AM,0.322,6.675,204.669
7:14AM,0.255,6.686,219.133
7:15AM,0.368,8.472,255.369
7:16AM,0.453,8.752,205.196
7:17AM,0.437,8.747,231.418
7:18AM,0.303,7.777,260.812
7:19AM,0.405,9.583,221.122
7:20AM,0.455,9.388,284.534
7:21AM,0.489,7.002,248.345
7:22AM,0.508,7.753,253.16
7:23AM,0.514,6.461,277.212
7:24AM,0.518,8.749,231.44
7:25AM,0.536,8.255,218.554
7:26AM,0.755,8.524,264.443
7:27AM,0.638,7.234,249.787
7:28AM,0.657,6.722,266.295
7:29AM,0.553,8.835,221.369
7:30AM,0.633,7.473,213.612
7:31AM,1.053,7.033,204.45
7:32AM,0.823,9.548,276.591
7:33AM,1.241,9.554,210.922
7:34AM,0.562,7.76,257.874
7:35AM,1.081,7.554,288.255
7:36AM,2.414,9.163,272.137
7:37AM,1.686,8.524,221.56
7:38AM,1.941,9.394,254.833
7:39AM,1.881,8.87,200.232
7:40AM,2.343,7.806,257.018
7:41AM,2.378,6.953,259.145
7:42AM,2.973,10.198,252.985
7:43AM,2.417,7.894,255.467
7:44AM,2.083,7.765,262.608
7:45AM,3.196,9.714,274.512
7:46AM,3.906,9.197,276.12
7:47AM,3.618,8.584,196.883
7:48AM,3.124,6.998,270.891
7:49AM,3.804,7.056,222.782
7:50AM,3.382,9.825,222.701
7:51AM,4.069,10.047,255.329
7:52AM,3.736,9.352,229.284
7:53AM,2.739,9.061,219.581
7:54AM,3.263,9.421,234.238
7:55AM,3.298,7.038,219.629
7:56AM,4.244,10.44,289.693
7:57AM,4.272,8.513,291.595
7:58AM,3.691,7.118,277.765
7:59AM,4.244,10.153,199.433
8:00AM,4.908,9.766,286.848
8:01AM,4.101,10.437,242.859
8:02AM,4.078,9.416,233.577
8:03AM,3.645,7.328,207.995
8:04AM,4.309,10.834,199.01
8:05AM,4.759,9.179,269.773
8:06AM,5.166,8.771,291.031
8:07AM,4.798,8.952,201.464
8:08AM,4.465,10.217,233.493
8:09AM,4.406,9.773,279.815
8:10AM,5.604,11.08,277.194
8:11AM,4.765,8.091,282.667
8:12AM,4.849,7.827,283.763
8:13AM,6.147,10.801,235.469
8:14AM,6.016,9.472,289.059
8:15AM,6.057,8.858,246.293
8:16AM,6.421,10.183,254.491
8:17AM,4.524,7.802,247.493
8:18AM,4.59,8.892,230.577
8:19AM,6.383,11.454,206.002
8:20AM,4.786,7.965,199.704
8:21AM,5.819,9.072,206.334
8:22AM,5.44,8.435,272.773
8:23AM,5.079,8.965,230.956
8:24AM,6.661,10.563,241.393
8:25AM,6.362,10.54,281.283
8:26AM,5.278,9.777,231.561
8:27AM,7.179,9.328,288.103
8:28AM,5.773,10.652,286.01
8:29AM,5.729,8.963,273.521
8:30AM,6.556,9.696,203.098
8:31AM,7.814,11.677,275.495
8:32AM,6.374,9.854,213.528
8:33AM,7.375,10.288,213.456
8:34AM,7.462,11.494,229.111
8:35AM,6.263,9.766,226.405
8:36AM,5.857,10.816,258.917
8:37AM,7.201,12.107,243.62
8:38AM,7.854,9.67,262.101
8:39AM,6.015,9.843,256.669
8:40AM,6.35,12.938,281.933
8:41AM,8.872,11.202,279.045
8:42AM,6.695,8.85,279.208
8:43AM,7.826,9.545,230.258
8:44AM,7.844,9.834,287.536
8:45AM,6.588,9.07,249.687
8:46AM,8.37,8.597,238.771
8:47AM,8.268,9.697,271.549
8:48AM,6.812,8.95,258.959
8:49AM,7.861,8.839,255.546
8:50AM,6.865,9.996,203.115
8:51AM,8.342,11.69,253.312
8:52AM,7.354,12.105,214.091
8:53AM,8.054,13.049,215.799
8:54AM,7.959,10.6,222.617
8:55AM,7.498,12.359,247.758
8:56AM,8.805,11.975,204.224
8:57AM,6.974,11.079,219.26
8:58AM,7.365,11.433,265.804
8:59AM,7.16,12.787,253.312
9:00AM,7.711,12.609,292.434
9:01AM,7.876,11.796,287.709
9:02AM,8.044,10.006,254.608
9:03AM,8.388,13.538,233.899
9:04AM,8.374,9.951,201.438
9:05AM,7.981,10.096,278.581
9:06AM,9.255,13.393,219.66
9:07AM,7.726,9.551,244.576
9:08AM,9.29,9.428,272.178
9:09AM,10.425,11.037,202.623
9:10AM,10.756,10.156,287.282
9:11AM,9.831,10.541,223.442
9:12AM,8.325,10.225,284.506
9:13AM,8.791,9.326,262.848
9:14AM,11.023,10.148,263.718
9:15AM,10.243,12.739,232.571
9:16AM,8.364,14.046,238.929
9:17AM,11.116,12.478,292.171
9:18AM,9.09,9.944,260.737
9:19AM,9.694,13.131,245.71
9:20AM,8.49,11.848,272.411
9:21AM,10.121,12.074,267.371
9:22AM,10.062,13.408,281.409
9:23AM,10.973,9.854,290.685
9:24AM,11.805,10.529,280.987
9:25AM,10.534,10.684,281.044
9:26AM,11.68,14.116,223.011
9:27AM,10.015,13.392,237.53
9:28AM,10.903,9.989,251.756
9:29AM,12.115,11.024,213.605
9:30AM,10.921,13.681,243.256
9:31AM,10.07,10.948,251.133
9:32AM,12.522,12.019,264.77
9:33AM,12.769,11.173,292.796
9:34AM,10.55,12.051,286.147
9:35AM,10.754,14.658,239.899
9:36AM,9.227,14.039,284.362
9:37AM,12.287,13.529,283.836
9:38AM,9.839,13.844,276.095
9:39AM,10.29,14.637,246.376
9:40AM,9.522,12.784,249.023
9:41AM,11.99,11.489,230.223
9:42AM,11.162,13.423,198.78
9:43AM,10.384,13.482,279.888
9:44AM,9.697,14.622,260.428
9:45AM,10.339,15.484,225.254
9:46AM,11.56,11.495,207.842
9:47AM,9.601,15.016,245.3
9:48AM,10.627,15.026,201.401
9:49AM,11.946,11.415,239.918
9:50AM,13.011,13.45,245.28
9:51AM,10.337,14.96,265.546
9:52AM,11.588,15.061,220.399
9:53AM,12.156,15.993,231.247
9:54AM,11.441,15.062,209.368
9:55AM,9.701,14.152,280.404
9:56AM,10.812,15.892,281.255
9:57AM,12.352,15.398,271.987
9:58AM,11.708,10.975,268.874
9:59AM,10.019,12.952,232.367
10:00AM,11.262,15.603,240.513
10:01AM,12.682,13.726,212.399
10:02AM,11.515,16.079,204.695
10:03AM,14.483,15.288,208.008
10:04AM,10.06,15.808,215.941
10:05AM,13.587,14.573,200.068
10:06AM,12.022,12.269,219.036
10:07AM,10.893,13.331,218.842
10:08AM,13.071,12.762,265.953
10:09AM,13.699,15.51,274.184
10:10AM,15.136,14.247,240.102
10:11AM,14.679,13.482,207.327
10:12AM,14.794,16.791,225.278
10:13AM,15.161,16.084,262.383
10:14AM,14.08,13.731,208.083
10:15AM,13.938,14.726,288.084
10:16AM,13.233,15.704,229.438
10:17AM,13.816,15.992,212.715
10:18AM,10.991,12.443,249.862
10:19AM,11.425,17.813,225.136
10:20AM,12.802,15.526,213.873
10:21AM,12.068,17.917,236.293
10:22AM,14.027,12.993,258.318
10:23AM,11.148,17.238,279.401
10:24AM,14.67,14.447,246.749
10:25AM,13.753,14.842,200.136
10:26AM,11.233,17.342,272.476
10:27AM,14.789,13.213,212.624
10:28AM,13.044,13.787,268.286
10:29AM,12.086,16.659,216.597
10:30AM,13.718,16.277,281.424
10:31AM,16.404,15.255,207.192
10:32AM,13.308,14.951,228.242
10:33AM,14.963,12.463,226.242
10:34AM,12.461,15.057,272.899
10:35AM,13.861,17.931,225.101
10:36AM,14.738,15.762,259.297
10:37AM,13.885,13.084,210.052
10:38AM,13.975,16.581,238.544
10:39AM,11.211,17.494,266.126
10:40AM,14.819,15.313,239.269
10:41AM,13.533,15.925,215.091
10:42AM,16.68,17.441,283.357
10:43AM,13.509,13.163,294.077
10:44AM,15.14,14.991,276.37
10:45AM,13.916,15.468,266.009
10:46AM,13.481,18.617,230.154
10:47AM,14.112,16.656,213.391
10:48AM,14.651,13.177,251.095
10:49AM,15.624,15.572,276.312
10:50AM,15.508,15.97,256.857
10:51AM,15.108,13.271,259.596
10:52AM,16.605,18.647,292.402
10:53AM,15.016,16.328,215.841
10:54AM,14.037,14.59,246.849
10:55AM,15.321,18.101,273.111
10:56AM,13.572,13.358,223.38
10:57AM,15.976,17.241,291.494
10:58AM,14.042,14.611,281.625
10:59AM,13.361,18.776,246.256
11:00AM,15.569,14.889,230.348
11:01AM,12.229,18.01,263.29
11:02AM,14.139,13.893,233.881
11:03AM,12.852,17.135,258.488
11:04AM,16.252,18.414,242.363
11:05AM,12.581,13.278,235.862
11:06AM,15.746,19.684,227.278
11:07AM,16.433,16.289,240.748
11:08AM,14.949,19.454,281.236
11:09AM,15.536,14.782,279.709
11:10AM,16.39,17.862,297.821
11:11AM,14.689,20.229,223.859
11:12AM,17.01,16.075,249.887
11:13AM,17.004,15.495,265.894
11:14AM,14.235,14.658,243.437
11:15AM,16.056,20.376,282.476
11:16AM,15.018,15.388,220.613
11:17AM,14.85,17.821,295.796
11:18AM,13.273,19.587,284.388
11:19AM,17.602,17.325,276.985
11:20AM,16.968,19.045,286.075
11:21AM,15.597,16.712,295.673
11:22AM,16.02,15.88,280.957
11:23AM,13.229,15.881,263.637
11:24AM,17.552,19.656,260.554
11:25AM,16.066,16.578,222.769
11:26AM,18.286,20.072,292.864
11:27AM,18.368,14.854,294.059
11:28AM,15.878,15.956,200.027
11:29AM,12.331,15.652,208.786
11:30AM,14.486,20.393,278.185
11:31AM,16.825,14.001,248.672
11:32AM,17.103,20.09,269.881
11:33AM,14.94,14.354,266.061
11:34AM,12.192,16.103,292.571
11:35AM,15.84,18.506,272.87
11:36AM,14.327,18.342,243.252
11:37AM,16.044,20.776,260.08
11:38AM,17.411,20.129,258.629
11:39AM,17.837,20.94,208.85
11:40AM,18.046,18.422,200.779
11:41AM,16.58,19.836,232.889
11:42AM,17.316,15.097,279.945
11:43AM,12.928,19.974,252.571
11:44AM,15.414,17.77,284.876
11:45AM,13.958,21.076,281.995
11:46AM,12.515,14.387,266.259
11:47AM,13.983,18.863,264.464
11:48AM,16.529,19.634,199.492
11:49AM,13.416,20.56,215.058
11:50AM,18.074,20.38,285.99
11:51AM,16.232,17.772,240.268
11:52AM,16.415,16.223,248.302
11:53AM,16.174,19.346,245.349
11:54AM,18.039,15.916,273.941
11:55AM,17.871,14.967,239.834
11:56AM,17.037,18.181,283.71
11:57AM,17.117,20.659,289.503
11:58AM,14.917,19.251,290.733
11:59AM,14.691,14.762,200.719
12:00PM,14.618,18.978,220.613
12:01PM,16.551,15.809,293.245
12:02PM,16.541,20.788,199.466
12:03PM,15.201,18.827,267.251
12:04PM,14.516,17.33,230.79
12:05PM,13.666,16.861,242.616
12:06PM,17.923,19.716,268.083
12:07PM,15.957,17.397,236.095
12:08PM,14.219,15.292,298.631
12:09PM,18.338,15.764,280.711
12:10PM,15.351,16.391,222.4
12:11PM,15.474,16.283,206.536
12:12PM,13.967,16.227,202.534
12:13PM,17.486,16.203,218.854
12:14PM,14.868,16.726,291.124
12:15PM,13.563,17.638,246.592
12:16PM,16.238,15.888,233.394
12:17PM,15.467,17.714,230.894
12:18PM,14.637,19.781,222.164
12:19PM,17.817,16.994,207.089
12:20PM,18.051,19.319,269.413
12:21PM,13.569,21.205,233.283
12:22PM,15.15,20.443,214.477
12:23PM,13.901,21.293,209.167
12:24PM,15.102,14.939,249.006
12:25PM,15.67,15.665,209.891
12:26PM,15.263,15.348,268.018
12:27PM,15.614,17.001,298.834
12:28PM,15.315,21.664,282.207
12:29PM,18.17,15.534,251.302
12:30PM,17.388,17.49,289.237
12:31PM,18.051,21.062,256.959
12:32PM,15.196,16.173,237.778
12:33PM,15.706,19.786,260.736
12:34PM,14.134,17.239,224.851
12:35PM,13.663,15.357,238.634
12:36PM,17.432,20.959,256.602
12:37PM,13.005,17.7,223.25
12:38PM,14.721,17.768,231.998
12:39PM,16.719,20.069,295.162
12:40PM,15.586,18.816,269.471
12:41PM,16.289,17.737,256.377
12:42PM,13.632,18.073,219.469
12:43PM,18.143,14.798,296.806
12:44PM,16.929,21.236,242.581
12:45PM,12.842,16.309,201.33
12:46PM,17.016,16.534,290.182
12:47PM,15.182,15.557,229.693
12:48PM,18.335,20.158,299.25
12:49PM,16.5,18.89,246.682
12:50PM,13.997,20.561,249.163
12:51PM,15.005,15.231,215.799
12:52PM,17.806,19.835,296.342
12:53PM,16.648,15.062,265.396
12:54PM,13.511,21.338,285.681
12:55PM,15.87,17.656,253.976
12:56PM,13.353,17.099,221.494
12:57PM,11.062,21.911,250.057
12:58PM,12.537,15.3,245.948
12:59PM,12.723,19.855,269.324
1:00PM,11.489,18.766,289.672
1:01PM,15.542,19.817,224.098
1:02PM,14.568,17.08,284.438
1:03PM,14.027,16.039,254.868
1:04PM,10.566,15.278,221.54
1:05PM,13.88,16.693,223.667
1:06PM,14.821,17.484,235.987
1:07PM,15.128,21.298,227.045
1:08PM,13.611,21.832,283.492
1:09PM,18.294,17.46,300.985
1:10PM,16.255,18.648,301.289
1:11PM,13.662,15.659,250.793
1:12PM,16.608,18.3,221.269
1:13PM,15.732,15.864,208.675
1:14PM,16.27,18.914,215.311
1:15PM,16.108,16.904,290.221
1:16PM,13.393,21.203,281.191
1:17PM,13.219,22.263,234.141
1:18PM,13.93,16.01,267.963
1:19PM,15.786,18.646,275.234
1:20PM,14.127,18.734,295.673
1:21PM,16.61,19.435,266.812
1:22PM,14.893,21.018,296.582
1:23PM,15.827,18.757,279.841
1:24PM,11.809,21.361,221.917
1:25PM,13.297,20.756,231.588
1:26PM,12.352,19.237,265.6
1:27PM,17.077,20.242,251.733
1:28PM,12.635,18.358,251.188
1:29PM,15.572,21.812,295.464
1:30PM,16.127,15.757,295.146
1:31PM,13.748,16.315,262.656
1:32PM,11.778,21.281,294.037
1:33PM,13.501,15.86,246.153
1:34PM,16.043,19.195,232.524
1:35PM,10.929,16.491,212.512
1:36PM,10.071,15.421,234.53
1:37PM,8.857,18.769,287.628
1:38PM,10.296,18.549,274.861
1:39PM,8.598,19.771,210.941
1:40PM,7.127,21.432,282.835
