TimeOfDay,Power_Consumed,Luminous_Efficacy
1:46AM,106.017,84.986
1:47AM,31.217,63.119
1:48AM,31.3,86.583
1:49AM,31.067,69.681
1:50AM,31.433,83.141
1:51AM,31.567,81.572
1:52AM,31.617,74.166
1:53AM,30.683,76.702
1:54AM,29.667,64.64
1:55AM,29.1,78.37
1:56AM,28.917,86.64
1:57AM,250.983,62.32
1:58AM,28.65,64.608
1:59AM,29.2,83.577
2:00AM,29.317,71.02
2:01AM,29.5,81.008
2:02AM,29.5,79.527
2:03AM,28.45,83.418
2:04AM,28.35,84.433
2:05AM,29.283,75.874
2:06AM,29.783,72.72
2:07AM,31.783,64.555
2:08AM,32.2,89.23
2:09AM,32.383,86.625
2:10AM,32.417,70.596
2:11AM,32.367,64.423
2:12AM,32.333,87.029
2:13AM,32.4,80.254
2:14AM,31.933,61.51
2:15AM,31.9,69.303
2:16AM,31.9,75.065
2:17AM,31.367,88.445
2:18AM,30.017,89.281
2:19AM,29.367,85.428
2:20AM,30.133,81.744
2:21AM,30.067,71.58
2:22AM,29.6,80.922
2:23AM,29.367,76.593
2:24AM,29.517,68.843
2:25AM,28.75,78.772
2:26AM,29.75,71.918
2:27AM,29.3,79.268
2:28AM,189.483,89.987
2:29AM,453.1,78.221
2:30AM,29.65,85.026
2:31AM,31.1,76.748
2:32AM,30.9,84.614
2:33AM,31.4,61.961
2:34AM,31.75,82.003
2:35AM,30.733,71.977
2:36AM,31.417,64.246
2:37AM,30.817,74.703
2:38AM,30.8,84.399
2:39AM,30.917,76.883
2:40AM,30.9,61.073
2:41AM,30.4,66.777
2:42AM,30.117,64.743
2:43AM,29.9,78.29
2:44AM,29.4,83.041
2:45AM,28.867,84.425
2:46AM,29.017,76.223
2:47AM,28.233,73.049
2:48AM,28.333,78.605
2:49AM,28.117,78.663
2:50AM,28.35,81.15
2:51AM,28.417,76.79
2:52AM,28.233,84.341
2:53AM,28.467,62.974
2:54AM,29.867,83.096
2:55AM,31.533,69.935
2:56AM,31.633,79.029
2:57AM,31.367,70.796
2:58AM,31.767,87.094
2:59AM,31.9,86.205
3:00AM,31.867,62.406
3:01AM,31.133,64.954
3:02AM,31.567,79.965
3:03AM,31.533,86.085
3:04AM,31.383,62.146
3:05AM,30.333,76.912
3:06AM,29.85,76.924
3:07AM,29.567,61.866
3:08AM,29.567,87.817
3:09AM,28.617,77.559
3:10AM,28.5,88.839
3:11AM,28.883,67.715
3:12AM,28.65,86.546
3:13AM,28.617,64.226
3:14AM,28.633,77.966
3:15AM,27.833,61.476
3:16AM,28.067,89.421
3:17AM,28.033,78.39
3:18AM,29.283,63.914
3:19AM,30.767,89.747
3:20AM,31.45,68.743
3:21AM,30.85,89.431
3:22AM,31.817,84.502
3:23AM,32,70.274
3:24AM,31.983,70.256
3:25AM,31.65,82.171
3:26AM,31.767,84.627
3:27AM,31.817,75.462
3:28AM,31.533,72.433
3:29AM,30.767,77.487
3:30AM,29.8,66.375
3:31AM,29.717,79.743
3:32AM,29.367,89.197
3:33AM,28.633,62.426
3:34AM,28.5,81.413
3:35AM,28.133,66.106
3:36AM,28.133,77.537
3:37AM,28.2,78.76
3:38AM,28.117,88.044
3:39AM,27.9,68.234
3:40AM,28.683,81.079
3:41AM,28.45,87.297
3:42AM,29.767,80.121
3:43AM,31.6,66.032
3:44AM,31.35,62.245
3:45AM,397.183,75.162
3:46AM,31.25,83.443
3:47AM,31.35,69.833
3:48AM,31.467,61.365
3:49AM,31.483,89.357
3:50AM,31.583,80.667
3:51AM,31.633,71.857
3:52AM,31.55,85.577
3:53AM,31.25,82.301
3:54AM,29.5,62.379
3:55AM,29.15,82.921
3:56AM,28.867,87.978
3:57AM,28.233,86.288
3:58AM,27.75,64.573
3:59AM,28.283,85.616
4:00AM,68.1,62.643
4:01AM,28.5,77.324
4:02AM,28.817,75.744
4:03AM,28.917,75.542
4:04AM,29.467,86.926
4:05AM,29.567,73.102
4:06AM,29.9,70.267
4:07AM,31.333,68.494
4:08AM,30.833,81.025
4:09AM,31.067,74.167
4:10AM,31.133,61.393
4:11AM,31.1,80.258
4:12AM,31.05,87.372
4:13AM,31.067,64.606
4:14AM,31.117,63.372
4:15AM,31.217,85.964
4:16AM,31.167,79.128
4:17AM,30.8,85.804
4:18AM,29.7,67.178
4:19AM,29.3,85.993
4:20AM,28.767,77.158
4:21AM,27.7,72.325
4:22AM,27.583,88.271
4:23AM,27.95,70.443
4:24AM,27.767,77.884
4:25AM,27.767,87.21
4:26AM,28.133,64.247
4:27AM,28.25,83.901
4:28AM,28.6,66.641
4:29AM,28.6,76.287
4:30AM,30.033,68.188
4:31AM,31.233,70.589
4:32AM,30.883,75.063
4:33AM,30.65,84.601
4:34AM,31.3,75.236
4:35AM,31.117,77.53
4:36AM,31.133,66.719
4:37AM,31.417,75.903
4:38AM,31.533,86.838
4:39AM,31.15,88.893
4:40AM,31.583,66.591
4:41AM,30.767,70.968
4:42AM,29.633,85.135
4:43AM,29.517,88.012
4:44AM,29.317,76.033
4:45AM,28.35,76.222
4:46AM,28.717,80.318
4:47AM,28.65,75.762
4:48AM,27.383,60.466
4:49AM,28.283,68.435
4:50AM,28.2,88.061
4:51AM,27.817,69.482
4:52AM,28.517,60.527
4:53AM,28.75,64.245
4:54AM,29.95,77.779
4:55AM,31.25,68.842
4:56AM,31.5,75.433
4:57AM,31.583,70.627
4:58AM,31.617,73.566
4:59AM,31.717,76.541
5:00AM,31.017,82.861
5:01AM,31.333,74.634
5:02AM,31.383,80.718
5:03AM,31.55,74.817
5:04AM,31.4,77.391
5:05AM,31.033,62.017
5:06AM,29.233,79.407
5:07AM,29.083,73.569
5:08AM,28.65,78.247
5:09AM,28.45,82.104
5:10AM,27.75,74.982
5:11AM,28.25,71.392
5:12AM,28.617,81.552
5:13AM,28.667,89.021
5:14AM,28.367,65.831
5:15AM,28.3,81.73
5:16AM,28.083,73.743
5:17AM,28.283,79.948
5:18AM,29.567,84.716
5:19AM,31.733,62.546
5:20AM,136.167,64.948
5:21AM,30.683,66.251
5:22AM,30.717,63.477
5:23AM,31.767,76.825
5:24AM,31.1,79.004
5:25AM,31.65,61.56
5:26AM,30.817,63.762
5:27AM,30.467,74.757
5:28AM,30.567,81.38
5:29AM,30.567,78.274
5:30AM,29.65,83.227
5:31AM,29.267,80.824
5:32AM,29.083,62.418
5:33AM,27.417,66.856
5:34AM,28.367,73.524
5:35AM,28.283,72.522
5:36AM,27.5,80.579
5:37AM,27.833,74.504
5:38AM,26.883,78.447
5:39AM,25.883,75.48
5:40AM,25.75,71.727
5:41AM,27.833,86.205
5:42AM,29.433,60.803
5:43AM,31.3,66.545
5:44AM,31.483,62.441
5:45AM,31.667,87.22
5:46AM,30.617,64.425
5:47AM,30.517,88.299
5:48AM,31.417,63.403
5:49AM,31.517,82.725
5:50AM,31.4,62.064
5:51AM,31.617,73.821
5:52AM,31.917,77.692
5:53AM,31.4,88.497
5:54AM,29.783,78.857
5:55AM,29.617,71.059
5:56AM,29.567,74.15
5:57AM,28.417,87.291
5:58AM,28.183,84.179
5:59AM,28.217,67.219
6:00AM,28.183,74.328
6:01AM,28.083,89.026
6:02AM,27.85,61.038
6:03AM,28.183,62.161
6:04AM,28.467,64.452
6:05AM,27.583,89.105
6:06AM,29.033,73.527
6:07AM,31.367,69.719
6:08AM,31.533,63.017
6:09AM,31.55,61.491
6:10AM,31.7,77.346
6:11AM,31.883,75.326
6:12AM,31.717,78.894
6:13AM,32,71.892
6:14AM,31.983,68.701
6:15AM,31.25,63.516
6:16AM,31.6,74.619
6:17AM,31.417,85.785
6:18AM,29.45,67.353
6:19AM,28.967,61.029
6:20AM,28.2,80.124
6:21AM,28.35,89.761
6:22AM,27.967,80.931
6:23AM,28.7,65.982
6:24AM,28.45,73.378
6:25AM,28.6,77.355
6:26AM,28.45,73.472
6:27AM,28.083,88.02
6:28AM,28.8,66.687
6:29AM,29,67.768
6:30AM,28.883,64.374
6:31AM,31.367,83.626
6:32AM,31.617,89.132
6:33AM,31.517,71.498
6:34AM,31.717,88.03
6:35AM,31.233,86.44
6:36AM,31.1,67.773
6:37AM,31.383,63.693
6:38AM,31.4,69.814
6:39AM,31.367,66.262
6:40AM,31.133,62.346
6:41AM,31.417,64.337
6:42AM,29.75,69.86
6:43AM,29.333,71.282
6:44AM,29.717,62.188
6:45AM,29.233,86.826
6:46AM,29.183,85.997
6:47AM,28.883,87.318
6:48AM,28.55,84.747
6:49AM,28.683,84.239
6:50AM,28.7,80.933
6:51AM,28,63.636
6:52AM,28.05,73.558
6:53AM,27.783,74.613
6:54AM,29.767,63.518
6:55AM,31.55,75.051
6:56AM,31.367,71.637
6:57AM,30.967,78.582
6:58AM,31.8,86.478
6:59AM,31.067,63.554
7:00AM,31.8,68.213
7:01AM,31.45,62.065
7:02AM,31.45,72.658
7:03AM,31.417,63.304
7:04AM,31.467,60.954
7:05AM,31.717,62.752
7:06AM,29.683,74.95
7:07AM,29.65,82.742
7:08AM,29.583,81.172
7:09AM,28.767,89.936
7:10AM,28.983,60.962
7:11AM,28.65,61.846
7:12AM,28.767,73.461
7:13AM,28.667,75.643
7:14AM,28.333,73.899
7:15AM,28.567,84.859
7:16AM,28.817,61.61
7:17AM,28.083,83.025
7:18AM,29.333,74.697
7:19AM,31.333,77.285
7:20AM,39.383,67.448
7:21AM,31.383,71.924
7:22AM,32.067,67.918
7:23AM,31.917,63.333
7:24AM,31.783,68.924
7:25AM,31.867,89.49
7:26AM,31.65,73.325
7:27AM,31.633,76.348
7:28AM,31.633,83.41
7:29AM,31.533,68.993
7:30AM,29.567,81.981
7:31AM,28.95,73.14
7:32AM,29.017,73.635
7:33AM,402.65,66.29
7:34AM,379.483,81.059
7:35AM,349.9,75.174
7:36AM,400.85,69.253
7:37AM,65.833,72.663
7:38AM,28.85,64.112
7:39AM,28.85,77.538
7:40AM,325.467,70.769
7:41AM,3324.583,88.499
7:42AM,331.65,65.535
7:43AM,285.917,74.021
7:44AM,31.3,71.445
7:45AM,31.4,60.966
7:46AM,31.317,63.003
7:47AM,31.483,85.54
7:48AM,31.05,67.02
7:49AM,31.217,71.208
7:50AM,31.067,89.391
7:51AM,31.167,61.759
7:52AM,31.233,82.619
7:53AM,31.133,80.706
7:54AM,29.45,80.081
7:55AM,28.967,81.694
7:56AM,28.133,71.225
7:57AM,26.833,60.595
7:58AM,385.35,69.84
7:59AM,385.817,68.184
8:00AM,386.3,81.027
8:01AM,384.667,66.422
8:02AM,325.533,89.038
8:03AM,380.35,81.657
8:04AM,337.1,65.473
8:05AM,32.45,86.272
8:06AM,33.333,82.948
8:07AM,33.15,63.043
8:08AM,32.783,68.327
8:09AM,32.2,63.57
8:10AM,32.317,77.645
8:11AM,32.55,62.864
8:12AM,32.5,62.849
8:13AM,32.45,84.824
8:14AM,31.933,66.731
8:15AM,31.85,70.025
8:16AM,31.8,68.881
8:17AM,31.75,78.108
8:18AM,30.167,75.48
8:19AM,29.817,88.829
8:20AM,28.867,70.896
8:21AM,29.183,78.777
8:22AM,29.15,73.536
8:23AM,29.05,68.758
8:24AM,335.2,71.794
8:25AM,331.3,89.158
8:26AM,392.25,87.904
8:27AM,44.5,88.095
8:28AM,274.033,89.405
8:29AM,126.5,69.913
8:30AM,29.917,79.759
8:31AM,54.167,71.912
8:32AM,32.05,82.248
8:33AM,32.033,75.094
8:34AM,32.283,81.286
8:35AM,32.133,77.502
8:36AM,31.767,70.16
8:37AM,31.9,64.748
8:38AM,31.933,75.581
8:39AM,31.833,88.919
8:40AM,32.317,65.403
8:41AM,32.017,76.678
8:42AM,30.4,87.504
8:43AM,30.267,86.767
8:44AM,30.283,75.545
8:45AM,29.883,85.674
8:46AM,28.6,74.112
8:47AM,28.55,84.407
8:48AM,28.75,62.077
8:49AM,29.017,67.759
8:50AM,28.983,75.991
8:51AM,29.117,68.205
8:52AM,29,68.565
8:53AM,29.733,61.277
8:54AM,30.183,87.317
8:55AM,31.517,71.69
8:56AM,31.95,83.236
8:57AM,31.867,82.377
8:58AM,31.817,68.268
8:59AM,31.35,78.022
9:00AM,31.733,60.104
9:01AM,31.817,61.624
9:02AM,31.867,85.327
9:03AM,31.717,68.722
9:04AM,32.1,76.237
9:05AM,31.9,73.025
9:06AM,29.933,63.838
9:07AM,30.083,77.618
9:08AM,29.65,85.936
9:09AM,29.567,79.684
9:10AM,29.183,81.147
9:11AM,28.85,76.427
9:12AM,28.717,75.409
9:13AM,28.733,73.234
9:14AM,29.1,60.118
9:15AM,28.95,69.404
9:16AM,29.617,78.543
9:17AM,28.767,87.064
9:18AM,30.617,74.858
9:19AM,56.45,74.324
9:20AM,31.85,77.675
9:21AM,31.083,80.183
9:22AM,31.717,76.312
9:23AM,31.633,87.628
9:24AM,31.983,88.364
9:25AM,32.267,66.485
9:26AM,32.517,73.028
9:27AM,32.4,70.11
9:28AM,31.9,87.701
9:29AM,31.817,74.616
9:30AM,30.117,73.314
9:31AM,29.183,64.451
9:32AM,29.3,89.299
9:33AM,29.067,73.864
9:34AM,29.033,69.904
9:35AM,29.233,60.621
9:36AM,28.9,88.842
9:37AM,29.133,75.806
9:38AM,29,79.52
9:39AM,28.75,61.054
9:40AM,29.4,82.33
9:41AM,107.65,82.122
9:42AM,30.483,71.35
9:43AM,273.4,61.32
9:44AM,134.967,69.648
9:45AM,37.783,76.578
9:46AM,37.417,78.77
9:47AM,38.983,89.792
9:48AM,38.733,79.877
9:49AM,33.8,71.436
9:50AM,33.917,73.853
9:51AM,33.567,89.983
9:52AM,33.467,84.128
9:53AM,33.1,62.883
9:54AM,31.25,83.802
9:55AM,31.583,75.633
9:56AM,31.167,74.307
9:57AM,29.9,73.48
9:58AM,30.483,72.718
9:59AM,30.65,68.463
10:00AM,30.033,86.309
10:01AM,28.683,69.179
10:02AM,82.683,67.315
10:03AM,29.3,67.519
10:04AM,76.6,69.702
10:05AM,47.083,61.429
10:06AM,32.4,76.189
10:07AM,33.55,69.709
10:08AM,33.467,60.18
10:09AM,33.533,84.94
10:10AM,32.883,89.548
10:11AM,33.6,86.15
10:12AM,34.033,70.011
10:13AM,33.883,68.347
10:14AM,33.95,78.986
10:15AM,34.067,89.435
10:16AM,33.733,62.796
10:17AM,34,85.739
10:18AM,31.533,63.142
10:19AM,31.183,63.493
10:20AM,30.567,61.165
10:21AM,30.733,68.48
10:22AM,31.267,89.106
10:23AM,30.7,76.123
10:24AM,30.85,77.255
10:25AM,30.333,64.79
10:26AM,30.2,85.393
10:27AM,29.267,89.055
10:28AM,30.6,66.446
10:29AM,30.467,69.07
10:30AM,32.317,82.347
10:31AM,33.517,73.731
10:32AM,32.983,68.139
10:33AM,33.867,89.113
10:34AM,32.717,73.553
10:35AM,33.5,74.186
10:36AM,33.583,70.383
10:37AM,32.683,78.895
10:38AM,33.633,73.722
10:39AM,33.367,85.026
10:40AM,33.517,75.912
10:41AM,33.467,75.932
10:42AM,31.95,84.987
10:43AM,31.133,81.012
10:44AM,32.8,88.506
10:45AM,30.467,70.664
10:46AM,81.85,80.047
10:47AM,398.617,67.476
10:48AM,464.55,85.242
10:49AM,359.767,60.572
10:50AM,33.633,67.599
10:51AM,30.467,61.985
10:52AM,5267.55,67.037
10:53AM,399.933,86.536
10:54AM,343.817,61.709
10:55AM,343.9,69.238
10:56AM,36.017,79.069
10:57AM,35.35,86.945
10:58AM,33.733,61.28
10:59AM,33.833,87.199
11:00AM,33.983,71.438
11:01AM,34.117,65.224
11:02AM,34.45,61.737
11:03AM,34.633,63.126
11:04AM,34.45,65.516
11:05AM,33.867,79.401
11:06AM,31.5,68.043
11:07AM,31.767,68.027
11:08AM,31.583,70.225
11:09AM,30.467,86.812
11:10AM,30.6,85.539
11:11AM,30.683,74.78
11:12AM,30.883,86.522
11:13AM,30.933,64.213
11:14AM,31.183,62.461
11:15AM,30.567,78.288
11:16AM,30.95,80.673
11:17AM,87.067,82.368
11:18AM,29.6,87.755
11:19AM,33.633,66.618
11:20AM,34.367,79.685
11:21AM,34.033,79.548
11:22AM,34.267,83.206
11:23AM,34.533,75.831
11:24AM,34.033,83.112
11:25AM,34.217,85.961
11:26AM,34.15,87.405
11:27AM,34.217,61.009
11:28AM,34.017,71.411
11:29AM,33.85,75.539
11:30AM,31.483,64.877
11:31AM,30.683,76.034
11:32AM,31.383,84.234
11:33AM,30.583,87.469
11:34AM,30.483,82.627
11:35AM,30.45,65.559
11:36AM,30.283,83.967
11:37AM,30.4,81.517
11:38AM,30.967,85.024
11:39AM,78.1,89.826
11:40AM,30.467,73.537
11:41AM,30.25,77.49
11:42AM,31.683,86.524
11:43AM,33.65,72.896
11:44AM,33.483,70.981
11:45AM,34.217,60.783
11:46AM,33.783,88.45
11:47AM,34.15,83.468
11:48AM,33.867,89.71
11:49AM,33.933,78.87
11:50AM,34,62.888
11:51AM,33.967,75.765
11:52AM,34.217,74.221
11:53AM,33.717,88.792
11:54AM,31.8,88.838
11:55AM,31.533,62.798
11:56AM,31.2,80.798
11:57AM,30.617,84.103
11:58AM,30.783,86.14
11:59AM,30.583,83.33
12:00PM,30.233,89.319
12:01PM,30.133,63.219
12:02PM,30.9,88.627
12:03PM,284,67.406
12:04PM,283.083,85.946
12:05PM,337.767,81.158
12:06PM,279.717,64.33
12:07PM,33.033,71.701
12:08PM,33.15,72.193
12:09PM,33.067,80.498
12:10PM,33.633,65.863
12:11PM,33.633,69.774
12:12PM,33.633,85.343
12:13PM,34.083,86.664
12:14PM,33.667,83.844
12:15PM,33.967,67.646
12:16PM,33.817,80.918
12:17PM,33.85,70.22
12:18PM,31.433,78.208
12:19PM,30.6,88.963
12:20PM,339.817,63.112
12:21PM,289.333,75.421
12:22PM,53.633,69.237
12:23PM,86.017,72.981
12:24PM,132.65,85.728
12:25PM,29.3,88.876
12:26PM,29.267,67.302
12:27PM,29.017,78.999
12:28PM,29.283,71.431
12:29PM,29.433,77.468
12:30PM,30.633,72.777
12:31PM,32.017,88.116
12:32PM,32.133,65.715
12:33PM,32.217,77.365
12:34PM,32.617,64.181
12:35PM,32.6,69.688
12:36PM,32.3,76.314
12:37PM,32.35,75.933
12:38PM,32.283,76.902
12:39PM,32.517,80.756
12:40PM,31.817,76.893
12:41PM,32.467,86.639
12:42PM,30.417,77.448
12:43PM,29.917,71.813
12:44PM,30.033,63.165
12:45PM,29.117,75.805
12:46PM,29.017,75.423
12:47PM,29.417,61.163
12:48PM,29.117,77.292
12:49PM,29.2,85.035
12:50PM,29.433,63.825
12:51PM,29.167,65.108
12:52PM,29.6,83.475
12:53PM,29.983,64.918
12:54PM,30.533,86.461
12:55PM,32.233,85.273
12:56PM,32.433,63.81
12:57PM,32.083,63.329
12:58PM,32.4,65.368
12:59PM,32.533,64.286
1:00PM,32.617,60.96
1:01PM,32.867,73.346
1:02PM,32.917,61.422
1:03PM,32.917,79.007
1:04PM,32.55,60.795
1:05PM,32.517,89.609
1:06PM,30.817,61.627
1:07PM,30.517,61.407
1:08PM,30.017,73.009
1:09PM,29.5,66.977
1:10PM,29.05,84.642
1:11PM,29.15,75.531
1:12PM,29.1,61.955
1:13PM,29.083,81.799
1:14PM,29.117,77.13
1:15PM,29.167,80.149
1:16PM,29.133,89.028
1:17PM,29.55,68.703
1:18PM,30.117,64.907
1:19PM,32.083,88.255
1:20PM,31.933,68.48
1:21PM,31.967,65.088
1:22PM,32.1,87.575
1:23PM,32.2,63.365
1:24PM,31.9,85.484
1:25PM,32.483,70.466
1:26PM,32.517,66.703
1:27PM,31.55,80.872
1:28PM,32.333,74.841
1:29PM,32.317,69.238
1:30PM,31.283,72.944
1:31PM,30.267,68.553
1:32PM,30.017,71.517
1:33PM,29.3,62.022
1:34PM,29.333,67.927
1:35PM,29.033,88.298
1:36PM,28.983,82.655
1:37PM,28.8,89.143
1:38PM,29.6,77.019
1:39PM,83.917,73.691
1:40PM,29.583,63.591
1:41PM,29.95,61.389
1:42PM,31.533,67.904
1:43PM,31.55,62.806
1:44PM,32.35,84.779
1:45PM,31.633,68.301
1:46PM,32.117,78.588
1:47PM,32.2,64.934
1:48PM,32.167,60.556
1:49PM,32.233,75.518
1:50PM,32.383,74.169
1:51PM,32.867,61.246
1:52PM,32.717,73.662
1:53PM,32.433,61.543
1:54PM,31.417,76.965
1:55PM,30.383,84.057
1:56PM,29.683,76.292
1:57PM,27.733,68.976
1:58PM,30.067,64.416
1:59PM,30.583,78.007
2:00PM,29.533,87.856
2:01PM,29.483,79.404
2:02PM,29.75,88.847
2:03PM,29.717,87.837
2:04PM,30.233,76.062
2:05PM,30.5,74.469
2:06PM,30.217,71.574
2:07PM,32.083,71.315
2:08PM,31.833,77.331
2:09PM,32.367,73.386
2:10PM,33.233,79.442
2:11PM,32.733,76.082
2:12PM,32.467,67.13
2:13PM,32.5,79.799
2:14PM,32.483,67.918
2:15PM,32.233,77.177
2:16PM,32.233,78.96
2:17PM,32.533,85.656
2:18PM,30.567,63.282
2:19PM,29.8,65.754
2:20PM,30.183,62.927
2:21PM,29.6,70.738
2:22PM,29.233,71.825
2:23PM,29.267,80.069
2:24PM,29.05,73.959
2:25PM,28.733,85.477
2:26PM,29,65.085
2:27PM,28.917,73.234
2:28PM,28.883,85.197
2:29PM,29.417,86.765
2:30PM,29.9,89.794
2:31PM,31.967,82.933
2:32PM,31.95,87.342
2:33PM,31.967,88.709
2:34PM,31.967,78.006
2:35PM,32.1,71.116
2:36PM,31.917,68.906
2:37PM,32.45,63.844
2:38PM,32.683,64.852
2:39PM,32.083,86.853
2:40PM,32.433,65.541
2:41PM,32.117,87.463
2:42PM,30.217,85.176
2:43PM,29.983,71.009
2:44PM,29.867,70.266
2:45PM,29.033,63.11
2:46PM,28.55,87.516
2:47PM,28.983,84.273
2:48PM,28.883,82.21
2:49PM,28.85,64.283
2:50PM,28.717,80.195
2:51PM,28.733,85.893
2:52PM,29,69.092
2:53PM,29.883,89.481
2:54PM,30.083,71.163
2:55PM,31.85,67.053
2:56PM,32.317,84.089
2:57PM,31.717,72.529
2:58PM,32,77.251
2:59PM,32.1,76.754
3:00PM,32.25,62.227
3:01PM,32.183,65.017
3:02PM,32.167,78.391
3:03PM,32.25,74.265
3:04PM,32.333,84.275
3:05PM,32.017,79.817
3:06PM,30.133,77.429
3:07PM,29.833,67.413
3:08PM,29.517,74.069
3:09PM,28.867,70.637
3:10PM,28.767,84.33
3:11PM,28.65,81.788
3:12PM,28.933,65.181
3:13PM,28.617,80.544
3:14PM,29.067,63.309
3:15PM,28.917,82.763
3:16PM,28.783,77.987
3:17PM,29.333,67.233
3:18PM,30.617,78.179
3:19PM,31.65,78.063
3:20PM,32.667,75.653
3:21PM,32.483,83.334
3:22PM,32.05,89.944
3:23PM,32.267,69.058
3:24PM,32.533,84.092
3:25PM,32.317,84.399
3:26PM,32.1,72.295
3:27PM,32.083,65.393
3:28PM,32.083,66.151
3:29PM,32.017,66.41
3:30PM,30.183,88.337
3:31PM,29.983,88.65
3:32PM,30.017,67.73
3:33PM,29.4,71.616
3:34PM,29.7,79.798
3:35PM,29.417,89.954
3:36PM,28.933,60.921
3:37PM,29.167,69.6
3:38PM,29.367,71.702
3:39PM,29.417,65.081
3:40PM,29.233,84.215
3:41PM,30.5,75.129
3:42PM,32.017,63.708
3:43PM,32.5,64.971
3:44PM,32.583,69.533
3:45PM,32.667,83.495
3:46PM,32.667,81.939
3:47PM,32.533,76.056
3:48PM,32.55,76.577
3:49PM,32.683,64.215
3:50PM,32.667,64.667
3:51PM,32.8,67.876
3:52PM,32.7,85.367
3:53PM,32.783,81.82
3:54PM,30.883,83.601
3:55PM,30.533,87.452
3:56PM,30.9,70.074
3:57PM,29.6,70.877
3:58PM,29.583,69.948
3:59PM,29.75,88.269
4:00PM,29.767,82.871
4:01PM,29.65,71.528
4:02PM,29.517,63.697
4:03PM,395.85,61.16
4:04PM,364.367,77.605
4:05PM,372.417,70.914
4:06PM,75.117,75.263
4:07PM,37.083,87.368
4:08PM,37.183,62.801
4:09PM,34.417,89.275
4:10PM,34.783,71.976
4:11PM,34.783,76.782
4:12PM,34.8,69.244
4:13PM,34.617,79.625
4:14PM,34.65,76.828
4:15PM,34.75,73.984
4:16PM,34.583,66.492
4:17PM,34.6,70.251
4:18PM,32.7,86.059
4:19PM,32.1,63.302
4:20PM,31.933,79.966
4:21PM,30.85,61.745
4:22PM,340.317,65.365
4:23PM,28.933,66.34
4:24PM,287.083,70.037
4:25PM,289.067,71.171
4:26PM,287.267,86.78
4:27PM,695.417,62.451
4:28PM,28.933,63.606
4:29PM,399.917,65.818
4:30PM,31.967,70.986
4:31PM,32.417,78.691
4:32PM,64.567,78.08
4:33PM,32.35,62.483
4:34PM,32.533,76.334
4:35PM,32.633,60.62
4:36PM,32.7,73.598
4:37PM,32.917,74.948
