TimeOfDay,Power_Consumed,Luminous_Efficacy
1:39AM,36.529,72.828
1:40AM,28.745,66.844
1:41AM,28.832,76.53
1:42AM,37.613,72.041
1:43AM,35.042,81.064
1:44AM,37.357,63.381
1:45AM,28.931,85.238
1:46AM,37.43,55.817
1:47AM,39.112,81.624
1:48AM,34.238,82.283
1:49AM,33.443,69.006
1:50AM,34.93,80.218
1:51AM,32.567,54.219
1:52AM,34.76,71.722
1:53AM,40.999,88.866
1:54AM,27.777,94.897
1:55AM,35.838,93.67
1:56AM,30.714,78.638
1:57AM,34.6,82.603
1:58AM,31.407,91.36
1:59AM,33.156,101.332
2:00AM,35.758,83.194
2:01AM,26.269,74.549
2:02AM,409.673,94.125
2:03AM,434.196,62.643
2:04AM,4920.968,106.053
2:05AM,306.308,68.784
2:06AM,30.108,69.921
2:07AM,37.296,99.565
2:08AM,34.69,71.575
2:09AM,27.776,80.575
2:10AM,32.602,74.414
2:11AM,35.224,72.27
2:12AM,37.597,59.772
2:13AM,34.679,73.677
2:14AM,31.885,65.972
2:15AM,32.199,76.18
2:16AM,37.913,81.853
2:17AM,29.82,61.704
2:18AM,28.348,61.585
2:19AM,30.451,80.535
2:20AM,35.189,73.82
2:21AM,28.98,62.906
2:22AM,31.564,65.375
2:23AM,29.979,67.92
2:24AM,35.33,66.528
2:25AM,35.411,55.808
2:26AM,32.581,70.977
2:27AM,30.562,77.614
2:28AM,33.995,54.934
2:29AM,27.563,62.835
2:30AM,28.452,69.05
2:31AM,26.75,69.745
2:32AM,33.566,63.242
2:33AM,31.072,90.072
2:34AM,33.943,81.538
2:35AM,36.291,75.626
2:36AM,35.405,74.893
2:37AM,38.476,79.795
2:38AM,30.109,75.053
2:39AM,31.38,71.094
2:40AM,39.773,102.839
2:41AM,26.466,85.623
2:42AM,29.163,74.197
2:43AM,25.314,98
2:44AM,36.64,66.172
2:45AM,27.91,59.024
2:46AM,37.077,71.922
2:47AM,28.344,77.019
2:48AM,29.499,53.189
2:49AM,31.602,55.167
2:50AM,27.198,66.969
2:51AM,25.007,64.16
2:52AM,36.264,74.764
2:53AM,32.212,73.035
2:54AM,36.534,88.893
2:55AM,37.843,75.873
2:56AM,36.601,57.06
2:57AM,29.704,82.199
2:58AM,29.976,58.221
2:59AM,39.357,88.469
3:00AM,33.6,72.377
3:01AM,37.732,83.838
3:02AM,34.34,79.541
3:03AM,32.315,59.068
3:04AM,28.859,83.169
3:05AM,32.05,72.263
3:06AM,36.821,83.894
3:07AM,37.115,77.229
3:08AM,35.924,62.356
3:09AM,32.824,89.543
3:10AM,30.439,99.382
3:11AM,25.026,81.622
3:12AM,26.738,94.53
3:13AM,28.957,90.546
3:14AM,25.326,89.562
3:15AM,75.766,71.684
3:16AM,25.714,57.459
3:17AM,167.088,99.562
3:18AM,35.458,88.417
3:19AM,32.868,65.905
3:20AM,26.718,58.114
3:21AM,39.682,70.03
3:22AM,39.782,76.119
3:23AM,31.611,85.864
3:24AM,27.599,84.131
3:25AM,32.418,73.512
3:26AM,36.713,96.198
3:27AM,40.166,68.123
3:28AM,31.282,76.101
3:29AM,29.624,92.633
3:30AM,28.226,70.138
3:31AM,29.159,63.9
3:32AM,27.405,67.045
3:33AM,27.126,101.121
3:34AM,36.133,61.149
3:35AM,32.043,66.736
3:36AM,31.476,76.849
3:37AM,36.283,65.386
3:38AM,36.257,82.053
3:39AM,31.198,72.851
3:40AM,32.666,85.972
3:41AM,36.139,54.292
3:42AM,31.732,60.651
3:43AM,30.158,69.958
3:44AM,27.98,98.034
3:45AM,33.605,61.893
3:46AM,74.66,80.468
3:47AM,29.322,87.647
3:48AM,38.961,71.502
3:49AM,32.473,82.895
3:50AM,33.701,64.885
3:51AM,34.355,84.108
3:52AM,30.468,64.788
3:53AM,33.618,79.41
3:54AM,37.427,71.99
3:55AM,32.755,98.122
3:56AM,35.32,81.937
3:57AM,117.562,72.727
3:58AM,33.113,75.488
3:59AM,33.664,69.745
4:00AM,27.778,61.902
4:01AM,34,95.176
4:02AM,32.181,51.948
4:03AM,36.545,83.097
4:04AM,25.922,67.975
4:05AM,29.054,61.229
4:06AM,25.553,65.841
4:07AM,82.107,51.384
4:08AM,31.451,83.708
4:09AM,39.672,70.585
4:10AM,32.741,84.257
4:11AM,28.96,70.689
4:12AM,30.443,84.113
4:13AM,35.503,81.665
4:14AM,38.835,101.737
4:15AM,38.696,78.55
4:16AM,27.799,77.056
4:17AM,29.23,81.482
4:18AM,34.858,81.873
4:19AM,29.548,70.114
4:20AM,27.986,78.204
4:21AM,30.241,78.559
4:22AM,30.109,67.415
4:23AM,35.77,99.054
4:24AM,34.654,77.128
4:25AM,34.515,70.339
4:26AM,178.639,77.69
4:27AM,52.079,84.477
4:28AM,74.101,63.67
4:29AM,32.762,95.506
4:30AM,31.548,59.162
4:31AM,37.13,55.983
4:32AM,37.404,70.198
4:33AM,28.442,78.269
4:34AM,36.15,86.012
4:35AM,28.987,95.95
4:36AM,32.745,79.468
4:37AM,28.553,74.274
4:38AM,31.672,78.581
4:39AM,39.574,99.096
4:40AM,37.701,77.643
4:41AM,37.868,84.553
4:42AM,26.08,57.065
4:43AM,31.896,98.199
4:44AM,33.341,75.688
4:45AM,31.365,69.745
4:46AM,35.355,85.54
4:47AM,33.374,54.39
4:48AM,26.391,72.113
4:49AM,37.186,93.406
4:50AM,28.86,57.325
4:51AM,157.708,73.506
4:52AM,282.526,55.476
4:53AM,190.476,78.323
4:54AM,26.041,73.055
4:55AM,26.444,71.007
4:56AM,31.255,80.243
4:57AM,27.524,93.87
4:58AM,30.377,86.667
4:59AM,27.199,67.026
5:00AM,38.719,59.413
5:01AM,39.662,99.476
5:02AM,39.945,85.012
5:03AM,39.065,104.436
5:04AM,27.377,56.372
5:05AM,30.226,63.014
5:06AM,32.084,65.315
5:07AM,49.679,83.529
5:08AM,54.54,75.298
5:09AM,43.809,72.427
5:10AM,58.292,63.519
5:11AM,54.818,83.305
5:12AM,58.636,58.562
5:13AM,44.389,74.553
5:14AM,234.25,79.423
5:15AM,54.857,59.142
5:16AM,58.978,81.249
5:17AM,41.39,98.631
5:18AM,98.389,72.227
5:19AM,2376.367,56.442
5:20AM,28.004,66.54
5:21AM,30.038,106.446
5:22AM,36.438,80.907
5:23AM,36.58,81.835
5:24AM,33.033,69.027
5:25AM,27.037,87.064
5:26AM,37,92.968
5:27AM,45.955,85.669
5:28AM,35.697,83.303
5:29AM,25.732,82.289
5:30AM,31.532,82.568
5:31AM,31.473,52.966
5:32AM,28.899,72.505
5:33AM,33.555,69.493
5:34AM,24.843,83.64
5:35AM,30.282,72.748
5:36AM,31.813,72.628
5:37AM,36.798,86.117
5:38AM,412.541,85.318
5:39AM,456.01,69.862
5:40AM,33.119,98.188
5:41AM,357.609,67.869
5:42AM,40.597,75.261
5:43AM,31.9,79.839
5:44AM,38.632,79.127
5:45AM,30.734,88.017
5:46AM,29.857,84.897
5:47AM,34.423,58.368
5:48AM,37.042,71.863
5:49AM,34.476,85.178
5:50AM,29.124,90.563
5:51AM,29.505,98.318
5:52AM,38.705,61.932
5:53AM,37.645,66.552
5:54AM,36.472,56.989
5:55AM,32.668,80.424
5:56AM,30.178,67.922
5:57AM,27.332,93.079
5:58AM,30.231,75.903
5:59AM,26.415,59.239
6:00AM,33.226,79.488
6:01AM,26.35,91.726
6:02AM,27.718,74
6:03AM,27.283,61.64
6:04AM,31.113,72.251
6:05AM,33.959,78.325
6:06AM,26.006,81.797
6:07AM,34.774,91.185
6:08AM,35.555,76.726
6:09AM,28.625,68.369
6:10AM,30.529,87.67
6:11AM,32.17,84.171
6:12AM,37.574,61.63
6:13AM,33.078,61.514
6:14AM,31.012,100.719
6:15AM,36.392,62.801
6:16AM,26.942,61.362
6:17AM,36.866,79.959
6:18AM,31.406,71.343
6:19AM,34.996,82.324
6:20AM,29.438,69.176
6:21AM,27.513,69.36
6:22AM,27.764,83.405
6:23AM,34.992,62.581
6:24AM,30.138,61.943
6:25AM,35.74,74.469
6:26AM,28.439,72.722
6:27AM,35.294,86.602
6:28AM,24.759,58.973
6:29AM,35.511,95.621
6:30AM,26.998,60.418
6:31AM,36.254,90.634
6:32AM,28.324,76.37
6:33AM,37.655,82.403
6:34AM,32.437,89.02
6:35AM,31.556,56.821
6:36AM,36.759,70.823
6:37AM,27.626,74.724
6:38AM,33.679,69.729
6:39AM,34.515,96.512
6:40AM,32.733,74.803
6:41AM,33.541,63.439
6:42AM,37.237,75.94
6:43AM,36.244,75.789
6:44AM,30.359,79.901
6:45AM,33.135,55.77
6:46AM,33.201,102.097
6:47AM,26.586,72.407
6:48AM,25.414,85.187
6:49AM,36.717,93.589
6:50AM,37.16,53.774
6:51AM,33.336,81.171
6:52AM,36.035,81.289
6:53AM,27.027,84.47
6:54AM,33.846,88.019
6:55AM,31.818,84.306
6:56AM,35.893,83.399
6:57AM,32.213,97.143
6:58AM,33.072,86.08
6:59AM,34.699,75.648
7:00AM,35.556,70.447
7:01AM,31.46,75.717
7:02AM,31.321,78.049
7:03AM,32.302,103.855
7:04AM,35.415,83.658
7:05AM,29.531,74.67
7:06AM,29.174,74.488
7:07AM,25.175,70.256
7:08AM,32.747,57.769
7:09AM,26.767,74.538
7:10AM,33.098,60.249
7:11AM,32.097,85.541
7:12AM,29.768,99.431
7:13AM,29.775,69.154
7:14AM,30.072,80.269
7:15AM,33.365,63.276
7:16AM,37.545,67.444
7:17AM,25.603,75.918
7:18AM,34.038,63.083
7:19AM,27.294,93.439
7:20AM,32.397,62.303
7:21AM,37.907,78.748
7:22AM,29.992,92.947
7:23AM,33.011,100.52
7:24AM,38.24,69.041
7:25AM,29.547,59.717
7:26AM,34.903,82.124
7:27AM,35.887,76.811
7:28AM,40.262,76.969
7:29AM,27.74,59.622
7:30AM,36.104,90.938
7:31AM,30.802,65.229
7:32AM,27.109,77.961
7:33AM,35.61,72.914
7:34AM,34.392,81.492
7:35AM,32.201,61.058
7:36AM,25.249,74.269
7:37AM,32.265,59.32
7:38AM,1152.097,85.512
7:39AM,306.184,87.419
7:40AM,283.638,70.459
7:41AM,1486.202,67.757
7:42AM,26.569,81.322
7:43AM,35.984,64.975
7:44AM,37.996,84.827
7:45AM,29.869,61.768
7:46AM,37.111,91.117
7:47AM,34.87,68.094
7:48AM,35.132,69.166
7:49AM,33.559,59.431
7:50AM,34.544,80.967
7:51AM,26.452,60.614
7:52AM,30.654,76.017
7:53AM,27.532,50.262
7:54AM,34.619,75.826
7:55AM,32.114,77.118
7:56AM,33.462,72.184
7:57AM,710.637,69.777
7:58AM,365.579,52.22
7:59AM,308.06,95.578
8:00AM,296.131,78.105
8:01AM,31.561,49.899
8:02AM,26.33,58.868
8:03AM,29.277,82.637
8:04AM,32.796,71.663
8:05AM,31.287,60.322
8:06AM,25.261,57.947
8:07AM,25.527,75.77
8:08AM,37.357,88.922
8:09AM,35.785,72.38
8:10AM,25.709,80.086
8:11AM,31.057,95.346
8:12AM,24.853,51.568
8:13AM,29.896,65.324
8:14AM,32.679,66.865
8:15AM,26.438,75.229
8:16AM,28.9,69.692
8:17AM,25.738,74.473
8:18AM,23.067,49.756
8:19AM,33.783,49.262
8:20AM,25.454,75.087
8:21AM,26.126,53.293
8:22AM,29.113,86.14
8:23AM,86.732,77.243
8:24AM,42.447,56.972
8:25AM,104.197,72.731
8:26AM,40.482,98.161
8:27AM,61.921,85.805
8:28AM,78.46,55.855
8:29AM,38.593,67.942
8:30AM,56.371,85.836
8:31AM,32.54,81.816
8:32AM,32.816,73.647
8:33AM,32.283,58.817
8:34AM,26.498,96.699
8:35AM,33.558,66.761
8:36AM,35.347,99.167
8:37AM,27.387,79.22
8:38AM,30.227,60.867
8:39AM,26.924,80.398
8:40AM,25.447,103.208
8:41AM,27.431,84.445
8:42AM,27.522,57.329
8:43AM,26.55,64.012
8:44AM,33.124,93.177
8:45AM,25.993,100.495
8:46AM,33.923,77.9
8:47AM,22.464,62.464
8:48AM,24.29,97.078
8:49AM,28.607,75.694
8:50AM,23.443,83.552
8:51AM,27.329,83.263
8:52AM,29.734,66.723
8:53AM,23.521,83.191
8:54AM,5765.963,66.236
8:55AM,1440.615,64.16
8:56AM,31.586,78.21
8:57AM,25.824,54.653
8:58AM,32.011,70.074
8:59AM,36.648,70.467
9:00AM,33.928,56.644
9:01AM,29.873,83.574
9:02AM,31.482,70.634
9:03AM,30.784,71.303
9:04AM,35.653,82.498
9:05AM,24.988,72.417
9:06AM,32.509,86.189
9:07AM,24.068,65.412
9:08AM,28.088,81.471
9:09AM,31.071,92.046
9:10AM,43.744,53.489
9:11AM,91.447,67.474
9:12AM,133.494,73.826
9:13AM,68.58,62.982
9:14AM,84.004,80.683
9:15AM,29.687,74.936
9:16AM,32.214,71.972
9:17AM,30.551,98.389
9:18AM,25.955,94.096
9:19AM,33.582,98.213
9:20AM,24.644,83.31
9:21AM,30.585,63.948
9:22AM,30.194,64.045
9:23AM,33.16,60.975
9:24AM,31.353,97.189
9:25AM,32.746,75.142
9:26AM,33.13,70.471
9:27AM,27.805,67.548
9:28AM,28.639,83.738
9:29AM,32.762,70.145
9:30AM,28.96,84.381
9:31AM,26.94,103.139
9:32AM,25.778,88.199
9:33AM,30.674,88.62
9:34AM,33.962,61.548
9:35AM,22.98,85.241
9:36AM,23.381,80.412
9:37AM,33.468,78.663
9:38AM,29.136,74.819
9:39AM,33.926,55.637
9:40AM,23.402,72.122
9:41AM,28.996,98.302
9:42AM,25.186,65.202
9:43AM,34.993,96.681
9:44AM,33.579,56.075
9:45AM,30.89,67.745
9:46AM,26.751,67.807
9:47AM,28.859,92.202
9:48AM,31.699,86.044
9:49AM,29.089,93.469
9:50AM,33.664,86.277
9:51AM,26.341,75.087
9:52AM,33.794,73.306
9:53AM,30.007,99.93
9:54AM,23.284,59.832
9:55AM,24.205,63.055
9:56AM,22.872,84.164
9:57AM,30.889,60.876
9:58AM,32.126,81.554
9:59AM,31.26,63.917
10:00AM,28.67,80.795
10:01AM,27.356,106.953
10:02AM,34.092,83.22
10:03AM,29.761,106.445
10:04AM,80.07,59.998
10:05AM,37.935,58.04
10:06AM,339.596,56.482
10:07AM,293.986,73.76
10:08AM,434.94,77.696
10:09AM,33.827,67.249
10:10AM,469.012,59.784
10:11AM,37.683,67.199
10:12AM,37.896,87.699
10:13AM,30.806,92.272
10:14AM,30.618,91.697
10:15AM,157.673,63.659
10:16AM,34.673,73.246
10:17AM,29.182,96.751
10:18AM,31.864,53.802
10:19AM,28.498,51.274
10:20AM,86.869,72.203
10:21AM,4951.234,67.209
10:22AM,123.463,61.444
10:23AM,25.549,78.282
10:24AM,34.773,75.66
10:25AM,29.158,80.788
10:26AM,26.351,92.627
10:27AM,34.295,68.07
10:28AM,23.916,58.533
10:29AM,25.636,57.635
10:30AM,29.013,80.678
10:31AM,31.316,88.23
10:32AM,30.975,63.377
10:33AM,29.867,91.952
10:34AM,33.054,94.485
10:35AM,92.077,88.779
10:36AM,35.017,52.08
10:37AM,30.949,78.981
10:38AM,49.791,56.328
10:39AM,30.741,89.353
10:40AM,29.126,64.26
10:41AM,32.648,91.133
10:42AM,28.659,79.239
10:43AM,32.589,60.357
10:44AM,25.628,55.164
10:45AM,33.347,67.203
10:46AM,35.117,69.296
10:47AM,31.25,89.7
10:48AM,23.738,91.96
10:49AM,26.902,75.656
10:50AM,31.758,71.838
10:51AM,27.511,64.189
10:52AM,35.08,75.936
10:53AM,32.199,53.032
10:54AM,25.831,51.863
10:55AM,31.144,95.112
10:56AM,36.516,76.702
10:57AM,26.496,68.414
10:58AM,36.153,77.985
10:59AM,28.453,57.744
11:00AM,35.887,67.727
11:01AM,89.932,75.368
11:02AM,35.955,59.281
11:03AM,36.145,68
11:04AM,31.771,59.641
11:05AM,34.007,61.807
11:06AM,32.621,89.213
11:07AM,23.778,72.766
11:08AM,23.44,71.917
11:09AM,34.336,91.601
11:10AM,29.131,78.634
11:11AM,96.913,60.791
11:12AM,32.682,81.437
11:13AM,356.792,84.756
11:14AM,235.284,87.389
11:15AM,453.912,72.209
11:16AM,330.393,61.083
11:17AM,383.155,83.55
11:18AM,364.192,82.223
11:19AM,332.379,84.592
11:20AM,35.117,51.923
11:21AM,33.885,70.196
11:22AM,29.075,70.252
11:23AM,29.21,60.931
11:24AM,30.939,55.244
11:25AM,26.499,94.741
11:26AM,34.932,84.402
11:27AM,33.586,72.567
11:28AM,29.61,66.537
11:29AM,35.812,79.312
11:30AM,28.981,58.629
11:31AM,31.443,83.214
11:32AM,30.685,75.928
11:33AM,32.115,74.807
11:34AM,32.295,78.666
11:35AM,27.066,54.298
11:36AM,34.202,81.638
11:37AM,35.271,68.977
11:38AM,0.068,74.519
11:39AM,0.098,76.04
11:40AM,38.547,64.869
11:41AM,32.494,87.368
11:42AM,394.148,76.768
11:43AM,35.159,86.802
11:44AM,33.578,92.338
11:45AM,29.042,74.694
11:46AM,38.594,81.587
11:47AM,33.854,78.758
11:48AM,31.863,85.926
11:49AM,26.826,100.408
11:50AM,33.195,81.517
11:51AM,31.157,76.715
11:52AM,36.848,86.08
11:53AM,34.197,90.468
11:54AM,30.651,56.416
11:55AM,24.479,54.646
11:56AM,30.279,72.064
11:57AM,28.601,73.512
11:58AM,23.657,75.072
11:59AM,39.897,62.086
12:00PM,31.013,96.909
12:01PM,24.302,64.693
12:02PM,26.86,73.201
12:03PM,25.883,72.857
12:04PM,27.695,81.342
12:05PM,33.349,59.831
12:06PM,24.84,72.755
12:07PM,314.572,92.753
12:08PM,230.728,82.077
12:09PM,327.972,85.426
12:10PM,456.619,70.386
12:11PM,277.322,63.911
12:12PM,35.551,71.088
12:13PM,36.549,61.875
12:14PM,25.786,73.348
12:15PM,31.773,74.632
12:16PM,30.883,89.671
12:17PM,26.589,69.796
12:18PM,30.162,75.673
12:19PM,28.94,99.075
12:20PM,305.479,67.975
12:21PM,260.357,69.992
12:22PM,255.935,74.3
12:23PM,102.057,71.457
12:24PM,51.072,82.845
12:25PM,37.382,91.893
12:26PM,34.482,71.339
12:27PM,26.826,67.953
12:28PM,375.224,74.75
12:29PM,392.056,72.517
12:30PM,319.738,82.365
12:31PM,358.211,71.368
12:32PM,34.884,64.582
12:33PM,33.842,79.371
12:34PM,34.789,84.821
12:35PM,28.921,66.672
12:36PM,35.238,73.68
12:37PM,25.945,87.821
12:38PM,34.951,50.855
12:39PM,26.604,88.732
12:40PM,35.318,59.405
12:41PM,34.771,78.474
12:42PM,35.083,73.814
12:43PM,25.81,70.12
12:44PM,186.531,69.298
12:45PM,30.269,102.078
12:46PM,24.765,62.913
12:47PM,29.916,91.828
12:48PM,35.898,66.778
12:49PM,29.399,87.027
12:50PM,24.619,63.949
12:51PM,31.313,97.837
12:52PM,25.512,84.916
12:53PM,93.394,69.867
12:54PM,28.978,52.006
12:55PM,315.339,63.079
12:56PM,253.725,75.317
12:57PM,188.585,76.135
12:58PM,34.437,86.234
12:59PM,33.463,89.597
1:00PM,31.018,68.585
1:01PM,28.572,58.505
1:02PM,34.741,60.085
1:03PM,36.677,81.707
1:04PM,38.99,70.231
1:05PM,27.533,75.031
1:06PM,35.715,75.652
1:07PM,35.465,71.598
1:08PM,30.795,80.945
1:09PM,28.325,72.093
1:10PM,23.552,85.583
1:11PM,81.533,62.239
1:12PM,90.043,59.925
1:13PM,25.445,80.818
1:14PM,32.028,75.099
1:15PM,30.103,61.506
1:16PM,26.523,67.094
1:17PM,31.368,71.965
1:18PM,25.422,86.824
1:19PM,29.208,93.388
1:20PM,34.88,79.804
1:21PM,33.848,64.962
1:22PM,26.022,62.587
1:23PM,32.52,61.594
1:24PM,36.457,87.523
1:25PM,31.678,78.78
1:26PM,30.48,83.627
1:27PM,35.169,77.654
1:28PM,27.388,78.571
1:29PM,27.385,69.494
1:30PM,26.484,54.616
1:31PM,29.308,67.171
1:32PM,30.27,74.643
1:33PM,34.574,68.808
1:34PM,26.779,75.326
1:35PM,32.768,76.503
1:36PM,24.636,91.64
1:37PM,28.559,92.092
1:38PM,32.186,81.301
1:39PM,26.917,75.653
1:40PM,29.457,82.19
1:41PM,27.838,70.283
1:42PM,32.059,106.149
1:43PM,31.526,70.987
1:44PM,32.672,72.217
1:45PM,26.019,90.44
1:46PM,26.355,61.219
1:47PM,30.863,69.44
1:48PM,36.291,56.273
1:49PM,32.587,73.166
1:50PM,31.236,60.757
1:51PM,27.599,75.178
1:52PM,34.224,60.006
1:53PM,30.004,98.223
1:54PM,27.976,64.83
1:55PM,32.624,95.273
1:56PM,26.279,100.32
1:57PM,31.03,75.898
1:58PM,31.954,72.852
1:59PM,30.631,67.52
2:00PM,25.42,73.5
2:01PM,29.132,78.737
2:02PM,26.61,64.169
2:03PM,22.537,89.635
2:04PM,24.433,97.595
2:05PM,29.947,89.153
2:06PM,90.429,73.433
2:07PM,34.219,60.806
2:08PM,31.487,94.849
2:09PM,31.331,82.301
2:10PM,30.765,84.914
2:11PM,25.79,76.098
2:12PM,28.353,58.71
2:13PM,29.378,67.264
2:14PM,30.253,61.917
2:15PM,35.446,89.212
2:16PM,31.317,77.074
2:17PM,34.458,105.125
2:18PM,32.693,73.926
2:19PM,25.189,63.018
2:20PM,27.576,83.683
2:21PM,30.314,72.784
2:22PM,28.46,73.562
2:23PM,23.139,50.788
2:24PM,69.45,65.654
2:25PM,33.814,98.163
2:26PM,31.635,70.803
2:27PM,24.5,60.365
2:28PM,28.183,56.062
2:29PM,33.829,57.389
2:30PM,34.084,89.713
2:31PM,30.577,73.884
2:32PM,25.99,54.382
2:33PM,25.905,74.297
2:34PM,28.355,81.293
2:35PM,29.291,74.043
2:36PM,34.258,66.749
2:37PM,36.9,89.789
2:38PM,28.132,70.547
2:39PM,37.577,93.426
2:40PM,28.655,75.58
2:41PM,25.382,77.434
2:42PM,24.431,103.521
2:43PM,33.936,55.906
2:44PM,31.517,85.983
2:45PM,29.218,76.209
2:46PM,33.739,68.798
2:47PM,29.77,68.575
2:48PM,34.007,88.759
2:49PM,27.293,75.059
2:50PM,24.946,69.17
2:51PM,32.331,70.904
2:52PM,25.724,83.036
2:53PM,24.406,72.795
2:54PM,28.489,54.189
2:55PM,25.192,85.939
2:56PM,26.107,66.41
2:57PM,34.411,95.354
2:58PM,33.729,90.145
2:59PM,26.026,75.405
3:00PM,26.055,87.228
3:01PM,26.269,89.041
3:02PM,30.521,73.045
3:03PM,32.755,69.423
3:04PM,30.369,58.933
3:05PM,23.872,72.472
3:06PM,26.195,74.582
3:07PM,32.486,75.017
3:08PM,27.521,106.296
3:09PM,29.738,70.909
3:10PM,32.776,57.213
3:11PM,30.396,80.682
3:12PM,27.109,63.613
3:13PM,30.58,81.622
3:14PM,27.646,93.823
3:15PM,33.055,68.703
3:16PM,28.143,55.716
3:17PM,27.388,64.228
3:18PM,23.089,64.152
3:19PM,31.263,90.03
3:20PM,33.561,63.178
3:21PM,28.01,72.046
3:22PM,27.512,76.005
3:23PM,32.765,73.681
3:24PM,27.159,81.529
3:25PM,28.079,74.529
3:26PM,26.695,80.755
3:27PM,27.858,80.492
3:28PM,28.75,74.641
3:29PM,28.259,81.258
3:30PM,33.614,89.148
3:31PM,24.489,70.852
3:32PM,28.191,74.152
3:33PM,25.867,99.468
3:34PM,23.609,66.358
3:35PM,23.757,60.295
3:36PM,25.809,98.044
3:37PM,33.31,55.864
3:38PM,33.204,61.887
3:39PM,26.081,88.275
3:40PM,22.997,68.481
3:41PM,31.696,95.586
3:42PM,30.234,70.488
3:43PM,22.957,58.594
3:44PM,23.962,77.63
3:45PM,34.417,87.807
3:46PM,32.498,70.149
3:47PM,35.04,51.711
3:48PM,30.832,94.06
3:49PM,32.778,72.06
3:50PM,26.794,86.615
3:51PM,31.693,90.996
3:52PM,31.449,91.658
3:53PM,28.277,64.757
3:54PM,27.566,83.022
3:55PM,34.73,66.921
3:56PM,26.763,65.23
3:57PM,32.389,94.01
3:58PM,33.293,71.128
3:59PM,33.983,56.274
4:00PM,31.895,53.107
4:01PM,33.885,77.877
4:02PM,32.196,94.25
4:03PM,31.066,87.488
4:04PM,23.687,88.472
4:05PM,32.366,58.416
4:06PM,33.9,81.322
4:07PM,33.311,59.054
4:08PM,31.482,68.109
4:09PM,28.433,93.218
4:10PM,35.616,80.06
4:11PM,83.734,55.462
4:12PM,31.034,52.061
4:13PM,27.008,56.891
4:14PM,25.639,75.76
4:15PM,26.941,73.082
4:16PM,34.408,60.963
4:17PM,31.022,102.325
4:18PM,31.276,71.844
4:19PM,32.133,88.63
4:20PM,25.728,98.836
4:21PM,25.695,64.299
4:22PM,25.324,99.634
4:23PM,33.081,81.456
4:24PM,30.803,85.15
4:25PM,26.831,66.046
4:26PM,23.389,65.311
4:27PM,27.246,63.07
4:28PM,29.833,94.21
4:29PM,24.268,75.401
4:30PM,28.88,70.182
4:31PM,28.828,61.084
4:32PM,33.481,72.504
4:33PM,30.746,84.601
4:34PM,28.797,75.073
4:35PM,33.841,70.627
