TimeOfDay,Power_Consumed,Luminous_Efficacy
2:31AM,37.975,82.523
2:32AM,32.491,54.837
2:33AM,31.713,88.865
2:34AM,29.71,59.808
2:35AM,33.522,69.317
2:36AM,31.028,77.926
2:37AM,37.09,65.032
2:38AM,34.88,86.36
2:39AM,38.538,92.152
2:40AM,34.041,80.693
2:41AM,32.158,71.19
2:42AM,34.896,93.545
2:43AM,28.967,67.956
2:44AM,30.199,79.194
2:45AM,32.791,75.07
2:46AM,36.671,81.279
2:47AM,25.863,91.545
2:48AM,31.547,58.846
2:49AM,32.951,60.848
2:50AM,31.729,58.349
2:51AM,27.58,90.957
2:52AM,31.265,64.185
2:53AM,31.87,97.452
2:54AM,26.324,72.885
2:55AM,28.459,82.638
2:56AM,30.908,74.268
2:57AM,37.67,86.949
2:58AM,31.891,65.882
2:59AM,38.718,101.739
3:00AM,38.514,71.19
3:01AM,30.861,93.262
3:02AM,32.443,86.133
3:03AM,30.078,68.347
3:04AM,32.849,97.97
3:05AM,35.651,76.9
3:06AM,27.608,95.709
3:07AM,28.206,74.17
3:08AM,25.427,80.446
3:09AM,32.385,84.199
3:10AM,25.229,84.891
3:11AM,36.273,79.202
3:12AM,28.428,68.574
3:13AM,29.059,70.442
3:14AM,33.95,79.38
3:15AM,86.775,101.803
3:16AM,28.927,77.628
3:17AM,156.459,79.269
3:18AM,37.686,86.391
3:19AM,32.846,76.1
3:20AM,37.595,73.646
3:21AM,31.873,63.207
3:22AM,29.985,79.856
3:23AM,30.77,94.377
3:24AM,32.036,74.916
3:25AM,32.266,91.901
3:26AM,28.046,67.81
3:27AM,37.402,62.568
3:28AM,31.946,94.345
3:29AM,31.401,80.9
3:30AM,30.847,83.624
3:31AM,37.603,82.257
3:32AM,28.657,78.635
3:33AM,25.676,84.179
3:34AM,29.698,86.525
3:35AM,28.679,72.786
3:36AM,26.54,97.002
3:37AM,36.298,64.741
3:38AM,25.89,87.401
3:39AM,26.961,73.047
3:40AM,35.837,79.303
3:41AM,36.357,54.62
3:42AM,27.672,83.545
3:43AM,36.75,74.237
3:44AM,27.259,99.806
3:45AM,38.422,52.232
3:46AM,68.58,61.728
3:47AM,31.555,99.501
3:48AM,37.959,65.701
3:49AM,27.829,77.379
3:50AM,37.03,75.339
3:51AM,30.94,68.835
3:52AM,29.911,88.499
3:53AM,32.967,71.784
3:54AM,26.546,67.178
3:55AM,28.174,94.328
3:56AM,34.071,85.769
3:57AM,141.965,86.793
3:58AM,26.412,99.12
3:59AM,33.217,80.442
4:00AM,26.916,84.848
4:01AM,28.737,77.069
4:02AM,26.005,54.767
4:03AM,28.982,91.445
4:04AM,31.256,58.537
4:05AM,29.712,71.893
4:06AM,31.907,92.926
4:07AM,113.116,72.504
4:08AM,31.753,70.86
4:09AM,40.412,67.447
4:10AM,30.483,76.384
4:11AM,28.989,74.515
4:12AM,36.197,67.524
4:13AM,31.658,71.763
4:14AM,37.618,92.428
4:15AM,37.014,58.009
4:16AM,38.785,88.035
4:17AM,27.986,97.784
4:18AM,32.744,91.576
4:19AM,28.97,65.059
4:20AM,32.716,69.693
4:21AM,34.44,62.199
4:22AM,27.162,74.129
4:23AM,27.952,101.611
4:24AM,26.601,66.12
4:25AM,27.369,67.992
4:26AM,228.583,80.127
4:27AM,41.855,91.244
4:28AM,67.735,76.101
4:29AM,32.936,96.602
4:30AM,36.603,78.407
4:31AM,28.672,74.261
4:32AM,34.292,64.272
4:33AM,36.013,83.276
4:34AM,35.137,95.016
4:35AM,29.173,86.262
4:36AM,27.521,85.496
4:37AM,35.336,78.765
4:38AM,37.033,64.417
4:39AM,31.097,105.481
4:40AM,38.948,67.707
4:41AM,28.978,65.129
4:42AM,30.031,56.183
4:43AM,27.817,89.097
4:44AM,31.523,68.04
4:45AM,28.219,80.099
4:46AM,26.728,82.796
4:47AM,26.462,72.041
4:48AM,30.368,92.276
4:49AM,33.215,92.656
4:50AM,24.839,62.915
4:51AM,168.927,76.933
4:52AM,237.764,74.643
4:53AM,216.039,91.264
4:54AM,32.916,84.59
4:55AM,36.724,77.652
4:56AM,32.429,75.71
4:57AM,26.721,85.359
4:58AM,35.895,87.429
4:59AM,32.242,62.087
5:00AM,26.948,55.056
5:01AM,30.513,72.107
5:02AM,33.558,73.607
5:03AM,31.34,93.358
5:04AM,37.337,52.647
5:05AM,28.073,86.066
5:06AM,30.275,77.528
5:07AM,59.85,79.92
5:08AM,44.258,80.957
5:09AM,59.61,94.018
5:10AM,51.372,71.038
5:11AM,58.596,67.949
5:12AM,56.957,72.187
5:13AM,50.25,60.982
5:14AM,232.324,71.164
5:15AM,59.668,67.017
5:16AM,65.924,76.826
5:17AM,58.893,93.61
5:18AM,93.415,70.169
5:19AM,2999.311,54.334
5:20AM,31.687,84.59
5:21AM,38.322,95.682
5:22AM,29.833,81.797
5:23AM,28.008,106.957
5:24AM,37.484,70.636
5:25AM,30.567,94.231
5:26AM,27.053,85.171
5:27AM,48.688,80.986
5:28AM,30.955,76.286
5:29AM,29.482,82.258
5:30AM,35.965,81.538
5:31AM,27.81,54.846
5:32AM,24.33,90.485
5:33AM,27.434,69.195
5:34AM,31.309,72.022
5:35AM,30.227,59.565
5:36AM,27.242,102.561
5:37AM,28.747,87.53
5:38AM,362.892,69.018
5:39AM,458.082,67.095
5:40AM,35.242,84.059
5:41AM,375.659,98.459
5:42AM,32.781,76.357
5:43AM,32.433,97.392
5:44AM,34.729,78.93
5:45AM,33.5,90.581
5:46AM,38.475,70.48
5:47AM,28.613,66.868
5:48AM,35.922,90.301
5:49AM,35.563,84.113
5:50AM,36.413,69.082
5:51AM,31.68,87.656
5:52AM,39.504,54.809
5:53AM,32.24,51.972
5:54AM,29.144,60.129
5:55AM,35.372,57.773
5:56AM,27.595,80.835
5:57AM,25.273,84.928
5:58AM,28.202,69.19
5:59AM,34.367,75.052
6:00AM,27.05,78.692
6:01AM,29.808,75.957
6:02AM,33.364,71.476
6:03AM,26.252,63.218
6:04AM,34.606,73.103
6:05AM,35.469,80.748
6:06AM,30.915,83.407
6:07AM,26.344,84.596
6:08AM,27.831,90.317
6:09AM,26.813,60.495
6:10AM,36.686,75.953
6:11AM,33.607,72.074
6:12AM,34.561,62.883
6:13AM,37.034,68.42
6:14AM,27.545,93.792
6:15AM,29.344,66.643
6:16AM,39.117,74.197
6:17AM,30.076,67.198
6:18AM,32.509,60.778
6:19AM,25.255,87.61
6:20AM,26.787,57.679
6:21AM,29.063,81.709
6:22AM,27.631,87.275
6:23AM,31.983,84.459
6:24AM,30.938,63.167
6:25AM,27.901,58.735
6:26AM,27.412,70.727
6:27AM,24.843,82.533
6:28AM,35.199,51.18
6:29AM,32.622,75.945
6:30AM,34.779,79.628
6:31AM,27.246,72.426
6:32AM,35.708,75.987
6:33AM,26.79,79.719
6:34AM,26.757,82.384
6:35AM,27.676,78.453
6:36AM,39.694,63.712
6:37AM,40.134,72.635
6:38AM,27.128,61.596
6:39AM,29.197,85.157
6:40AM,36.628,92.482
6:41AM,35.681,85.239
6:42AM,30.306,78.344
6:43AM,26.526,75.127
6:44AM,34.909,69.148
6:45AM,29.37,66.033
6:46AM,31.407,95.912
6:47AM,33.086,75.888
6:48AM,27.971,73.635
6:49AM,34.443,93.659
6:50AM,36.488,75.723
6:51AM,35.485,90.716
6:52AM,27.779,68.463
6:53AM,29.13,91.148
6:54AM,33.73,94.845
6:55AM,36.307,88.441
6:56AM,37.041,57.904
6:57AM,33.665,99.622
6:58AM,26.713,74.003
6:59AM,35.094,90.846
7:00AM,32.409,75.985
7:01AM,38.769,74.513
7:02AM,32.371,88.7
7:03AM,31.574,82.163
7:04AM,37.89,78.654
7:05AM,25.945,71.244
7:06AM,28.125,64.147
7:07AM,33.827,83.43
7:08AM,37.409,54.588
7:09AM,31.186,107.058
7:10AM,32.139,60.84
7:11AM,31.966,60.782
7:12AM,33.046,84.361
7:13AM,33.603,62.654
7:14AM,26.526,96.012
7:15AM,28.251,79.281
7:16AM,32.699,76.363
7:17AM,28.577,67.755
7:18AM,25.278,69.449
7:19AM,30.005,94.615
7:20AM,27.125,55.944
7:21AM,38.081,83.293
7:22AM,36.316,74.328
7:23AM,35.983,82.664
7:24AM,30.402,91.136
7:25AM,38.877,75.95
7:26AM,38.402,86.141
7:27AM,29.777,68.094
7:28AM,29.694,88.808
7:29AM,36.633,72.151
7:30AM,36.118,98.14
7:31AM,26.825,57.648
7:32AM,30.057,54.728
7:33AM,26.409,61.266
7:34AM,26.655,80.175
7:35AM,33.976,64.938
7:36AM,33.418,83.709
7:37AM,35.994,63.002
7:38AM,1156.785,80.161
7:39AM,270.118,80.677
7:40AM,323.42,65.399
7:41AM,1143.818,69.24
7:42AM,36.083,79.732
7:43AM,27.346,77.969
7:44AM,35.448,69.365
7:45AM,36.535,59.567
7:46AM,31.084,80.609
7:47AM,35.273,53.453
7:48AM,36.319,76.954
7:49AM,32.584,68.383
7:50AM,37.434,70.65
7:51AM,28.026,73.375
7:52AM,37.218,63.185
7:53AM,27.111,73.185
7:54AM,32.518,89.254
7:55AM,28.98,90.423
7:56AM,29.804,69.475
7:57AM,771.731,75.1
7:58AM,350.243,67.438
7:59AM,304.032,71.628
8:00AM,403.96,70.666
8:01AM,28.877,70.901
8:02AM,31.246,64.416
8:03AM,25.11,81.834
8:04AM,24.458,69.363
8:05AM,31.964,82.22
8:06AM,24.119,66.524
8:07AM,32.279,67.153
8:08AM,32.726,84.44
8:09AM,30.048,78.936
8:10AM,25.572,62.313
8:11AM,26.911,74.608
8:12AM,34.32,55.067
8:13AM,32.759,55.482
8:14AM,26.767,62.674
8:15AM,32.675,59.724
8:16AM,32.823,60.607
8:17AM,32.434,89.607
8:18AM,33.248,56.094
8:19AM,34.181,56.39
8:20AM,24.311,74.793
8:21AM,33.588,51.089
8:22AM,32.965,86.293
8:23AM,106.717,87.829
8:24AM,49.135,68.87
8:25AM,85.818,73.407
8:26AM,42.197,89.596
8:27AM,46.261,99.444
8:28AM,54.492,65.919
8:29AM,40.527,76.855
8:30AM,56.295,86.736
8:31AM,26.142,96.714
8:32AM,25.466,94.555
8:33AM,25.247,65.334
8:34AM,36.118,100.012
8:35AM,31.181,78.887
8:36AM,33.203,73.21
8:37AM,31.286,79.224
8:38AM,27.157,54.552
8:39AM,27.771,71.84
8:40AM,33.676,98.984
8:41AM,30.388,85.908
8:42AM,31.663,69.628
8:43AM,30.724,52.667
8:44AM,25.83,99.033
8:45AM,30.009,84.479
8:46AM,24.158,70.975
8:47AM,25.753,58.883
8:48AM,30.521,70.094
8:49AM,34.477,67.835
8:50AM,30.171,90.291
8:51AM,33.818,92.165
8:52AM,25.979,67.797
8:53AM,25.821,77.991
8:54AM,4524.515,73.851
8:55AM,1897.622,72.821
8:56AM,23.674,59.855
8:57AM,33.467,57.565
8:58AM,29.256,82.061
8:59AM,25.185,68.312
9:00AM,36.691,52.892
9:01AM,28.865,70.357
9:02AM,28.234,78.096
9:03AM,34.38,73.774
9:04AM,34.98,67.032
9:05AM,30.435,59.69
9:06AM,24.056,64.779
9:07AM,25.918,77.852
9:08AM,31.661,81.361
9:09AM,23.935,71.098
9:10AM,49.323,67.209
9:11AM,63.525,68.857
9:12AM,110.094,74.121
9:13AM,75.826,86.729
9:14AM,88.282,57.863
9:15AM,30.731,78.289
9:16AM,22.558,92.446
9:17AM,25.197,89.364
9:18AM,29.319,92.673
9:19AM,27.962,77.338
9:20AM,33.872,58.751
9:21AM,29.442,63.825
9:22AM,28.059,66.551
9:23AM,34.407,60.064
9:24AM,33.448,103.316
9:25AM,30.248,68.928
9:26AM,33.703,96.483
9:27AM,35.815,60.243
9:28AM,25.357,80.087
9:29AM,33.721,63.291
9:30AM,29.604,101.716
9:31AM,26.225,94.973
9:32AM,29.696,100.543
9:33AM,23.978,78.207
9:34AM,31.718,72.896
9:35AM,24.616,97.279
9:36AM,28.799,79.917
9:37AM,28.694,83.972
9:38AM,24.668,79.005
9:39AM,25.07,66.366
9:40AM,33.684,81.213
9:41AM,24.819,97.064
9:42AM,29.5,75.283
9:43AM,24.105,76.193
9:44AM,32.787,78.855
9:45AM,30.944,80.296
9:46AM,25.192,93.305
9:47AM,32.901,101.479
9:48AM,34.09,91.079
9:49AM,37.117,76.96
9:50AM,29.771,69.024
9:51AM,28.419,66.643
9:52AM,34.161,88.599
9:53AM,33.537,102.197
9:54AM,25.146,74.529
9:55AM,25.293,81.46
9:56AM,30.266,72.327
9:57AM,28.812,55.82
9:58AM,30.38,80.663
9:59AM,24.19,64.982
10:00AM,31.821,81.258
10:01AM,37.08,106.46
10:02AM,27.108,74.368
10:03AM,35.802,95.251
10:04AM,68.979,68.134
10:05AM,37.338,70.982
10:06AM,278.894,76.939
10:07AM,265.021,89.318
10:08AM,301.967,73.937
10:09AM,32.802,65.555
10:10AM,470.691,60.026
10:11AM,27.308,53.526
10:12AM,34.144,101.889
10:13AM,27.907,100.268
10:14AM,30.256,76.923
10:15AM,125.512,70.415
10:16AM,31.692,94.909
10:17AM,31.643,85.63
10:18AM,28.465,58.363
10:19AM,32.163,59.239
10:20AM,85.359,61.58
10:21AM,5834.017,63.637
10:22AM,151.812,80.103
10:23AM,27.044,75.858
10:24AM,33.564,86.227
10:25AM,25.671,79.414
10:26AM,26.807,72.45
10:27AM,34.649,75.831
10:28AM,33.19,66.074
10:29AM,28.839,58.366
10:30AM,28.177,58.899
10:31AM,27.865,92.221
10:32AM,29.61,57.03
10:33AM,26.037,87.899
10:34AM,27.16,97.278
10:35AM,83.544,86.103
10:36AM,29.645,66.952
10:37AM,30.862,62.02
10:38AM,42.79,66.639
10:39AM,29.425,92.112
10:40AM,32.574,60.811
10:41AM,36.713,79.596
10:42AM,26.662,95.233
10:43AM,34.695,69.802
10:44AM,32.335,53.559
10:45AM,31.948,78.324
10:46AM,34.086,78.719
10:47AM,24.022,80.481
10:48AM,34.166,101.971
10:49AM,26.45,70.169
10:50AM,31.005,79.666
10:51AM,31.874,59.09
10:52AM,30.047,69.847
10:53AM,25.022,63.586
10:54AM,31.07,68.17
10:55AM,26.978,76.509
10:56AM,28.846,82.571
10:57AM,36.173,70.371
10:58AM,34.852,80.592
10:59AM,32.089,69.206
11:00AM,30.288,78.846
11:01AM,100.014,63.235
11:02AM,25.803,69.908
11:03AM,36.171,75.25
11:04AM,34.718,66.792
11:05AM,27.828,70.481
11:06AM,25.618,92.389
11:07AM,25.54,73.146
11:08AM,29.3,87.528
11:09AM,23.381,93.194
11:10AM,30.041,71.455
11:11AM,93.387,59.164
11:12AM,36.048,66.15
11:13AM,358.501,75.94
11:14AM,296.2,98.233
11:15AM,417.729,66.522
11:16AM,331.458,76.221
11:17AM,283.526,69.186
11:18AM,358.254,75.785
11:19AM,280.89,62.202
11:20AM,32.422,54.396
11:21AM,36.347,73.926
11:22AM,30.895,81.352
11:23AM,29.238,69.357
11:24AM,31.367,74.506
11:25AM,33.807,74.193
11:26AM,35.364,92.4
11:27AM,38.054,99.404
11:28AM,35.776,76.13
11:29AM,27.449,72.217
11:30AM,33.185,65.698
11:31AM,28.54,80.452
11:32AM,25.103,65.833
11:33AM,23.791,71.343
11:34AM,30.578,65.561
11:35AM,27.769,72.5
11:36AM,32.967,77.296
11:37AM,26.34,68.389
11:38AM,0.086,66.266
11:39AM,0.091,72.966
11:40AM,30.563,57.11
11:41AM,42.636,80.772
11:42AM,359.396,89.643
11:43AM,32.294,80.056
11:44AM,36.015,73.527
11:45AM,30.292,94.999
11:46AM,31.436,77.857
11:47AM,32.115,63.721
11:48AM,36.29,63.648
11:49AM,34.77,81.384
11:50AM,34.052,85.237
11:51AM,36.932,61.942
11:52AM,32.826,81.112
11:53AM,28.292,96.956
11:54AM,30.349,65.945
11:55AM,27.179,74.322
11:56AM,24.934,83.849
11:57AM,31.786,64.506
11:58AM,30.379,74.409
11:59AM,42.297,66.253
12:00PM,29.928,80.275
12:01PM,32.508,77.928
12:02PM,32.55,89.488
12:03PM,29.081,73.075
12:04PM,27.388,72.741
12:05PM,29.266,67.201
12:06PM,26.346,84.921
12:07PM,296.049,71.842
12:08PM,260.752,90.493
12:09PM,343.26,83.402
12:10PM,426.471,90.445
12:11PM,253.335,58.764
12:12PM,38.343,82.997
12:13PM,37.185,62.693
12:14PM,33.566,79.818
12:15PM,30.984,57.339
12:16PM,32.735,70.993
12:17PM,33.097,58.469
12:18PM,23.498,76.834
12:19PM,28.575,71.896
12:20PM,255.418,82.669
12:21PM,285.502,76.968
12:22PM,340.376,73.095
12:23PM,87.354,77.524
12:24PM,43.519,80.382
12:25PM,29.518,103.404
12:26PM,32.97,77.055
12:27PM,30.892,76.447
12:28PM,333.097,71.605
12:29PM,425.878,76.459
12:30PM,375.173,60.064
12:31PM,416.114,64.805
12:32PM,32.583,72.371
12:33PM,35.438,69.393
12:34PM,32.302,64.294
12:35PM,27.89,72.417
12:36PM,26.241,69.214
12:37PM,30.579,68.369
12:38PM,26.99,64.615
12:39PM,27.599,64.756
12:40PM,32.069,55.085
12:41PM,27.3,69.09
12:42PM,33.153,63.811
12:43PM,31.996,103.39
12:44PM,196.362,75.167
12:45PM,27.902,85.691
12:46PM,35,59.266
12:47PM,27.678,70.089
12:48PM,25.203,79.664
12:49PM,34.376,71.419
12:50PM,34.41,61.495
12:51PM,24.299,73.93
12:52PM,25.612,90.4
12:53PM,95.152,70.306
12:54PM,26.926,51.591
12:55PM,310.504,67.438
12:56PM,235.049,74.039
12:57PM,141.524,96.491
12:58PM,31.208,76.944
12:59PM,31.726,65.286
1:00PM,42.024,73.064
1:01PM,36.263,73.927
1:02PM,41.633,69.363
1:03PM,42.262,96.442
1:04PM,39.667,71.776
1:05PM,30.448,71.447
1:06PM,37.874,97.627
1:07PM,27.965,101.118
1:08PM,24.004,86.2
1:09PM,24.588,94.261
1:10PM,29.785,67.686
1:11PM,85.357,66.114
1:12PM,66.953,78.116
1:13PM,33.803,76.552
1:14PM,26.608,83.09
1:15PM,24.724,73.887
1:16PM,33.241,72.552
1:17PM,27.753,92.108
1:18PM,29.548,81.095
1:19PM,26.759,80.75
1:20PM,31.874,67.86
1:21PM,33.442,88.009
1:22PM,35.649,64.293
1:23PM,32.454,66.279
1:24PM,30.566,69.286
1:25PM,33.498,67.408
1:26PM,30.599,59.94
1:27PM,30.844,86.781
1:28PM,28.14,60.551
1:29PM,30.99,64.605
1:30PM,34.193,67.457
1:31PM,28.125,61.87
1:32PM,24.654,69.292
1:33PM,26.509,67.563
1:34PM,26.031,68.68
1:35PM,27.051,97.545
1:36PM,28.982,93.509
1:37PM,27.885,89.41
1:38PM,26.509,92.944
1:39PM,31.339,82.036
1:40PM,25.516,68.327
1:41PM,31.8,72.142
1:42PM,33.2,103.113
1:43PM,24.632,82.574
1:44PM,27.168,84.77
1:45PM,33.233,89.351
1:46PM,32.922,59.956
1:47PM,30.697,75.921
1:48PM,32.996,60.395
1:49PM,35.931,72.373
1:50PM,28.303,61.638
1:51PM,30.851,67.396
1:52PM,33.743,73.91
1:53PM,32.906,96.648
1:54PM,30.877,86.326
1:55PM,30.476,85.75
1:56PM,26.445,69.853
1:57PM,33.053,79.003
1:58PM,33.931,67.698
1:59PM,27.34,57.308
2:00PM,29.628,70.641
2:01PM,33.833,98.784
2:02PM,28.983,79.542
2:03PM,23.171,72.245
2:04PM,25.206,87.555
2:05PM,32.069,100.817
2:06PM,92.894,87.088
2:07PM,27.497,78.196
2:08PM,35.028,82.172
2:09PM,32.541,101.29
2:10PM,26.692,69.028
2:11PM,27.703,70.612
2:12PM,35.329,55.17
2:13PM,28.796,80.389
2:14PM,27.43,89.049
2:15PM,36.326,85.665
2:16PM,37.053,68.287
2:17PM,29.723,100.314
2:18PM,28.392,66.084
2:19PM,31.261,73.846
2:20PM,33.328,77.708
2:21PM,29.025,59.373
2:22PM,23.224,88.944
2:23PM,30.532,65.398
2:24PM,92.03,54.372
2:25PM,31.726,82.994
2:26PM,28.662,75.704
2:27PM,23.671,58.146
2:28PM,25.291,71.985
2:29PM,22.681,67.12
2:30PM,29.153,77.872
2:31PM,26.378,80.263
2:32PM,33.82,62.349
2:33PM,36.81,59.03
2:34PM,25.92,69.346
2:35PM,29.259,62.538
2:36PM,35.224,88.715
2:37PM,37.401,85.319
2:38PM,35.353,59.962
2:39PM,28.481,64.651
2:40PM,31.425,87.392
2:41PM,34.408,56.015
2:42PM,25.23,86.456
2:43PM,24.062,63.654
2:44PM,28.533,75.384
2:45PM,30.606,77.251
2:46PM,29.996,74.751
2:47PM,28.02,65.182
2:48PM,24.459,78.334
2:49PM,26.32,82.362
2:50PM,31.751,76.641
2:51PM,30.103,74.313
2:52PM,32.125,90.723
2:53PM,29.985,74.714
2:54PM,29.951,55.962
2:55PM,29.178,90.127
2:56PM,29.864,97.472
2:57PM,35.962,103.661
2:58PM,32.127,71.394
2:59PM,27.487,79.767
3:00PM,27.828,75.272
3:01PM,34.626,92.645
3:02PM,36.135,71.883
3:03PM,31.829,66.349
3:04PM,28.158,63.138
3:05PM,31.954,68.992
3:06PM,34.293,75.846
3:07PM,26.595,74.6
3:08PM,33.74,94.019
3:09PM,25.805,66.884
3:10PM,33.043,59.327
3:11PM,32.297,70.005
3:12PM,31.129,63.105
3:13PM,27.541,74.343
3:14PM,28.381,81.287
3:15PM,33.049,92.162
3:16PM,23.408,50.627
3:17PM,28.521,64.264
3:18PM,29.449,85.952
3:19PM,27.198,76.691
3:20PM,24.91,53.348
3:21PM,31.093,70.588
3:22PM,32.38,90.702
3:23PM,25.822,80.993
3:24PM,32.719,85.751
3:25PM,36.546,80.586
3:26PM,36.103,89.841
3:27PM,29.081,82.219
3:28PM,33.972,74.805
3:29PM,25.462,66.044
3:30PM,24.561,95.458
3:31PM,34.051,76.636
3:32PM,30.128,72.367
3:33PM,29.086,96.102
3:34PM,22.975,53.482
3:35PM,28.612,56.368
3:36PM,25.835,100.064
3:37PM,28.261,66.34
3:38PM,31.288,66.924
3:39PM,29.171,84.738
3:40PM,29.069,84.394
3:41PM,23.582,93.141
3:42PM,29.284,95.353
3:43PM,34.146,67.66
3:44PM,32.237,78.755
3:45PM,29.297,107.716
3:46PM,31.653,50.022
3:47PM,27.28,54.333
3:48PM,28.021,95.493
3:49PM,30.163,85.881
3:50PM,29.118,71.727
3:51PM,35.663,89.532
3:52PM,27.816,86.934
3:53PM,30.853,56.559
3:54PM,24.348,73.902
3:55PM,25.809,72.125
3:56PM,23.65,62.038
3:57PM,31.687,85.807
3:58PM,32.143,67.892
3:59PM,25.84,66.02
4:00PM,31.36,52.204
4:01PM,24.801,75.166
4:02PM,31.166,89.782
4:03PM,30.099,81.174
4:04PM,31.572,71.553
4:05PM,28.332,79.308
4:06PM,27.152,75.988
4:07PM,29.652,58.692
4:08PM,33.436,78.18
4:09PM,31.201,95.722
4:10PM,30.162,88.066
4:11PM,71.096,56.058
4:12PM,28.57,61.156
4:13PM,37.304,58.277
4:14PM,28.638,66.177
4:15PM,29.49,69.006
4:16PM,31.302,71.139
4:17PM,25.158,75.535
4:18PM,23.568,57.212
4:19PM,32.702,83.5
4:20PM,24.949,78.27
4:21PM,25.975,70.971
4:22PM,25.564,79.646
4:23PM,30.724,78.844
4:24PM,32.917,83.529
4:25PM,33.66,55.381
4:26PM,31.105,71.459
4:27PM,25.229,83.535
4:28PM,33.973,67.972
4:29PM,25.426,62.945
4:30PM,29.499,66.429
4:31PM,35.814,62.873
4:32PM,36.491,66.23
4:33PM,31.227,85.195
4:34PM,32.588,60.955
